[2017-11-08 09:00:02] Scraping start
[2017-11-08 09:00:02] Connected Elasticsearch server
[2017-11-08 09:00:03] Opened PhantomJS webdriver
[2017-11-08 09:00:04] Complete to bring blogs seed page
[2017-11-08 09:00:04] Complete to move to travel category
[2017-11-08 09:00:05] Complete to move to domestic travel page
[2017-11-08 09:00:05] Start to parse each posts
[2017-11-08 09:00:20] Error - Already exists document
[2017-11-08 09:00:20] Complate to parse - 3000km_221134920383
[2017-11-08 09:00:20] Error - Already exists document
[2017-11-08 09:00:20] Click the page - 5page
[2017-11-08 09:00:22] Complate to parse - turpu_221135078341
[2017-11-08 09:00:22] Complate to percolate - turpu_221135078341
[2017-11-08 09:00:22] Complate to parse - jvj24601_221135066108
[2017-11-08 09:00:23] Complate to percolate - jvj24601_221135066108
[2017-11-08 09:00:23] Complate to parse - anji1225_221134983902
[2017-11-08 09:00:23] Error - Already exists document
[2017-11-08 09:00:23] Complate to parse - cognos57_221134803150
[2017-11-08 09:00:23] Error - Already exists document
[2017-11-08 09:00:23] Complate to parse - goppaba_221134957875
[2017-11-08 09:00:23] Error - Already exists document
[2017-11-08 09:00:23] Complate to parse - beta2260_221134955311
[2017-11-08 09:00:23] Error - Already exists document
[2017-11-08 09:00:24] Complate to parse - lksemilove_221134936500
[2017-11-08 09:00:24] Error - Already exists document
[2017-11-08 09:00:24] Complate to parse - tjdan6161_221134923443
[2017-11-08 09:00:24] Error - Already exists document
[2017-11-08 09:00:24] Complate to parse - komyou07_221134919859
[2017-11-08 09:00:24] Error - Already exists document
[2017-11-08 09:00:24] Complate to parse - im7769_221134872861
[2017-11-08 09:00:24] Error - Already exists document
[2017-11-08 09:00:24] Click the page - 6page
[2017-11-08 09:00:26] Complate to parse - jokjcj_221134952240
[2017-11-08 09:00:26] Complate to percolate - jokjcj_221134952240
[2017-11-08 09:00:27] Complate to parse - 8302yang_221135081513
[2017-11-08 09:00:27] Complate to percolate - 8302yang_221135081513
[2017-11-08 09:00:27] Complate to parse - kkongi3028_221134827471
[2017-11-08 09:00:27] Complate to percolate - kkongi3028_221134827471
[2017-11-08 09:00:28] Complate to parse - jejubnf_221134692268
[2017-11-08 09:00:28] Complate to percolate - jejubnf_221134692268
[2017-11-08 09:00:28] Complate to parse - skyung0512_221121103442
[2017-11-08 09:00:28] Error - Already exists document
[2017-11-08 09:00:28] Complate to parse - yhkww27_221135044652
[2017-11-08 09:00:28] Error - Already exists document
[2017-11-08 09:00:29] Complate to parse - yejee0620_221135025672
[2017-11-08 09:00:29] Error - Already exists document
[2017-11-08 09:00:29] Complate to parse - pink_latte_221134991836
[2017-11-08 09:00:29] Error - Already exists document
[2017-11-08 09:00:29] Complate to parse - jejurangjhrang_221134805692
[2017-11-08 09:00:29] Error - Already exists document
[2017-11-08 09:00:29] Complate to parse - 7wayjeju_221134949560
[2017-11-08 09:00:29] Error - Already exists document
[2017-11-08 09:00:29] Click the page - 7page
[2017-11-08 09:00:31] Complate to parse - iamromy_221134897818
[2017-11-08 09:00:31] Error - Already exists document
[2017-11-08 09:00:31] Complate to parse - koaiko86_221134892390
[2017-11-08 09:00:31] Error - Already exists document
[2017-11-08 09:00:31] Complate to parse - oliverbh_221134871387
[2017-11-08 09:00:31] Error - Already exists document
[2017-11-08 09:00:32] Complate to parse - palm365_221134868151
[2017-11-08 09:00:32] Error - Already exists document
[2017-11-08 09:00:32] Complate to parse - kimky605_221134849707
[2017-11-08 09:00:32] Error - Already exists document
[2017-11-08 09:00:32] Complate to parse - cyc0913_221133936579
[2017-11-08 09:00:32] Complate to percolate - cyc0913_221133936579
[2017-11-08 09:00:33] Complate to parse - bono1092_221134999032
[2017-11-08 09:00:33] Complate to percolate - bono1092_221134999032
[2017-11-08 09:00:33] Complate to parse - top4228_221132087560
[2017-11-08 09:00:33] Error - Already exists document
[2017-11-08 09:00:33] Complate to parse - mandyjeon_221134991988
[2017-11-08 09:00:33] Error - Already exists document
[2017-11-08 09:00:33] Complate to parse - jeju3377_221135042352
[2017-11-08 09:00:33] Error - Already exists document
[2017-11-08 09:00:33] Click the page - 8page
[2017-11-08 09:00:35] Complate to parse - lovablepiglet_221135001328
[2017-11-08 09:00:35] Error - Already exists document
[2017-11-08 09:00:35] Complate to parse - jmkida282_221134982348
[2017-11-08 09:00:35] Error - Already exists document
[2017-11-08 09:00:36] Complate to parse - 1000salang_221134822738
[2017-11-08 09:00:36] Error - Already exists document
[2017-11-08 09:00:36] Complate to parse - qara66_221134880971
[2017-11-08 09:00:36] Error - Already exists document
[2017-11-08 09:00:36] Complate to parse - nkero77_221134878425
[2017-11-08 09:00:36] Error - Already exists document
[2017-11-08 09:00:36] Complate to parse - suk4408_221134908884
[2017-11-08 09:00:37] Complate to percolate - suk4408_221134908884
[2017-11-08 09:00:37] Complate to parse - jbm993_221135068518
[2017-11-08 09:00:37] Complate to percolate - jbm993_221135068518
[2017-11-08 09:00:37] Complate to parse - mjeilee_221134651457
[2017-11-08 09:00:37] Error - Already exists document
[2017-11-08 09:00:37] Complate to parse - brisgill_221133490599
[2017-11-08 09:00:37] Error - Already exists document
[2017-11-08 09:00:38] Complate to parse - jbn9988_221135016829
[2017-11-08 09:00:38] Error - Already exists document
[2017-11-08 09:00:38] Click the page - 9page
[2017-11-08 09:00:39] Complate to parse - rkdfurgkrp_221134820284
[2017-11-08 09:00:39] Error - Already exists document
[2017-11-08 09:00:40] Complate to parse - smoodias_221135038559
[2017-11-08 09:00:40] Error - Already exists document
[2017-11-08 09:00:40] Complate to parse - jihey119_221134986623
[2017-11-08 09:00:40] Error - Already exists document
[2017-11-08 09:00:40] Complate to parse - nicearra_221134978036
[2017-11-08 09:00:40] Error - Already exists document
[2017-11-08 09:00:40] Complate to parse - autumn0704_221134931553
[2017-11-08 09:00:40] Error - Already exists document
[2017-11-08 09:00:40] Complate to parse - bive1y_221134925664
[2017-11-08 09:00:40] Error - Already exists document
[2017-11-08 09:00:41] Complate to parse - ddoi230_221134878850
[2017-11-08 09:00:41] Error - Already exists document
[2017-11-08 09:00:41] Complate to parse - tmddlf_221134861921
[2017-11-08 09:00:41] Error - Already exists document
[2017-11-08 09:00:41] Complate to parse - onlyh5t3535_221134854349
[2017-11-08 09:00:41] Error - Already exists document
[2017-11-08 09:00:41] Complate to parse - ddawndew_221135022856
[2017-11-08 09:00:42] Complate to percolate - ddawndew_221135022856
[2017-11-08 09:00:42] Click the page - 10page
[2017-11-08 09:00:43] Complate to parse - sunflower371_221134592298
[2017-11-08 09:00:44] Complate to percolate - sunflower371_221134592298
[2017-11-08 09:00:44] Complate to parse - sanyara_221134845940
[2017-11-08 09:00:44] Complate to percolate - sanyara_221134845940
[2017-11-08 09:00:44] Complate to parse - shl3862_221132189733
[2017-11-08 09:00:44] Error - Already exists document
[2017-11-08 09:00:44] Complate to parse - sheila6652_221134994564
[2017-11-08 09:00:44] Complate to percolate - sheila6652_221134994564
[2017-11-08 09:00:45] Complate to parse - jiwon_416_221134970891
[2017-11-08 09:00:45] Error - Already exists document
[2017-11-08 09:00:45] Complate to parse - vicent05_221134955503
[2017-11-08 09:00:45] Error - Already exists document
[2017-11-08 09:00:45] Complate to parse - chriskang3_221134889753
[2017-11-08 09:00:45] Error - Already exists document
[2017-11-08 09:00:45] Complate to parse - piclab_221134923275
[2017-11-08 09:00:46] Complate to percolate - piclab_221134923275
[2017-11-08 09:00:46] Complate to parse - ljsoon36_221132977908
[2017-11-08 09:00:46] Complate to percolate - ljsoon36_221132977908
[2017-11-08 09:00:46] Complate to parse - namesora_221133631303
[2017-11-08 09:00:46] Error - Already exists document
[2017-11-08 09:00:46] Click the next
[2017-11-08 09:00:46] Click the page - 11page
[2017-11-08 09:00:48] Complate to parse - tjdan6161_221135069080
[2017-11-08 09:00:48] Complate to percolate - tjdan6161_221135069080
[2017-11-08 09:00:49] Complate to parse - youngrb_221134854579
[2017-11-08 09:00:49] Complate to percolate - youngrb_221134854579
[2017-11-08 09:00:49] Complate to parse - thro4321_221134320119
[2017-11-08 09:00:49] Error - Already exists document
[2017-11-08 09:00:49] Complate to parse - morningapple6_221135035901
[2017-11-08 09:00:49] Error - Already exists document
[2017-11-08 09:00:49] Complate to parse - jm__pobi_221135009788
[2017-11-08 09:00:49] Error - Already exists document
[2017-11-08 09:00:49] Complate to parse - ppo1127_221135008389
[2017-11-08 09:00:49] Error - Already exists document
[2017-11-08 09:00:50] Complate to parse - sunshine_308_221135003760
[2017-11-08 09:00:50] Error - Already exists document
[2017-11-08 09:00:50] Complate to parse - soa20356_221134990305
[2017-11-08 09:00:50] Error - Already exists document
[2017-11-08 09:00:50] Complate to parse - blog0149_221134971020
[2017-11-08 09:00:50] Error - Already exists document
[2017-11-08 09:00:50] Complate to parse - airbag1_221134958731
[2017-11-08 09:00:50] Error - Already exists document
[2017-11-08 09:00:50] Click the page - 12page
[2017-11-08 09:00:52] Complate to parse - lifetour99_221134954248
[2017-11-08 09:00:52] Error - Already exists document
[2017-11-08 09:00:52] Complate to parse - wndp2023_221134951829
[2017-11-08 09:00:52] Error - Already exists document
[2017-11-08 09:00:52] Complate to parse - jhn6676_221134951494
[2017-11-08 09:00:53] Complate to percolate - jhn6676_221134951494
[2017-11-08 09:00:53] Complate to parse - ssosso6406_221134950373
[2017-11-08 09:00:53] Error - Already exists document
[2017-11-08 09:00:53] Complate to parse - sarang2363_221134890892
[2017-11-08 09:00:53] Error - Already exists document
[2017-11-08 09:00:53] Complate to parse - bong860527_221134888273
[2017-11-08 09:00:53] Error - Already exists document
[2017-11-08 09:00:53] Complate to parse - anndam_221132602846
[2017-11-08 09:00:54] Complate to percolate - anndam_221132602846
[2017-11-08 09:00:54] Complate to parse - smdalja1_221134978164
[2017-11-08 09:00:54] Complate to percolate - smdalja1_221134978164
[2017-11-08 09:00:54] Complate to parse - lsy5088_221134978235
[2017-11-08 09:00:55] Complate to percolate - lsy5088_221134978235
[2017-11-08 09:00:55] Complate to parse - rinto0916_221134993024
[2017-11-08 09:00:55] Complate to percolate - rinto0916_221134993024
[2017-11-08 09:00:55] Click the page - 13page
[2017-11-08 09:00:57] Complate to parse - hahoitar_221135076095
[2017-11-08 09:00:57] Complate to percolate - hahoitar_221135076095
[2017-11-08 09:00:57] Complate to parse - mss2mking_221135064011
[2017-11-08 09:00:58] Complate to percolate - mss2mking_221135064011
[2017-11-08 09:00:58] Complate to parse - lovekck_221135014166
[2017-11-08 09:00:58] Error - Already exists document
[2017-11-08 09:00:58] Complate to parse - aroma1004kr_221135000757
[2017-11-08 09:00:58] Error - Already exists document
[2017-11-08 09:00:58] Complate to parse - traveler_i_221135020135
[2017-11-08 09:00:58] Error - Already exists document
[2017-11-08 09:00:58] Complate to parse - myspotlight_221135019502
[2017-11-08 09:00:58] Error - Already exists document
[2017-11-08 09:00:58] Complate to parse - j_pingpong_221135003242
[2017-11-08 09:00:59] Complate to percolate - j_pingpong_221135003242
[2017-11-08 09:00:59] Complate to parse - lllspringlll_221135001274
[2017-11-08 09:00:59] Error - Already exists document
[2017-11-08 09:00:59] Complate to parse - wizardkci_221134997702
[2017-11-08 09:00:59] Error - Already exists document
[2017-11-08 09:00:59] Complate to parse - onewish0216_221134961756
[2017-11-08 09:00:59] Error - Already exists document
[2017-11-08 09:00:59] Click the page - 14page
[2017-11-08 09:01:01] Complate to parse - wnsgur8893_221134961004
[2017-11-08 09:01:01] Error - Already exists document
[2017-11-08 09:01:01] Complate to parse - goldworm68_221134950472
[2017-11-08 09:01:01] Complate to percolate - goldworm68_221134950472
[2017-11-08 09:01:02] Complate to parse - minanbo_221134897282
[2017-11-08 09:01:02] Error - Already exists document
[2017-11-08 09:01:02] Complate to parse - hsa0202_221134882385
[2017-11-08 09:01:02] Error - Already exists document
[2017-11-08 09:01:02] Complate to parse - llovering_221134862425
[2017-11-08 09:01:02] Error - Already exists document
[2017-11-08 09:01:02] Complate to parse - jungle101_221134858553
[2017-11-08 09:01:02] Error - Already exists document
[2017-11-08 09:01:02] Complate to parse - kimbestone_221134842386
[2017-11-08 09:01:02] Error - Already exists document
[2017-11-08 09:01:02] Complate to parse - songhs3420_221134837798
[2017-11-08 09:01:02] Error - Already exists document
[2017-11-08 09:01:03] Complate to parse - myspotlight_221134830754
[2017-11-08 09:01:03] Error - Already exists document
[2017-11-08 09:01:03] Complate to parse - ksn1665_221135080371
[2017-11-08 09:01:03] Complate to percolate - ksn1665_221135080371
[2017-11-08 09:01:03] Click the page - 15page
[2017-11-08 09:01:05] Complate to parse - babtol2000_221134986075
[2017-11-08 09:01:05] Complate to percolate - babtol2000_221134986075
[2017-11-08 09:01:05] Complate to parse - umi611_221135076736
[2017-11-08 09:01:05] Complate to percolate - umi611_221135076736
[2017-11-08 09:01:06] Complate to parse - hyetotheya_221134992025
[2017-11-08 09:01:06] Complate to percolate - hyetotheya_221134992025
[2017-11-08 09:01:06] Complate to parse - sienalis_221135073064
[2017-11-08 09:01:06] Complate to percolate - sienalis_221135073064
[2017-11-08 09:01:06] Complate to parse - mrbond_221135005736
[2017-11-08 09:01:06] Error - Already exists document
[2017-11-08 09:01:07] Complate to parse - travelra_221133602625
[2017-11-08 09:01:07] Error - Already exists document
[2017-11-08 09:01:07] Complate to parse - lovemw3_221134981094
[2017-11-08 09:01:07] Complate to percolate - lovemw3_221134981094
[2017-11-08 09:01:07] Complate to parse - hellokitty4427_221135011394
[2017-11-08 09:01:07] Error - Already exists document
[2017-11-08 09:01:07] Complate to parse - jimini0_0_221134992186
[2017-11-08 09:01:08] Complate to percolate - jimini0_0_221134992186
[2017-11-08 09:01:08] Complate to parse - pine0426_221134976975
[2017-11-08 09:01:08] Error - Already exists document
[2017-11-08 09:01:08] Click the page - 16page
[2017-11-08 09:01:10] Complate to parse - ssfairy21_221134972667
[2017-11-08 09:01:10] Error - Already exists document
[2017-11-08 09:01:10] Complate to parse - madurh_221134920123
[2017-11-08 09:01:10] Error - Already exists document
[2017-11-08 09:01:10] Complate to parse - iyc21net_221130552679
[2017-11-08 09:01:10] Error - Already exists document
[2017-11-08 09:01:10] Complate to parse - aurora9106_221134942236
[2017-11-08 09:01:10] Error - Already exists document
[2017-11-08 09:01:10] Complate to parse - skypurple81_221134933602
[2017-11-08 09:01:10] Error - Already exists document
[2017-11-08 09:01:11] Complate to parse - travelgeo_221134933218
[2017-11-08 09:01:11] Error - Already exists document
[2017-11-08 09:01:11] Complate to parse - jekim337_221134025120
[2017-11-08 09:01:11] Error - Already exists document
[2017-11-08 09:01:11] Complate to parse - danodano777_221134927695
[2017-11-08 09:01:11] Error - Already exists document
[2017-11-08 09:01:11] Complate to parse - fbwotns1_221134926021
[2017-11-08 09:01:11] Error - Already exists document
[2017-11-08 09:01:11] Complate to parse - onsili_221134918534
[2017-11-08 09:01:11] Error - Already exists document
[2017-11-08 09:01:11] Click the page - 17page
[2017-11-08 09:01:13] Complate to parse - maxwheel_221134914796
[2017-11-08 09:01:13] Error - Already exists document
[2017-11-08 09:01:13] Complate to parse - wkrdms5505_221134906318
[2017-11-08 09:01:13] Error - Already exists document
[2017-11-08 09:01:14] Complate to parse - love55uu_221134904838
[2017-11-08 09:01:14] Error - Already exists document
[2017-11-08 09:01:14] Complate to parse - seoyh1047_221134876942
[2017-11-08 09:01:14] Error - Already exists document
[2017-11-08 09:01:14] Complate to parse - scpooh85_221134859101
[2017-11-08 09:01:14] Error - Already exists document
[2017-11-08 09:01:14] Complate to parse - sitzin_221134857482
[2017-11-08 09:01:14] Error - Already exists document
[2017-11-08 09:01:14] Complate to parse - youwant2001_221134850973
[2017-11-08 09:01:14] Error - Already exists document
[2017-11-08 09:01:14] Complate to parse - roundconer_221134716226
[2017-11-08 09:01:14] Error - Already exists document
[2017-11-08 09:01:15] Complate to parse - oniongood_221134072227
[2017-11-08 09:01:15] Error - Already exists document
[2017-11-08 09:01:15] Complate to parse - xgxkc_221133312291
[2017-11-08 09:01:15] Complate to percolate - xgxkc_221133312291
[2017-11-08 09:01:15] Click the page - 18page
[2017-11-08 09:01:17] Complate to parse - muk17_221135060759
[2017-11-08 09:01:17] Error - Already exists document
[2017-11-08 09:01:17] Complate to parse - buin0326_221134418117
[2017-11-08 09:01:17] Complate to percolate - buin0326_221134418117
[2017-11-08 09:01:18] Complate to parse - asdysh2263_221079720525
[2017-11-08 09:01:18] Error - Already exists document
[2017-11-08 09:01:18] Complate to parse - asiaculturecenter_221134548121
[2017-11-08 09:01:18] Error - Already exists document
[2017-11-08 09:01:18] Complate to parse - asiaculturecenter_221134371976
[2017-11-08 09:01:18] Error - Already exists document
[2017-11-08 09:01:18] Complate to parse - traveler_i_221135005440
[2017-11-08 09:01:18] Error - Already exists document
[2017-11-08 09:01:18] Complate to parse - rine98_221135001346
[2017-11-08 09:01:18] Complate to percolate - rine98_221135001346
[2017-11-08 09:01:19] Complate to parse - jmy3914_221134927346
[2017-11-08 09:01:19] Error - Already exists document
[2017-11-08 09:01:19] Complate to parse - bangji__221134926309
[2017-11-08 09:01:19] Error - Already exists document
[2017-11-08 09:01:19] Complate to parse - mods77_221134875121
[2017-11-08 09:01:19] Error - Already exists document
[2017-11-08 09:01:19] Click the page - 19page
[2017-11-08 09:01:21] Complate to parse - yk-story_221134832927
[2017-11-08 09:01:21] Error - Already exists document
[2017-11-08 09:01:21] Complate to parse - sidna_221135001065
[2017-11-08 09:01:21] Complate to percolate - sidna_221135001065
[2017-11-08 09:01:22] Complate to parse - shinbi63_221135070077
[2017-11-08 09:01:22] Complate to percolate - shinbi63_221135070077
[2017-11-08 09:01:22] Complate to parse - lifestorysh_221134437050
[2017-11-08 09:01:22] Complate to percolate - lifestorysh_221134437050
[2017-11-08 09:01:22] Complate to parse - mj4710_221135061905
[2017-11-08 09:01:23] Complate to percolate - mj4710_221135061905
[2017-11-08 09:01:23] Complate to parse - kkhh1541_221135039903
[2017-11-08 09:01:23] Error - Already exists document
[2017-11-08 09:01:23] Complate to parse - dsmjlee_221134976406
[2017-11-08 09:01:23] Error - Already exists document
[2017-11-08 09:01:23] Complate to parse - wanan11_221134968534
[2017-11-08 09:01:23] Error - Already exists document
[2017-11-08 09:01:23] Complate to parse - ksujeong7_221134963490
[2017-11-08 09:01:23] Error - Already exists document
[2017-11-08 09:01:24] Complate to parse - yongpallouis_221134552777
[2017-11-08 09:01:24] Complate to percolate - yongpallouis_221134552777
[2017-11-08 09:01:24] Click the page - 20page
[2017-11-08 09:01:26] Complate to parse - okgidream_221134954228
[2017-11-08 09:01:26] Complate to percolate - okgidream_221134954228
[2017-11-08 09:01:26] Complate to parse - webqem_221134935798
[2017-11-08 09:01:26] Complate to percolate - webqem_221134935798
[2017-11-08 09:01:26] Complate to parse - cynoleg1_221134925268
[2017-11-08 09:01:26] Error - Already exists document
[2017-11-08 09:01:26] Complate to parse - draw_kd_221134902327
[2017-11-08 09:01:26] Error - Already exists document
[2017-11-08 09:01:27] Complate to parse - jangu74_221134696330
[2017-11-08 09:01:27] Error - Already exists document
[2017-11-08 09:01:27] Complate to parse - 71440_221134884450
[2017-11-08 09:01:27] Error - Already exists document
[2017-11-08 09:01:27] Complate to parse - sosoann_221134884389
[2017-11-08 09:01:27] Error - Already exists document
[2017-11-08 09:01:27] Complate to parse - ppagase_221134883600
[2017-11-08 09:01:27] Error - Already exists document
[2017-11-08 09:01:27] Complate to parse - choiji0817_221134873794
[2017-11-08 09:01:27] Error - Already exists document
[2017-11-08 09:01:28] Complate to parse - croxriver_221134944654
[2017-11-08 09:01:28] Complate to percolate - croxriver_221134944654
[2017-11-08 09:01:28] Click the next
[2017-11-08 09:01:28] Complate stored which 46 posts scrapped
[2017-11-08 09:01:28] Scrapping end, Process time: 86.2460820675s
