[2017-11-07 10:00:01] Scraping start
[2017-11-07 10:00:01] Connected Elasticsearch server
[2017-11-07 10:00:02] Opened PhantomJS webdriver
[2017-11-07 10:00:03] Complete to bring blogs seed page
[2017-11-07 10:00:03] Complete to move to travel category
[2017-11-07 10:00:04] Complete to move to domestic travel page
[2017-11-07 10:00:04] Start to parse each posts
[2017-11-07 10:00:19] Complate to percolate - rgm96x_221133249244
[2017-11-07 10:00:20] Complate to parse - lsy5088_221133810283
[2017-11-07 10:00:20] Error - Already exists document
[2017-11-07 10:00:20] Complate to parse - hhocho65_221133720956
[2017-11-07 10:00:20] Error - Already exists document
[2017-11-07 10:00:20] Complate to parse - jaydeblond_221134164463
[2017-11-07 10:00:20] Error - Already exists document
[2017-11-07 10:00:20] Complate to parse - dirch10_221134105073
[2017-11-07 10:00:20] Error - Already exists document
[2017-11-07 10:00:21] Complate to parse - violetjeun_221134090458
[2017-11-07 10:00:21] Error - Already exists document
[2017-11-07 10:00:21] Complate to parse - rl12dbs16_221134069273
[2017-11-07 10:00:21] Error - Already exists document
[2017-11-07 10:00:21] Click the page - 5page
[2017-11-07 10:00:23] Complate to parse - jb12mook_221134047148
[2017-11-07 10:00:23] Error - Already exists document
[2017-11-07 10:00:23] Complate to parse - ardantpaneb_221134029926
[2017-11-07 10:00:23] Error - Already exists document
[2017-11-07 10:00:23] Complate to parse - maria5757_221134283630
[2017-11-07 10:00:23] Complate to percolate - maria5757_221134283630
[2017-11-07 10:00:23] Complate to parse - tadpole572_221132455072
[2017-11-07 10:00:23] Error - Already exists document
[2017-11-07 10:00:24] Complate to parse - bk85219_221105162496
[2017-11-07 10:00:24] Complate to percolate - bk85219_221105162496
[2017-11-07 10:00:24] Complate to parse - gksmfnavi_221134102763
[2017-11-07 10:00:24] Error - Already exists document
[2017-11-07 10:00:24] Complate to parse - joolp00_221134047238
[2017-11-07 10:00:24] Error - Already exists document
[2017-11-07 10:00:24] Complate to parse - byki2013_221134044381
[2017-11-07 10:00:24] Error - Already exists document
[2017-11-07 10:00:25] Complate to parse - hari33_221134210093
[2017-11-07 10:00:25] Error - Already exists document
[2017-11-07 10:00:25] Complate to parse - kunu26_221134217439
[2017-11-07 10:00:25] Error - Already exists document
[2017-11-07 10:00:25] Click the page - 6page
[2017-11-07 10:00:27] Complate to parse - auterm_221134172752
[2017-11-07 10:00:27] Error - Already exists document
[2017-11-07 10:00:27] Complate to parse - dongyeopk_221134070595
[2017-11-07 10:00:27] Error - Already exists document
[2017-11-07 10:00:27] Complate to parse - chahyang88_221134061672
[2017-11-07 10:00:27] Error - Already exists document
[2017-11-07 10:00:28] Complate to parse - youkino09_221134265636
[2017-11-07 10:00:28] Complate to percolate - youkino09_221134265636
[2017-11-07 10:00:28] Complate to parse - lifestorysh_221133732170
[2017-11-07 10:00:28] Error - Already exists document
[2017-11-07 10:00:28] Complate to parse - marbin_221134150641
[2017-11-07 10:00:28] Error - Already exists document
[2017-11-07 10:00:29] Complate to parse - hyshee0757_221134193102
[2017-11-07 10:00:29] Error - Already exists document
[2017-11-07 10:00:29] Complate to parse - 22222cm_221134170638
[2017-11-07 10:00:29] Error - Already exists document
[2017-11-07 10:00:29] Complate to parse - kimky605_221134053006
[2017-11-07 10:00:29] Error - Already exists document
[2017-11-07 10:00:29] Complate to parse - jokjcj_221132681354
[2017-11-07 10:00:29] Complate to percolate - jokjcj_221132681354
[2017-11-07 10:00:29] Click the page - 7page
[2017-11-07 10:00:31] Complate to parse - ryuys0826_221120287571
[2017-11-07 10:00:31] Complate to percolate - ryuys0826_221120287571
[2017-11-07 10:00:31] Complate to parse - suheeryu_221119312158
[2017-11-07 10:00:32] Error - Already exists document
[2017-11-07 10:00:32] Complate to parse - piclab_221134099918
[2017-11-07 10:00:32] Error - Already exists document
[2017-11-07 10:00:32] Complate to parse - jbm993_221133338651
[2017-11-07 10:00:32] Error - Already exists document
[2017-11-07 10:00:32] Complate to parse - jmo0829_221134247516
[2017-11-07 10:00:32] Error - Already exists document
[2017-11-07 10:00:32] Complate to parse - jvj24601_221134241275
[2017-11-07 10:00:32] Error - Already exists document
[2017-11-07 10:00:32] Complate to parse - mh21111_221133827397
[2017-11-07 10:00:32] Error - Already exists document
[2017-11-07 10:00:33] Complate to parse - pingkong0309_221134057552
[2017-11-07 10:00:33] Error - Already exists document
[2017-11-07 10:00:33] Complate to parse - newosilent_221131564876
[2017-11-07 10:00:33] Complate to percolate - newosilent_221131564876
[2017-11-07 10:00:33] Complate to parse - kci_kci_221134218551
[2017-11-07 10:00:33] Error - Already exists document
[2017-11-07 10:00:33] Click the page - 8page
[2017-11-07 10:00:35] Complate to parse - piclab_221134158084
[2017-11-07 10:00:35] Error - Already exists document
[2017-11-07 10:00:35] Complate to parse - meowi0525_221134142978
[2017-11-07 10:00:35] Error - Already exists document
[2017-11-07 10:00:35] Complate to parse - xx_yeonz_221134142557
[2017-11-07 10:00:35] Error - Already exists document
[2017-11-07 10:00:36] Complate to parse - sayclub2834_221134074267
[2017-11-07 10:00:36] Error - Already exists document
[2017-11-07 10:00:36] Complate to parse - cognos57_221133595829
[2017-11-07 10:00:36] Error - Already exists document
[2017-11-07 10:00:36] Complate to parse - yellostory_221134125444
[2017-11-07 10:00:36] Error - Already exists document
[2017-11-07 10:00:36] Complate to parse - hwan235_221134122632
[2017-11-07 10:00:36] Error - Already exists document
[2017-11-07 10:00:37] Complate to parse - lily2you_221134121707
[2017-11-07 10:00:37] Error - Already exists document
[2017-11-07 10:00:37] Complate to parse - trekker8_221134099213
[2017-11-07 10:00:37] Error - Already exists document
[2017-11-07 10:00:37] Complate to parse - ey6202_221134097883
[2017-11-07 10:00:37] Error - Already exists document
[2017-11-07 10:00:37] Click the page - 9page
[2017-11-07 10:00:39] Complate to parse - candyra9_221134096030
[2017-11-07 10:00:39] Error - Already exists document
[2017-11-07 10:00:39] Complate to parse - wwkywky_221134086510
[2017-11-07 10:00:39] Error - Already exists document
[2017-11-07 10:00:39] Complate to parse - trekker8_221134066241
[2017-11-07 10:00:39] Error - Already exists document
[2017-11-07 10:00:40] Complate to parse - twins_hyejin_221134057704
[2017-11-07 10:00:40] Error - Already exists document
[2017-11-07 10:00:40] Complate to parse - trax_scorpio_221134043504
[2017-11-07 10:00:40] Error - Already exists document
[2017-11-07 10:00:40] Complate to parse - ailee06_221134173342
[2017-11-07 10:00:40] Complate to percolate - ailee06_221134173342
[2017-11-07 10:00:40] Complate to parse - wintersky2_221134078028
[2017-11-07 10:00:40] Error - Already exists document
[2017-11-07 10:00:41] Complate to parse - pshadm_221133732720
[2017-11-07 10:00:41] Error - Already exists document
[2017-11-07 10:00:41] Complate to parse - blue0112_221131269468
[2017-11-07 10:00:41] Error - Already exists document
[2017-11-07 10:00:41] Complate to parse - gukjung_221134224761
[2017-11-07 10:00:41] Error - Already exists document
[2017-11-07 10:00:41] Click the page - 10page
[2017-11-07 10:00:43] Complate to parse - bycara_221134165498
[2017-11-07 10:00:43] Error - Already exists document
[2017-11-07 10:00:43] Complate to parse - coolish2_221134136310
[2017-11-07 10:00:43] Error - Already exists document
[2017-11-07 10:00:43] Complate to parse - vov14vov_221134117833
[2017-11-07 10:00:43] Error - Already exists document
[2017-11-07 10:00:43] Complate to parse - rokrok835_221134097223
[2017-11-07 10:00:43] Error - Already exists document
[2017-11-07 10:00:44] Complate to parse - ixxoxxii_221134095505
[2017-11-07 10:00:44] Error - Already exists document
[2017-11-07 10:00:44] Complate to parse - kjini912_221134089886
[2017-11-07 10:00:44] Error - Already exists document
[2017-11-07 10:00:44] Complate to parse - goldworm68_221134066030
[2017-11-07 10:00:44] Error - Already exists document
[2017-11-07 10:00:44] Complate to parse - kimvo97_221134045898
[2017-11-07 10:00:44] Error - Already exists document
[2017-11-07 10:00:44] Complate to parse - s2travel_221134249426
[2017-11-07 10:00:45] Complate to percolate - s2travel_221134249426
[2017-11-07 10:00:45] Complate to parse - ohmusou1_221133197472
[2017-11-07 10:00:45] Complate to percolate - ohmusou1_221133197472
[2017-11-07 10:00:45] Click the next
[2017-11-07 10:00:45] Click the page - 11page
[2017-11-07 10:00:47] Complate to parse - kyeoung6482_221134241186
[2017-11-07 10:00:47] Error - Already exists document
[2017-11-07 10:00:47] Complate to parse - starlit_night_221134175266
[2017-11-07 10:00:47] Error - Already exists document
[2017-11-07 10:00:47] Complate to parse - choichokk_221134187999
[2017-11-07 10:00:47] Error - Already exists document
[2017-11-07 10:00:48] Complate to parse - jspyo80_221134178211
[2017-11-07 10:00:48] Error - Already exists document
[2017-11-07 10:00:48] Complate to parse - jeju3377_221134126217
[2017-11-07 10:00:48] Error - Already exists document
[2017-11-07 10:00:48] Complate to parse - 3645suns_221134097290
[2017-11-07 10:00:48] Error - Already exists document
[2017-11-07 10:00:48] Complate to parse - ijun4u_221134078700
[2017-11-07 10:00:48] Error - Already exists document
[2017-11-07 10:00:48] Complate to parse - yko53_221133918454
[2017-11-07 10:00:48] Error - Already exists document
[2017-11-07 10:00:49] Complate to parse - rall80_221134109545
[2017-11-07 10:00:49] Complate to percolate - rall80_221134109545
[2017-11-07 10:00:49] Complate to parse - mss2mking_221134257671
[2017-11-07 10:00:49] Complate to percolate - mss2mking_221134257671
[2017-11-07 10:00:49] Click the page - 12page
[2017-11-07 10:00:51] Complate to parse - wookkumi_221133568201
[2017-11-07 10:00:51] Error - Already exists document
[2017-11-07 10:00:51] Complate to parse - csy817_221133184221
[2017-11-07 10:00:51] Error - Already exists document
[2017-11-07 10:00:52] Complate to parse - kangsimon55_221134153884
[2017-11-07 10:00:52] Error - Already exists document
[2017-11-07 10:00:52] Complate to parse - intersjh_221134122186
[2017-11-07 10:00:52] Error - Already exists document
[2017-11-07 10:00:52] Complate to parse - whatalovelyday__221134115912
[2017-11-07 10:00:52] Error - Already exists document
[2017-11-07 10:00:52] Complate to parse - parksb44_221134084469
[2017-11-07 10:00:52] Error - Already exists document
[2017-11-07 10:00:52] Complate to parse - 1173love_221134067729
[2017-11-07 10:00:52] Error - Already exists document
[2017-11-07 10:00:52] Complate to parse - hnkim078_221134037733
[2017-11-07 10:00:52] Error - Already exists document
[2017-11-07 10:00:53] Complate to parse - jellytree83_221134251160
[2017-11-07 10:00:53] Error - Already exists document
[2017-11-07 10:00:53] Complate to parse - oniongood_221134034415
[2017-11-07 10:00:53] Complate to percolate - oniongood_221134034415
[2017-11-07 10:00:53] Click the page - 13page
[2017-11-07 10:00:55] Complate to parse - innazzang-_221134072277
[2017-11-07 10:00:55] Error - Already exists document
[2017-11-07 10:00:55] Complate to parse - goodway05_221134120776
[2017-11-07 10:00:55] Error - Already exists document
[2017-11-07 10:00:56] Complate to parse - rockyu205_221123993505
[2017-11-07 10:00:56] Error - Already exists document
[2017-11-07 10:00:56] Complate to parse - srtraveler_221133495199
[2017-11-07 10:00:56] Error - Already exists document
[2017-11-07 10:00:56] Complate to parse - ringotree_221134108179
[2017-11-07 10:00:56] Error - Already exists document
[2017-11-07 10:00:56] Complate to parse - jmj5385_221134093515
[2017-11-07 10:00:56] Error - Already exists document
[2017-11-07 10:00:56] Complate to parse - darling_harbour_221134073742
[2017-11-07 10:00:56] Error - Already exists document
[2017-11-07 10:00:57] Complate to parse - nahee1991_221134072935
[2017-11-07 10:00:57] Error - Already exists document
[2017-11-07 10:00:57] Complate to parse - bdsjhj_221134040990
[2017-11-07 10:00:57] Error - Already exists document
[2017-11-07 10:00:57] Complate to parse - startsh8022_221134032539
[2017-11-07 10:00:57] Error - Already exists document
[2017-11-07 10:00:57] Click the page - 14page
[2017-11-07 10:00:59] Complate to parse - chfhrqoa53_221134283505
[2017-11-07 10:00:59] Complate to percolate - chfhrqoa53_221134283505
[2017-11-07 10:00:59] Complate to parse - pky9913_221134119306
[2017-11-07 10:00:59] Complate to percolate - pky9913_221134119306
[2017-11-07 10:01:00] Complate to parse - esg7993_221133605410
[2017-11-07 10:01:00] Complate to percolate - esg7993_221133605410
[2017-11-07 10:01:00] Complate to parse - falconsketch_221134274933
[2017-11-07 10:01:00] Complate to percolate - falconsketch_221134274933
[2017-11-07 10:01:00] Complate to parse - cendy99_221124054596
[2017-11-07 10:01:00] Error - Already exists document
[2017-11-07 10:01:00] Complate to parse - sooyong8721_221133956013
[2017-11-07 10:01:01] Complate to percolate - sooyong8721_221133956013
[2017-11-07 10:01:01] Complate to parse - namkisuk0396_221133900622
[2017-11-07 10:01:01] Error - Already exists document
[2017-11-07 10:01:01] Complate to parse - mrbond_221134174495
[2017-11-07 10:01:01] Error - Already exists document
[2017-11-07 10:01:01] Complate to parse - ichmount_221131680166
[2017-11-07 10:01:01] Error - Already exists document
[2017-11-07 10:01:01] Complate to parse - goodjcs_221134235878
[2017-11-07 10:01:01] Error - Already exists document
[2017-11-07 10:01:01] Click the page - 15page
[2017-11-07 10:01:03] Complate to parse - jhbaby486_221133692045
[2017-11-07 10:01:03] Error - Already exists document
[2017-11-07 10:01:03] Complate to parse - goppaba_221134182216
[2017-11-07 10:01:03] Error - Already exists document
[2017-11-07 10:01:04] Complate to parse - songdalkom_221134176031
[2017-11-07 10:01:04] Error - Already exists document
[2017-11-07 10:01:04] Complate to parse - hy__jeon_221134166905
[2017-11-07 10:01:04] Error - Already exists document
[2017-11-07 10:01:04] Complate to parse - arami17_221134165479
[2017-11-07 10:01:04] Error - Already exists document
[2017-11-07 10:01:04] Complate to parse - hidesw_221134144147
[2017-11-07 10:01:04] Error - Already exists document
[2017-11-07 10:01:04] Complate to parse - jiwon_416_221134143159
[2017-11-07 10:01:04] Error - Already exists document
[2017-11-07 10:01:05] Complate to parse - kfoi9060_221134130181
[2017-11-07 10:01:05] Error - Already exists document
[2017-11-07 10:01:05] Complate to parse - paransnow_221134128291
[2017-11-07 10:01:05] Error - Already exists document
[2017-11-07 10:01:05] Complate to parse - leno82_221133599153
[2017-11-07 10:01:05] Error - Already exists document
[2017-11-07 10:01:05] Click the page - 16page
[2017-11-07 10:01:07] Complate to parse - blog0149_221134116840
[2017-11-07 10:01:07] Error - Already exists document
[2017-11-07 10:01:07] Complate to parse - kristmaslime_221134107133
[2017-11-07 10:01:07] Error - Already exists document
[2017-11-07 10:01:07] Complate to parse - elongg_221134096336
[2017-11-07 10:01:07] Error - Already exists document
[2017-11-07 10:01:07] Complate to parse - titicoca_221134080854
[2017-11-07 10:01:07] Error - Already exists document
[2017-11-07 10:01:08] Complate to parse - jyfarm3469_221134048686
[2017-11-07 10:01:08] Error - Already exists document
[2017-11-07 10:01:08] Complate to parse - choi-film_221134040133
[2017-11-07 10:01:08] Error - Already exists document
[2017-11-07 10:01:08] Complate to parse - iyc21net_221130548660
[2017-11-07 10:01:08] Complate to percolate - iyc21net_221130548660
[2017-11-07 10:01:08] Complate to parse - mystyle0504_221134259554
[2017-11-07 10:01:09] Complate to percolate - mystyle0504_221134259554
[2017-11-07 10:01:09] Complate to parse - iammilkt_221133833084
[2017-11-07 10:01:09] Complate to percolate - iammilkt_221133833084
[2017-11-07 10:01:09] Complate to parse - papa3367_221131396509
[2017-11-07 10:01:09] Complate to percolate - papa3367_221131396509
[2017-11-07 10:01:09] Click the page - 17page
[2017-11-07 10:01:11] Complate to parse - hm2588_221134229968
[2017-11-07 10:01:11] Error - Already exists document
[2017-11-07 10:01:11] Complate to parse - royjung_221134211522
[2017-11-07 10:01:11] Error - Already exists document
[2017-11-07 10:01:12] Complate to parse - dash9935_221134146989
[2017-11-07 10:01:12] Error - Already exists document
[2017-11-07 10:01:12] Complate to parse - youngyoung000_221131356559
[2017-11-07 10:01:12] Error - Already exists document
[2017-11-07 10:01:12] Complate to parse - foryouwi_221134118689
[2017-11-07 10:01:12] Error - Already exists document
[2017-11-07 10:01:12] Complate to parse - jjunier_221134096973
[2017-11-07 10:01:12] Error - Already exists document
[2017-11-07 10:01:12] Complate to parse - jineoni14_221134064872
[2017-11-07 10:01:12] Complate to percolate - jineoni14_221134064872
[2017-11-07 10:01:13] Complate to parse - jinbarabara_221134049171
[2017-11-07 10:01:13] Error - Already exists document
[2017-11-07 10:01:13] Complate to parse - hoteltrend_221132662378
[2017-11-07 10:01:13] Complate to percolate - hoteltrend_221132662378
[2017-11-07 10:01:13] Complate to parse - orange8410_221134285956
[2017-11-07 10:01:13] Complate to percolate - orange8410_221134285956
[2017-11-07 10:01:13] Click the page - 18page
[2017-11-07 10:01:15] Complate to parse - hwangyul9178_221134067565
[2017-11-07 10:01:15] Complate to percolate - hwangyul9178_221134067565
[2017-11-07 10:01:16] Complate to parse - naheekim21_221134272685
[2017-11-07 10:01:16] Complate to percolate - naheekim21_221134272685
[2017-11-07 10:01:16] Complate to parse - hyunsj0421_221134134238
[2017-11-07 10:01:16] Complate to percolate - hyunsj0421_221134134238
[2017-11-07 10:01:16] Complate to parse - anys0428_221133766769
[2017-11-07 10:01:17] Complate to percolate - anys0428_221133766769
[2017-11-07 10:01:17] Complate to parse - ddaebong_jjubong_221134123610
[2017-11-07 10:01:17] Complate to percolate - ddaebong_jjubong_221134123610
[2017-11-07 10:01:17] Complate to parse - micky0928_221133917971
[2017-11-07 10:01:17] Error - Already exists document
[2017-11-07 10:01:17] Complate to parse - sugidanji_221134121118
[2017-11-07 10:01:18] Complate to percolate - sugidanji_221134121118
[2017-11-07 10:01:18] Complate to parse - skin_alpha_221133943389
[2017-11-07 10:01:18] Error - Already exists document
[2017-11-07 10:01:18] Complate to parse - cupid1007_221134236193
[2017-11-07 10:01:18] Error - Already exists document
[2017-11-07 10:01:18] Complate to parse - sebastiano7979_221133905782
[2017-11-07 10:01:18] Error - Already exists document
[2017-11-07 10:01:18] Click the page - 19page
[2017-11-07 10:01:20] Complate to parse - colorstory_j_221133773481
[2017-11-07 10:01:20] Error - Already exists document
[2017-11-07 10:01:20] Complate to parse - bingohwan_221132266698
[2017-11-07 10:01:20] Error - Already exists document
[2017-11-07 10:01:20] Complate to parse - 86secret_221133810556
[2017-11-07 10:01:20] Error - Already exists document
[2017-11-07 10:01:21] Complate to parse - jiinee1015_221134187572
[2017-11-07 10:01:21] Error - Already exists document
[2017-11-07 10:01:21] Complate to parse - in_dailylife_221134178142
[2017-11-07 10:01:21] Error - Already exists document
[2017-11-07 10:01:21] Complate to parse - c0dus75_221134168245
[2017-11-07 10:01:21] Error - Already exists document
[2017-11-07 10:01:21] Complate to parse - guess5858_221134163212
[2017-11-07 10:01:21] Error - Already exists document
[2017-11-07 10:01:22] Complate to parse - lilxlil_221133011671
[2017-11-07 10:01:22] Error - Already exists document
[2017-11-07 10:01:22] Complate to parse - wcareer_221134115094
[2017-11-07 10:01:22] Error - Already exists document
[2017-11-07 10:01:22] Complate to parse - wine922_221134109779
[2017-11-07 10:01:22] Error - Already exists document
[2017-11-07 10:01:22] Click the page - 20page
[2017-11-07 10:01:24] Complate to parse - h21100_221134094292
[2017-11-07 10:01:24] Error - Already exists document
[2017-11-07 10:01:24] Complate to parse - gykim67_221134077856
[2017-11-07 10:01:24] Error - Already exists document
[2017-11-07 10:01:24] Complate to parse - drummin_221134058034
[2017-11-07 10:01:24] Error - Already exists document
[2017-11-07 10:01:24] Complate to parse - srkim999_221134031097
[2017-11-07 10:01:24] Error - Already exists document
[2017-11-07 10:01:25] Complate to parse - limmok405_221133875922
[2017-11-07 10:01:25] Complate to percolate - limmok405_221133875922
[2017-11-07 10:01:25] Complate to parse - geochanggun_221134234870
[2017-11-07 10:01:25] Complate to percolate - geochanggun_221134234870
[2017-11-07 10:01:25] Complate to parse - hair-zaha_221133879755
[2017-11-07 10:01:25] Error - Already exists document
[2017-11-07 10:01:26] Complate to parse - buin0326_221134078423
[2017-11-07 10:01:26] Error - Already exists document
[2017-11-07 10:01:26] Complate to parse - queen227_221134090534
[2017-11-07 10:01:26] Complate to percolate - queen227_221134090534
[2017-11-07 10:01:26] Complate to parse - mifine_221134232433
[2017-11-07 10:01:26] Error - Already exists document
[2017-11-07 10:01:26] Click the next
[2017-11-07 10:01:26] Complate stored which 37 posts scrapped
[2017-11-07 10:01:26] Scrapping end, Process time: 84.8968529701s
