[2017-11-06 10:00:01] Scraping start
[2017-11-06 10:00:01] Connected Elasticsearch server
[2017-11-06 10:00:03] Opened PhantomJS webdriver
[2017-11-06 10:00:05] Complete to bring blogs seed page
[2017-11-06 10:00:06] Complete to move to travel category
[2017-11-06 10:00:06] Complete to move to domestic travel page
[2017-11-06 10:00:06] Start to parse each posts
[2017-11-06 10:00:06] Click the page - 1page
[2017-11-06 10:00:08] Complate to parse - goldenkd_221133069323
[2017-11-06 10:00:14] Complate to percolate - goldenkd_221133069323
[2017-11-06 10:00:14] Complate to parse - miyea5_221133272929
[2017-11-06 10:00:14] Error - Already exists document
[2017-11-06 10:00:14] Complate to parse - kaite1130_221133227107
[2017-11-06 10:00:14] Error - Already exists document
[2017-11-06 10:00:14] Complate to parse - 8302yang_221133412962
[2017-11-06 10:00:15] Complate to percolate - 8302yang_221133412962
[2017-11-06 10:00:15] Complate to parse - hp0210_221133404745
[2017-11-06 10:00:15] Complate to percolate - hp0210_221133404745
[2017-11-06 10:00:16] Complate to parse - youngrb_221133253851
[2017-11-06 10:00:16] Complate to percolate - youngrb_221133253851
[2017-11-06 10:00:16] Complate to parse - goodjcs_221132883640
[2017-11-06 10:00:16] Complate to percolate - goodjcs_221132883640
[2017-11-06 10:00:16] Complate to parse - starofmemory_221133396380
[2017-11-06 10:00:17] Complate to percolate - starofmemory_221133396380
[2017-11-06 10:00:17] Complate to parse - r9600495_221133393503
[2017-11-06 10:00:17] Complate to percolate - r9600495_221133393503
[2017-11-06 10:00:17] Complate to parse - lsy5088_221133216240
[2017-11-06 10:00:18] Complate to percolate - lsy5088_221133216240
[2017-11-06 10:00:18] Click the page - 2page
[2017-11-06 10:00:19] Complate to parse - suk4408_221133030577
[2017-11-06 10:00:20] Complate to percolate - suk4408_221133030577
[2017-11-06 10:00:20] Complate to parse - suheeryu_221132526364
[2017-11-06 10:00:20] Complate to percolate - suheeryu_221132526364
[2017-11-06 10:00:20] Complate to parse - dailytalk_hy_221133375986
[2017-11-06 10:00:20] Complate to percolate - dailytalk_hy_221133375986
[2017-11-06 10:00:21] Complate to parse - klj3486_221133279627
[2017-11-06 10:00:21] Error - Already exists document
[2017-11-06 10:00:21] Complate to parse - hyoung4647_221133248163
[2017-11-06 10:00:21] Error - Already exists document
[2017-11-06 10:00:21] Complate to parse - kkongi3028_221133423973
[2017-11-06 10:00:21] Complate to percolate - kkongi3028_221133423973
[2017-11-06 10:00:22] Complate to parse - rockyu205_221123899364
[2017-11-06 10:00:22] Error - Already exists document
[2017-11-06 10:00:22] Complate to parse - sayjune2005_221133424440
[2017-11-06 10:00:22] Complate to percolate - sayjune2005_221133424440
[2017-11-06 10:00:22] Complate to parse - miny8828_221132622103
[2017-11-06 10:00:22] Complate to percolate - miny8828_221132622103
[2017-11-06 10:00:23] Complate to parse - hwj9011_221133241191
[2017-11-06 10:00:23] Error - Already exists document
[2017-11-06 10:00:23] Click the page - 3page
[2017-11-06 10:00:24] Complate to parse - jjworld6_221133220932
[2017-11-06 10:00:24] Error - Already exists document
[2017-11-06 10:00:25] Complate to parse - sobiniiiiii_221133219035
[2017-11-06 10:00:25] Error - Already exists document
[2017-11-06 10:00:25] Complate to parse - whlee0517_221133325904
[2017-11-06 10:00:25] Complate to percolate - whlee0517_221133325904
[2017-11-06 10:00:25] Complate to parse - tpsxj8585_221133409116
[2017-11-06 10:00:26] Complate to percolate - tpsxj8585_221133409116
[2017-11-06 10:00:26] Complate to parse - jvj24601_221133401687
[2017-11-06 10:00:26] Complate to percolate - jvj24601_221133401687
[2017-11-06 10:00:26] Complate to parse - 1100px_221133229379
[2017-11-06 10:00:26] Error - Already exists document
[2017-11-06 10:00:26] Complate to parse - jbm993_221133023359
[2017-11-06 10:00:27] Complate to percolate - jbm993_221133023359
[2017-11-06 10:00:27] Complate to parse - idioe48_221131712146
[2017-11-06 10:00:27] Complate to percolate - idioe48_221131712146
[2017-11-06 10:00:27] Complate to parse - ehy2106_221131989594
[2017-11-06 10:00:28] Complate to percolate - ehy2106_221131989594
[2017-11-06 10:00:28] Complate to parse - jhkimism_221121078721
[2017-11-06 10:00:29] Complate to percolate - jhkimism_221121078721
[2017-11-06 10:00:29] Click the page - 4page
[2017-11-06 10:00:31] Complate to parse - dirch10_221133294157
[2017-11-06 10:00:31] Error - Already exists document
[2017-11-06 10:00:31] Complate to parse - tryukjin_221133256957
[2017-11-06 10:00:31] Error - Already exists document
[2017-11-06 10:00:31] Complate to parse - ji_long_221133232930
[2017-11-06 10:00:31] Error - Already exists document
[2017-11-06 10:00:31] Complate to parse - bk85219_221123598113
[2017-11-06 10:00:31] Complate to percolate - bk85219_221123598113
[2017-11-06 10:00:32] Complate to parse - hari33_221133376359
[2017-11-06 10:00:32] Complate to percolate - hari33_221133376359
[2017-11-06 10:00:32] Complate to parse - fairwalking_221133266697
[2017-11-06 10:00:32] Complate to percolate - fairwalking_221133266697
[2017-11-06 10:00:33] Complate to parse - antaihee_221133420011
[2017-11-06 10:00:33] Complate to percolate - antaihee_221133420011
[2017-11-06 10:00:33] Complate to parse - jbn9988_221133290721
[2017-11-06 10:00:33] Complate to percolate - jbn9988_221133290721
[2017-11-06 10:00:34] Complate to parse - brisgill_221131574820
[2017-11-06 10:00:34] Complate to percolate - brisgill_221131574820
[2017-11-06 10:00:34] Complate to parse - yhanhyo_221133141841
[2017-11-06 10:00:34] Complate to percolate - yhanhyo_221133141841
[2017-11-06 10:00:34] Click the page - 5page
[2017-11-06 10:00:36] Complate to parse - csy817_221133098825
[2017-11-06 10:00:36] Complate to percolate - csy817_221133098825
[2017-11-06 10:00:36] Complate to parse - narulove09_221128192457
[2017-11-06 10:00:36] Error - Already exists document
[2017-11-06 10:00:37] Complate to parse - 7wayjeju_221133268078
[2017-11-06 10:00:37] Error - Already exists document
[2017-11-06 10:00:37] Complate to parse - anndam_221132554307
[2017-11-06 10:00:37] Complate to percolate - anndam_221132554307
[2017-11-06 10:00:37] Complate to parse - soon09143_221133008074
[2017-11-06 10:00:38] Complate to percolate - soon09143_221133008074
[2017-11-06 10:00:38] Complate to parse - micky0928_221127980227
[2017-11-06 10:00:38] Complate to percolate - micky0928_221127980227
[2017-11-06 10:00:38] Complate to parse - coya1016_221133274188
[2017-11-06 10:00:38] Error - Already exists document
[2017-11-06 10:00:38] Complate to parse - tnews_221133267254
[2017-11-06 10:00:38] Error - Already exists document
[2017-11-06 10:00:39] Complate to parse - ambidext_221133398711
[2017-11-06 10:00:39] Complate to percolate - ambidext_221133398711
[2017-11-06 10:00:39] Complate to parse - jeju3377_221133301573
[2017-11-06 10:00:39] Error - Already exists document
[2017-11-06 10:00:39] Click the page - 6page
[2017-11-06 10:00:41] Complate to parse - sandcastle44_221133288040
[2017-11-06 10:00:41] Error - Already exists document
[2017-11-06 10:00:41] Complate to parse - drttop_221133266743
[2017-11-06 10:00:41] Error - Already exists document
[2017-11-06 10:00:41] Complate to parse - hdn0525_221133260451
[2017-11-06 10:00:41] Error - Already exists document
[2017-11-06 10:00:41] Complate to parse - yinzhen0413_221133255126
[2017-11-06 10:00:41] Error - Already exists document
[2017-11-06 10:00:41] Complate to parse - mh84love_221133248224
[2017-11-06 10:00:41] Error - Already exists document
[2017-11-06 10:00:42] Complate to parse - clothes1213_221133241251
[2017-11-06 10:00:42] Error - Already exists document
[2017-11-06 10:00:42] Complate to parse - unninephoto_221133239278
[2017-11-06 10:00:42] Error - Already exists document
[2017-11-06 10:00:42] Complate to parse - titicoca_221133239078
[2017-11-06 10:00:42] Error - Already exists document
[2017-11-06 10:00:42] Complate to parse - rarirae_221133228510
