[2017-11-04 20:00:02] Scraping start
[2017-11-04 20:00:02] Connected Elasticsearch server
[2017-11-04 20:00:03] Opened PhantomJS webdriver
[2017-11-04 20:00:04] Complete to bring blogs seed page
[2017-11-04 20:00:05] Complete to move to travel category
[2017-11-04 20:00:05] Complete to move to domestic travel page
[2017-11-04 20:00:05] Start to parse each posts
[2017-11-04 20:00:34] Complate to parse - sake1503_221132061763
[2017-11-04 20:00:34] Error - Already exists document
[2017-11-04 20:00:34] Complate to parse - kokage1120_221132459481
[2017-11-04 20:00:34] Error - Already exists document
[2017-11-04 20:00:34] Complate to parse - dhksdl1208_221132457208
[2017-11-04 20:00:34] Error - Already exists document
[2017-11-04 20:00:34] Complate to parse - tjsal2772_221132206990
[2017-11-04 20:00:34] Error - Already exists document
[2017-11-04 20:00:34] Complate to parse - sysjej0327_221132416606
[2017-11-04 20:00:34] Error - Already exists document
[2017-11-04 20:00:35] Complate to parse - lksemilove_221132405829
[2017-11-04 20:00:35] Error - Already exists document
[2017-11-04 20:00:35] Complate to parse - park-yeji_221132368284
[2017-11-04 20:00:35] Error - Already exists document
[2017-11-04 20:00:35] Complate to parse - 1429son_221132307129
[2017-11-04 20:00:35] Error - Already exists document
[2017-11-04 20:00:35] Click the page - 9page
[2017-11-04 20:00:37] Complate to parse - bf7823_221132344141
[2017-11-04 20:00:37] Error - Already exists document
[2017-11-04 20:00:37] Complate to parse - ocean7107_221132339291
[2017-11-04 20:00:37] Error - Already exists document
[2017-11-04 20:00:37] Complate to parse - chamomile_t_221130262342
[2017-11-04 20:00:37] Error - Already exists document
[2017-11-04 20:00:38] Complate to parse - imejicom_221132322642
[2017-11-04 20:00:38] Error - Already exists document
[2017-11-04 20:00:38] Complate to parse - 522bms_221132218759
[2017-11-04 20:00:38] Error - Already exists document
[2017-11-04 20:00:38] Complate to parse - khjins5918_221132295758
[2017-11-04 20:00:38] Error - Already exists document
[2017-11-04 20:00:38] Complate to parse - kil_bong_221132285212
[2017-11-04 20:00:38] Error - Already exists document
[2017-11-04 20:00:38] Complate to parse - tcacyc_221132064607
[2017-11-04 20:00:38] Error - Already exists document
[2017-11-04 20:00:39] Complate to parse - iloveknp_221131635082
[2017-11-04 20:00:39] Error - Already exists document
[2017-11-04 20:00:39] Complate to parse - jongsulim_221131663815
[2017-11-04 20:00:39] Error - Already exists document
[2017-11-04 20:00:39] Click the page - 10page
[2017-11-04 20:00:41] Complate to parse - jsj5564_221132558618
[2017-11-04 20:00:41] Complate to percolate - jsj5564_221132558618
[2017-11-04 20:00:41] Complate to parse - eriogena_221132104002
[2017-11-04 20:00:41] Error - Already exists document
[2017-11-04 20:00:42] Complate to parse - seoyh1047_221132397870
[2017-11-04 20:00:42] Error - Already exists document
[2017-11-04 20:00:42] Complate to parse - smoodias_221132335467
[2017-11-04 20:00:42] Error - Already exists document
[2017-11-04 20:00:42] Complate to parse - dbrud8829_221132548113
[2017-11-04 20:00:43] Complate to percolate - dbrud8829_221132548113
[2017-11-04 20:00:43] Complate to parse - shj8595_221132403988
[2017-11-04 20:00:43] Error - Already exists document
[2017-11-04 20:00:43] Complate to parse - erumyang_221132379394
[2017-11-04 20:00:43] Error - Already exists document
[2017-11-04 20:00:43] Complate to parse - namhaestorys_221132365118
[2017-11-04 20:00:43] Error - Already exists document
[2017-11-04 20:00:43] Complate to parse - m99446h_221131719733
[2017-11-04 20:00:43] Error - Already exists document
[2017-11-04 20:00:43] Complate to parse - namhaestorys_221132325333
[2017-11-04 20:00:43] Error - Already exists document
[2017-11-04 20:00:43] Click the next
[2017-11-04 20:00:43] Click the page - 11page
[2017-11-04 20:00:45] Complate to parse - alll89_221132323464
[2017-11-04 20:00:45] Error - Already exists document
[2017-11-04 20:00:45] Complate to parse - lightsout_221132227685
[2017-11-04 20:00:45] Error - Already exists document
[2017-11-04 20:00:46] Complate to parse - hari33_221132314855
[2017-11-04 20:00:46] Error - Already exists document
[2017-11-04 20:00:46] Complate to parse - ksojune_221132280748
[2017-11-04 20:00:46] Error - Already exists document
[2017-11-04 20:00:46] Complate to parse - nicearra_221132245974
[2017-11-04 20:00:46] Error - Already exists document
[2017-11-04 20:00:46] Complate to parse - ygene60_221132269115
[2017-11-04 20:00:46] Error - Already exists document
[2017-11-04 20:00:46] Complate to parse - vprettyv_221131850372
[2017-11-04 20:00:46] Error - Already exists document
[2017-11-04 20:00:47] Complate to parse - osn1201_221132267106
[2017-11-04 20:00:47] Error - Already exists document
[2017-11-04 20:00:47] Complate to parse - bada3347_221132260976
[2017-11-04 20:00:47] Error - Already exists document
[2017-11-04 20:00:47] Complate to parse - kingdomofgod0691_221132555045
[2017-11-04 20:00:47] Complate to percolate - kingdomofgod0691_221132555045
[2017-11-04 20:00:47] Click the page - 12page
[2017-11-04 20:00:49] Complate to parse - cybertoplee_221132540411
[2017-11-04 20:00:50] Complate to percolate - cybertoplee_221132540411
[2017-11-04 20:00:50] Complate to parse - miryangsi_221122786727
[2017-11-04 20:00:50] Error - Already exists document
[2017-11-04 20:00:50] Complate to parse - monnani100_221132436838
[2017-11-04 20:00:50] Error - Already exists document
[2017-11-04 20:00:50] Complate to parse - sniper1992_221132417793
[2017-11-04 20:00:50] Error - Already exists document
[2017-11-04 20:00:50] Complate to parse - goldilockss_221132414393
[2017-11-04 20:00:50] Error - Already exists document
[2017-11-04 20:00:51] Complate to parse - kiriki82_221131122611
[2017-11-04 20:00:51] Error - Already exists document
[2017-11-04 20:00:51] Complate to parse - manhoc2002_221132290399
[2017-11-04 20:00:51] Error - Already exists document
[2017-11-04 20:00:51] Complate to parse - saddy237_221132048123
[2017-11-04 20:00:51] Error - Already exists document
[2017-11-04 20:00:51] Complate to parse - onsili_221132013519
[2017-11-04 20:00:51] Error - Already exists document
[2017-11-04 20:00:51] Complate to parse - shinbi63_221132278743
[2017-11-04 20:00:51] Error - Already exists document
[2017-11-04 20:00:51] Click the page - 13page
[2017-11-04 20:00:53] Complate to parse - 2000happy__221132131384
[2017-11-04 20:00:53] Error - Already exists document
[2017-11-04 20:00:53] Complate to parse - lkmba_221132542369
[2017-11-04 20:00:54] Complate to percolate - lkmba_221132542369
[2017-11-04 20:00:54] Complate to parse - healthgoodlu_221132024643
[2017-11-04 20:00:54] Error - Already exists document
[2017-11-04 20:00:54] Complate to parse - hm9418_221132521857
[2017-11-04 20:00:54] Error - Already exists document
[2017-11-04 20:00:54] Complate to parse - jm0238_221132483674
[2017-11-04 20:00:54] Error - Already exists document
[2017-11-04 20:00:54] Complate to parse - 77777zzin_221132461606
[2017-11-04 20:00:54] Error - Already exists document
[2017-11-04 20:00:55] Complate to parse - army1012_221132459749
[2017-11-04 20:00:55] Complate to percolate - army1012_221132459749
[2017-11-04 20:00:55] Complate to parse - hwj9011_221132456919
[2017-11-04 20:00:55] Error - Already exists document
[2017-11-04 20:00:55] Complate to parse - apfhd5102_221132432088
[2017-11-04 20:00:55] Error - Already exists document
[2017-11-04 20:00:55] Complate to parse - elvayu120_221132342820
[2017-11-04 20:00:55] Error - Already exists document
[2017-11-04 20:00:55] Click the page - 14page
[2017-11-04 20:00:57] Complate to parse - narae2734_221132322059
[2017-11-04 20:00:57] Error - Already exists document
[2017-11-04 20:00:57] Complate to parse - meekblue_221132546346
[2017-11-04 20:00:58] Complate to percolate - meekblue_221132546346
[2017-11-04 20:00:58] Complate to parse - qortmd457_221132491632
[2017-11-04 20:00:58] Error - Already exists document
[2017-11-04 20:00:58] Complate to parse - gpmotors2427_221132451597
[2017-11-04 20:00:58] Error - Already exists document
[2017-11-04 20:00:58] Complate to parse - sando505_221131914515
[2017-11-04 20:00:58] Error - Already exists document
[2017-11-04 20:00:58] Complate to parse - kjcim2_221132409210
[2017-11-04 20:00:58] Error - Already exists document
[2017-11-04 20:00:58] Complate to parse - smsm76_luv_221132363052
[2017-11-04 20:00:58] Error - Already exists document
[2017-11-04 20:00:59] Complate to parse - limpingu_221131888912
[2017-11-04 20:00:59] Error - Already exists document
[2017-11-04 20:00:59] Complate to parse - dusrudy0916_221132352775
[2017-11-04 20:00:59] Error - Already exists document
[2017-11-04 20:00:59] Complate to parse - skysolfa_221132342891
[2017-11-04 20:00:59] Error - Already exists document
[2017-11-04 20:00:59] Click the page - 15page
[2017-11-04 20:01:01] Complate to parse - jjjaaang7_221132332673
[2017-11-04 20:01:01] Error - Already exists document
[2017-11-04 20:01:01] Complate to parse - dksgarage_221132328864
[2017-11-04 20:01:01] Error - Already exists document
[2017-11-04 20:01:01] Complate to parse - sonvely89_221127908498
[2017-11-04 20:01:01] Error - Already exists document
[2017-11-04 20:01:01] Complate to parse - bokda88_221132290045
[2017-11-04 20:01:01] Error - Already exists document
[2017-11-04 20:01:02] Complate to parse - yunmisense_221130010414
[2017-11-04 20:01:02] Error - Already exists document
[2017-11-04 20:01:02] Complate to parse - chae3385_221132012763
[2017-11-04 20:01:02] Error - Already exists document
[2017-11-04 20:01:02] Complate to parse - sexysharon_221132174707
[2017-11-04 20:01:02] Error - Already exists document
[2017-11-04 20:01:02] Complate to parse - homearthousing_221132338488
[2017-11-04 20:01:02] Error - Already exists document
[2017-11-04 20:01:02] Complate to parse - yjmh0916_221132359772
[2017-11-04 20:01:02] Error - Already exists document
[2017-11-04 20:01:03] Complate to parse - gijoe7_221132068542
[2017-11-04 20:01:03] Error - Already exists document
[2017-11-04 20:01:03] Click the page - 16page
[2017-11-04 20:01:04] Complate to parse - au9999_221132256262
[2017-11-04 20:01:04] Error - Already exists document
[2017-11-04 20:01:05] Complate to parse - iwish2000_221132193804
[2017-11-04 20:01:05] Error - Already exists document
[2017-11-04 20:01:05] Complate to parse - headeh0416_221132550406
[2017-11-04 20:01:05] Complate to percolate - headeh0416_221132550406
[2017-11-04 20:01:05] Complate to parse - z9205_221132549463
[2017-11-04 20:01:05] Complate to percolate - z9205_221132549463
[2017-11-04 20:01:06] Complate to parse - wkd7425_221132543027
[2017-11-04 20:01:06] Complate to percolate - wkd7425_221132543027
[2017-11-04 20:01:06] Complate to parse - sirin1004_221132525608
[2017-11-04 20:01:06] Error - Already exists document
[2017-11-04 20:01:06] Complate to parse - nastevia_221132525015
[2017-11-04 20:01:06] Error - Already exists document
[2017-11-04 20:01:06] Complate to parse - kwpjulie_221132493019
[2017-11-04 20:01:06] Error - Already exists document
[2017-11-04 20:01:07] Complate to parse - wlgptmdgns33_221132445946
[2017-11-04 20:01:07] Complate to percolate - wlgptmdgns33_221132445946
[2017-11-04 20:01:07] Complate to parse - colorstory_j_221131819183
[2017-11-04 20:01:07] Error - Already exists document
[2017-11-04 20:01:07] Click the page - 17page
[2017-11-04 20:01:09] Complate to parse - freeoriented_221132438915
[2017-11-04 20:01:09] Error - Already exists document
[2017-11-04 20:01:09] Complate to parse - llam24_221132438842
[2017-11-04 20:01:09] Error - Already exists document
[2017-11-04 20:01:09] Complate to parse - dhaliaxjapan_221132403270
[2017-11-04 20:01:09] Error - Already exists document
[2017-11-04 20:01:09] Complate to parse - laughinglady_221132403040
[2017-11-04 20:01:09] Error - Already exists document
[2017-11-04 20:01:09] Complate to parse - a0128486_221132059982
[2017-11-04 20:01:09] Error - Already exists document
[2017-11-04 20:01:09] Complate to parse - victory0582_221131891630
[2017-11-04 20:01:09] Error - Already exists document
[2017-11-04 20:01:10] Complate to parse - choiat_221132381428
[2017-11-04 20:01:10] Error - Already exists document
[2017-11-04 20:01:10] Complate to parse - jwpark79_221132377034
[2017-11-04 20:01:10] Error - Already exists document
[2017-11-04 20:01:10] Complate to parse - hankookceo_221132373858
[2017-11-04 20:01:10] Error - Already exists document
[2017-11-04 20:01:10] Complate to parse - hanaworks_221131328616
[2017-11-04 20:01:10] Error - Already exists document
[2017-11-04 20:01:10] Click the page - 18page
[2017-11-04 20:01:12] Complate to parse - june25541_221132358501
[2017-11-04 20:01:12] Error - Already exists document
[2017-11-04 20:01:12] Complate to parse - ehy2106_221131097787
[2017-11-04 20:01:12] Error - Already exists document
[2017-11-04 20:01:12] Complate to parse - shyhjin_221132328715
[2017-11-04 20:01:12] Error - Already exists document
[2017-11-04 20:01:12] Complate to parse - babe311_221132323575
[2017-11-04 20:01:12] Error - Already exists document
[2017-11-04 20:01:13] Complate to parse - starrylimland_221128784715
[2017-11-04 20:01:13] Error - Already exists document
[2017-11-04 20:01:13] Complate to parse - kmjun2412_221132309892
[2017-11-04 20:01:13] Error - Already exists document
[2017-11-04 20:01:13] Complate to parse - fastcheonan_221130368152
[2017-11-04 20:01:13] Error - Already exists document
[2017-11-04 20:01:13] Complate to parse - cutetnwls_221131502620
[2017-11-04 20:01:13] Error - Already exists document
[2017-11-04 20:01:13] Complate to parse - victory0582_221131726644
[2017-11-04 20:01:13] Error - Already exists document
[2017-11-04 20:01:13] Complate to parse - dofksdbf_221132294942
[2017-11-04 20:01:13] Error - Already exists document
[2017-11-04 20:01:13] Click the page - 19page
[2017-11-04 20:01:15] Complate to parse - asamade_221132289943
[2017-11-04 20:01:15] Error - Already exists document
[2017-11-04 20:01:15] Complate to parse - asamade_221132288363
[2017-11-04 20:01:15] Error - Already exists document
[2017-11-04 20:01:16] Complate to parse - joolp00_221132284499
[2017-11-04 20:01:16] Error - Already exists document
[2017-11-04 20:01:16] Complate to parse - ping911_221132019663
[2017-11-04 20:01:16] Error - Already exists document
[2017-11-04 20:01:16] Complate to parse - miryangsi_221131070978
[2017-11-04 20:01:16] Error - Already exists document
[2017-11-04 20:01:16] Complate to parse - je4850_221132271769
[2017-11-04 20:01:16] Error - Already exists document
[2017-11-04 20:01:16] Complate to parse - 333goo_221132097597
[2017-11-04 20:01:16] Error - Already exists document
[2017-11-04 20:01:17] Complate to parse - praddaa_221114088818
[2017-11-04 20:01:17] Error - Already exists document
[2017-11-04 20:01:17] Complate to parse - lyw9923_221132531925
[2017-11-04 20:01:17] Complate to percolate - lyw9923_221132531925
[2017-11-04 20:01:17] Complate to parse - kwhyun1627_221132523700
[2017-11-04 20:01:17] Error - Already exists document
[2017-11-04 20:01:17] Click the page - 20page
[2017-11-04 20:01:19] Complate to parse - qazwsx6785_221132505915
[2017-11-04 20:01:19] Error - Already exists document
[2017-11-04 20:01:19] Complate to parse - love_juu_221132492566
[2017-11-04 20:01:19] Complate to percolate - love_juu_221132492566
[2017-11-04 20:01:20] Complate to parse - jina_910223_221132486285
[2017-11-04 20:01:20] Error - Already exists document
[2017-11-04 20:01:20] Complate to parse - mikkang31_221132429728
[2017-11-04 20:01:20] Error - Already exists document
[2017-11-04 20:01:20] Complate to parse - tjdahtjs_221131166967
[2017-11-04 20:01:20] Error - Already exists document
[2017-11-04 20:01:20] Complate to parse - sossunch2_221132418563
[2017-11-04 20:01:20] Error - Already exists document
[2017-11-04 20:01:20] Complate to parse - tomato7214_221131420289
[2017-11-04 20:01:20] Error - Already exists document
[2017-11-04 20:01:21] Complate to parse - euna_ena_221132391491
[2017-11-04 20:01:21] Error - Already exists document
[2017-11-04 20:01:21] Complate to parse - rakadia_221132387230
[2017-11-04 20:01:21] Error - Already exists document
[2017-11-04 20:01:21] Complate to parse - sasas91_221132156738
[2017-11-04 20:01:21] Error - Already exists document
[2017-11-04 20:01:21] Click the next
[2017-11-04 20:01:21] Complate stored which 16 posts scrapped
[2017-11-04 20:01:21] Scrapping end, Process time: 79.3936800957s
