[2017-11-05 23:00:02] Scraping start
[2017-11-05 23:00:02] Connected Elasticsearch server
[2017-11-05 23:00:03] Opened PhantomJS webdriver
[2017-11-05 23:00:04] Complete to bring blogs seed page
[2017-11-05 23:00:04] Complete to move to travel category
[2017-11-05 23:00:05] Complete to move to domestic travel page
[2017-11-05 23:00:05] Start to parse each posts
[2017-11-05 23:00:29] Complate to parse - jklins_221132989943
[2017-11-05 23:00:29] Error - Already exists document
[2017-11-05 23:00:29] Complate to parse - bow_land_221132947604
[2017-11-05 23:00:29] Error - Already exists document
[2017-11-05 23:00:30] Complate to parse - parksg1110_221132935950
[2017-11-05 23:00:30] Error - Already exists document
[2017-11-05 23:00:30] Click the page - 7page
[2017-11-05 23:00:31] Complate to parse - seoyeon118_221132931285
[2017-11-05 23:00:31] Error - Already exists document
[2017-11-05 23:00:32] Complate to parse - kyunmom0413_221132899779
[2017-11-05 23:00:32] Error - Already exists document
[2017-11-05 23:00:32] Complate to parse - kjheoo_221132898571
[2017-11-05 23:00:32] Error - Already exists document
[2017-11-05 23:00:32] Complate to parse - elkjbc_221133162526
[2017-11-05 23:00:32] Error - Already exists document
[2017-11-05 23:00:32] Complate to parse - ka8564_221133155251
[2017-11-05 23:00:32] Error - Already exists document
[2017-11-05 23:00:33] Complate to parse - csy282_221133146259
[2017-11-05 23:00:33] Error - Already exists document
[2017-11-05 23:00:33] Complate to parse - wonju4321_221133099927
[2017-11-05 23:00:33] Error - Already exists document
[2017-11-05 23:00:33] Complate to parse - vivada22_221133075768
[2017-11-05 23:00:33] Error - Already exists document
[2017-11-05 23:00:33] Complate to parse - jangeunkim_221133068528
[2017-11-05 23:00:33] Error - Already exists document
[2017-11-05 23:00:33] Complate to parse - donkey_hote_221133066698
[2017-11-05 23:00:33] Error - Already exists document
[2017-11-05 23:00:33] Click the page - 8page
[2017-11-05 23:00:35] Complate to parse - kimjihyun5439_221133065967
[2017-11-05 23:00:35] Error - Already exists document
[2017-11-05 23:00:35] Complate to parse - qothgus2303_221133038973
[2017-11-05 23:00:35] Error - Already exists document
[2017-11-05 23:00:36] Complate to parse - skkgod_221133006671
[2017-11-05 23:00:36] Error - Already exists document
[2017-11-05 23:00:36] Complate to parse - you3757_221132957852
[2017-11-05 23:00:36] Error - Already exists document
[2017-11-05 23:00:36] Complate to parse - you3757_221132942970
[2017-11-05 23:00:36] Error - Already exists document
[2017-11-05 23:00:36] Complate to parse - hyesun0516_221132940797
[2017-11-05 23:00:36] Error - Already exists document
[2017-11-05 23:00:36] Complate to parse - redkong4917_221132934207
[2017-11-05 23:00:36] Error - Already exists document
[2017-11-05 23:00:37] Complate to parse - jhgeel_221132932119
[2017-11-05 23:00:37] Error - Already exists document
[2017-11-05 23:00:37] Complate to parse - wana8484_221132913798
[2017-11-05 23:00:37] Error - Already exists document
[2017-11-05 23:00:37] Complate to parse - chae3385_221132904082
[2017-11-05 23:00:37] Error - Already exists document
[2017-11-05 23:00:37] Click the page - 9page
[2017-11-05 23:00:39] Complate to parse - na6624_221131768614
[2017-11-05 23:00:39] Error - Already exists document
[2017-11-05 23:00:39] Complate to parse - wkd7425_221132895421
[2017-11-05 23:00:39] Error - Already exists document
[2017-11-05 23:00:39] Complate to parse - lyu1388_221132886225
[2017-11-05 23:00:39] Error - Already exists document
[2017-11-05 23:00:39] Complate to parse - zangkku_221133215762
[2017-11-05 23:00:40] Complate to percolate - zangkku_221133215762
[2017-11-05 23:00:40] Complate to parse - sajahome_221133200761
[2017-11-05 23:00:40] Complate to percolate - sajahome_221133200761
[2017-11-05 23:00:40] Complate to parse - cshjjy0627_221133056900
[2017-11-05 23:00:40] Error - Already exists document
[2017-11-05 23:00:40] Complate to parse - ljessam_221132999966
[2017-11-05 23:00:40] Error - Already exists document
[2017-11-05 23:00:41] Complate to parse - rhdmswjd9_221132988611
[2017-11-05 23:00:41] Error - Already exists document
[2017-11-05 23:00:41] Complate to parse - rhdmswjd9_221132950444
[2017-11-05 23:00:41] Error - Already exists document
[2017-11-05 23:00:41] Complate to parse - pressinfo_221131752283
[2017-11-05 23:00:41] Error - Already exists document
[2017-11-05 23:00:41] Click the page - 10page
[2017-11-05 23:00:43] Complate to parse - wonywonyu_221133151338
[2017-11-05 23:00:43] Error - Already exists document
[2017-11-05 23:00:43] Complate to parse - hksh012_221133125388
[2017-11-05 23:00:43] Error - Already exists document
[2017-11-05 23:00:43] Complate to parse - alclstjwns_221133115363
[2017-11-05 23:00:43] Error - Already exists document
[2017-11-05 23:00:43] Complate to parse - ejp8702_221133107456
[2017-11-05 23:00:43] Error - Already exists document
[2017-11-05 23:00:43] Complate to parse - rabbitsy_221132553316
[2017-11-05 23:00:43] Error - Already exists document
[2017-11-05 23:00:44] Complate to parse - jeju8253_221133057275
[2017-11-05 23:00:44] Error - Already exists document
[2017-11-05 23:00:44] Complate to parse - sunsun1890_221133045911
[2017-11-05 23:00:44] Error - Already exists document
[2017-11-05 23:00:44] Complate to parse - prkac_221131548889
[2017-11-05 23:00:44] Error - Already exists document
[2017-11-05 23:00:44] Complate to parse - saeimom_221132973224
[2017-11-05 23:00:44] Error - Already exists document
[2017-11-05 23:00:44] Complate to parse - falltime12_221132963871
[2017-11-05 23:00:44] Error - Already exists document
[2017-11-05 23:00:44] Click the next
[2017-11-05 23:00:44] Click the page - 11page
[2017-11-05 23:00:46] Complate to parse - choichokk_221132954164
[2017-11-05 23:00:46] Error - Already exists document
[2017-11-05 23:00:46] Complate to parse - rlaskfl26_221132931407
[2017-11-05 23:00:46] Error - Already exists document
[2017-11-05 23:00:47] Complate to parse - joye009_221132924301
[2017-11-05 23:00:47] Error - Already exists document
[2017-11-05 23:00:47] Complate to parse - fastcheonan_221129543570
[2017-11-05 23:00:47] Error - Already exists document
[2017-11-05 23:00:47] Complate to parse - kaite1130_221133227107
[2017-11-05 23:00:47] Complate to percolate - kaite1130_221133227107
[2017-11-05 23:00:47] Complate to parse - 486nanana_221133214537
[2017-11-05 23:00:48] Complate to percolate - 486nanana_221133214537
[2017-11-05 23:00:48] Complate to parse - rodgers77_221133203628
[2017-11-05 23:00:48] Complate to percolate - rodgers77_221133203628
[2017-11-05 23:00:48] Complate to parse - soplara_221133128830
[2017-11-05 23:00:48] Error - Already exists document
[2017-11-05 23:00:48] Complate to parse - mp10091004_221133115156
[2017-11-05 23:00:48] Error - Already exists document
[2017-11-05 23:00:49] Complate to parse - chorok2800_221133094753
[2017-11-05 23:00:49] Error - Already exists document
[2017-11-05 23:00:49] Click the page - 12page
[2017-11-05 23:00:51] Complate to parse - jihyeillust_221133086199
[2017-11-05 23:00:51] Error - Already exists document
[2017-11-05 23:00:51] Complate to parse - moasimong_221133040393
[2017-11-05 23:00:51] Error - Already exists document
[2017-11-05 23:00:51] Complate to parse - locoman_221132970649
[2017-11-05 23:00:51] Error - Already exists document
[2017-11-05 23:00:51] Complate to parse - kar7801_221132958946
[2017-11-05 23:00:51] Error - Already exists document
[2017-11-05 23:00:51] Complate to parse - hanaworks_221131353737
[2017-11-05 23:00:51] Error - Already exists document
[2017-11-05 23:00:52] Complate to parse - yl2850_221132219675
[2017-11-05 23:00:52] Error - Already exists document
[2017-11-05 23:00:52] Complate to parse - hyugimom_221132627803
[2017-11-05 23:00:52] Error - Already exists document
[2017-11-05 23:00:52] Complate to parse - sobiniiiiii_221133219035
[2017-11-05 23:00:52] Complate to percolate - sobiniiiiii_221133219035
[2017-11-05 23:00:53] Complate to parse - minjoo67572_221133180361
[2017-11-05 23:00:53] Complate to percolate - minjoo67572_221133180361
[2017-11-05 23:00:53] Complate to parse - bangranga_221133153333
[2017-11-05 23:00:53] Error - Already exists document
[2017-11-05 23:00:53] Click the page - 13page
[2017-11-05 23:00:55] Complate to parse - skkgod_221133040038
[2017-11-05 23:00:55] Error - Already exists document
[2017-11-05 23:00:55] Complate to parse - jp_oi_221133005879
[2017-11-05 23:00:55] Error - Already exists document
[2017-11-05 23:00:56] Complate to parse - hanbonggi_221132939217
[2017-11-05 23:00:56] Error - Already exists document
[2017-11-05 23:00:56] Complate to parse - wjgo1217_221132928434
[2017-11-05 23:00:56] Error - Already exists document
[2017-11-05 23:00:56] Complate to parse - dlrud159_221132202014
[2017-11-05 23:00:56] Error - Already exists document
[2017-11-05 23:00:56] Complate to parse - gypsy777_221132989342
[2017-11-05 23:00:56] Complate to percolate - gypsy777_221132989342
[2017-11-05 23:00:57] Complate to parse - mommy_youn_221133203062
[2017-11-05 23:00:57] Complate to percolate - mommy_youn_221133203062
[2017-11-05 23:00:57] Complate to parse - sm3296_221133200028
[2017-11-05 23:00:57] Complate to percolate - sm3296_221133200028
[2017-11-05 23:00:57] Complate to parse - koaiko86_221133186672
[2017-11-05 23:00:58] Complate to percolate - koaiko86_221133186672
[2017-11-05 23:00:58] Complate to parse - phrases11_221133159770
[2017-11-05 23:00:58] Error - Already exists document
[2017-11-05 23:00:58] Click the page - 14page
[2017-11-05 23:01:00] Complate to parse - geumhwa0420_221133147560
[2017-11-05 23:01:00] Error - Already exists document
[2017-11-05 23:01:00] Complate to parse - nay87_221133131051
[2017-11-05 23:01:00] Error - Already exists document
[2017-11-05 23:01:00] Complate to parse - jw_peace_221133114794
[2017-11-05 23:01:00] Error - Already exists document
[2017-11-05 23:01:00] Complate to parse - 3dnjf06_221132610471
[2017-11-05 23:01:00] Error - Already exists document
[2017-11-05 23:01:00] Complate to parse - rjsfud1015_221132688743
[2017-11-05 23:01:01] Complate to percolate - rjsfud1015_221132688743
[2017-11-05 23:01:01] Complate to parse - lcu99_221133034936
[2017-11-05 23:01:01] Error - Already exists document
[2017-11-05 23:01:01] Complate to parse - tjsdud8068_221132997798
[2017-11-05 23:01:01] Complate to percolate - tjsdud8068_221132997798
[2017-11-05 23:01:01] Complate to parse - borms_221132996247
[2017-11-05 23:01:01] Error - Already exists document
[2017-11-05 23:01:02] Complate to parse - chunghwan69_221132968276
[2017-11-05 23:01:02] Error - Already exists document
[2017-11-05 23:01:02] Complate to parse - younga6448_221132944616
[2017-11-05 23:01:02] Error - Already exists document
[2017-11-05 23:01:02] Click the page - 15page
[2017-11-05 23:01:03] Complate to parse - projinny_221132934673
[2017-11-05 23:01:03] Error - Already exists document
[2017-11-05 23:01:04] Complate to parse - zazaza52_221132926944
[2017-11-05 23:01:04] Error - Already exists document
[2017-11-05 23:01:04] Complate to parse - gamtv_221133180981
[2017-11-05 23:01:04] Error - Already exists document
[2017-11-05 23:01:04] Complate to parse - an_vely_221133164095
[2017-11-05 23:01:04] Complate to percolate - an_vely_221133164095
[2017-11-05 23:01:04] Complate to parse - cychang2_221133159494
[2017-11-05 23:01:04] Complate to percolate - cychang2_221133159494
[2017-11-05 23:01:05] Complate to parse - pelosi98_221133136759
[2017-11-05 23:01:05] Error - Already exists document
[2017-11-05 23:01:05] Complate to parse - loveall0312_221133111500
[2017-11-05 23:01:05] Complate to percolate - loveall0312_221133111500
[2017-11-05 23:01:05] Complate to parse - 01065568776_221132732647
[2017-11-05 23:01:05] Error - Already exists document
[2017-11-05 23:01:05] Complate to parse - kgh19941061_221133020753
[2017-11-05 23:01:05] Error - Already exists document
[2017-11-05 23:01:05] Complate to parse - face8901_221133015509
[2017-11-05 23:01:05] Error - Already exists document
[2017-11-05 23:01:05] Click the page - 16page
[2017-11-05 23:01:07] Complate to parse - arnicalove_221132969960
[2017-11-05 23:01:07] Error - Already exists document
[2017-11-05 23:01:07] Complate to parse - jeju_blue_221132943981
[2017-11-05 23:01:07] Error - Already exists document
[2017-11-05 23:01:08] Complate to parse - futurecode1_221132907489
[2017-11-05 23:01:08] Error - Already exists document
[2017-11-05 23:01:08] Complate to parse - rurupin_221132907427
[2017-11-05 23:01:08] Error - Already exists document
[2017-11-05 23:01:08] Complate to parse - shoogy80_221132907199
[2017-11-05 23:01:08] Error - Already exists document
[2017-11-05 23:01:08] Complate to parse - eriogena_221132893600
[2017-11-05 23:01:08] Error - Already exists document
[2017-11-05 23:01:08] Complate to parse - rarirae_221133228510
[2017-11-05 23:01:09] Complate to percolate - rarirae_221133228510
[2017-11-05 23:01:09] Complate to parse - han032844_221133206627
[2017-11-05 23:01:09] Complate to percolate - han032844_221133206627
[2017-11-05 23:01:09] Complate to parse - dlrud159_221133065187
[2017-11-05 23:01:10] Complate to percolate - dlrud159_221133065187
[2017-11-05 23:01:10] Complate to parse - mysalangiran_221133184396
[2017-11-05 23:01:10] Complate to percolate - mysalangiran_221133184396
[2017-11-05 23:01:10] Click the page - 17page
[2017-11-05 23:01:12] Complate to parse - wldi025_221133160938
[2017-11-05 23:01:12] Error - Already exists document
[2017-11-05 23:01:12] Complate to parse - st_leo_221133176866
[2017-11-05 23:01:12] Complate to percolate - st_leo_221133176866
[2017-11-05 23:01:12] Complate to parse - hana7797_221133081666
[2017-11-05 23:01:12] Error - Already exists document
[2017-11-05 23:01:12] Complate to parse - acura06_221133150020
[2017-11-05 23:01:13] Complate to percolate - acura06_221133150020
[2017-11-05 23:01:13] Complate to parse - young77chan7_221133079643
[2017-11-05 23:01:13] Error - Already exists document
[2017-11-05 23:01:13] Complate to parse - 12gojeju_221133119205
[2017-11-05 23:01:13] Error - Already exists document
[2017-11-05 23:01:13] Complate to parse - lee____jin_221133101613
[2017-11-05 23:01:13] Error - Already exists document
[2017-11-05 23:01:13] Complate to parse - admycin_221133094048
[2017-11-05 23:01:13] Error - Already exists document
[2017-11-05 23:01:14] Complate to parse - ljh0003_221133088002
[2017-11-05 23:01:14] Error - Already exists document
[2017-11-05 23:01:14] Complate to parse - miffyand85_221133086048
[2017-11-05 23:01:14] Complate to percolate - miffyand85_221133086048
[2017-11-05 23:01:14] Click the page - 18page
[2017-11-05 23:01:16] Complate to parse - woaiheejun_221133083318
[2017-11-05 23:01:16] Error - Already exists document
[2017-11-05 23:01:16] Complate to parse - kyeoung6482_221133075979
[2017-11-05 23:01:16] Complate to percolate - kyeoung6482_221133075979
[2017-11-05 23:01:16] Complate to parse - nana8897_221133065684
[2017-11-05 23:01:16] Error - Already exists document
[2017-11-05 23:01:17] Complate to parse - oh_5276_221133048697
[2017-11-05 23:01:17] Error - Already exists document
[2017-11-05 23:01:17] Complate to parse - 2ndface02_221133029387
[2017-11-05 23:01:17] Complate to percolate - 2ndface02_221133029387
[2017-11-05 23:01:17] Complate to parse - rgmong_221133028620
[2017-11-05 23:01:17] Error - Already exists document
[2017-11-05 23:01:17] Complate to parse - lovegpop_221133028561
[2017-11-05 23:01:17] Error - Already exists document
[2017-11-05 23:01:18] Complate to parse - lss3178_221133025300
[2017-11-05 23:01:18] Error - Already exists document
[2017-11-05 23:01:18] Complate to parse - ppo1127_221132990327
[2017-11-05 23:01:18] Error - Already exists document
[2017-11-05 23:01:18] Complate to parse - saladin324_221132985694
[2017-11-05 23:01:18] Error - Already exists document
[2017-11-05 23:01:18] Click the page - 19page
[2017-11-05 23:01:20] Click the page - 20page
[2017-11-05 23:01:21] Complate to parse - wannabeh6_221133023811
[2017-11-05 23:01:21] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - ladyg_221131830728
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - shslike18_221133001534
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - futurecode1_221132987300
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - heebong07_221132980450
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - repairmaster1_221132978445
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - dldogml1_221132960340
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:22] Complate to parse - dropy_221132940785
[2017-11-05 23:01:22] Error - Already exists document
[2017-11-05 23:01:23] Complate to parse - songjh2948_221132932877
[2017-11-05 23:01:23] Error - Already exists document
[2017-11-05 23:01:23] Complate to parse - san5234_221132928640
[2017-11-05 23:01:23] Error - Already exists document
[2017-11-05 23:01:23] Click the next
[2017-11-05 23:01:23] Complate stored which 26 posts scrapped
[2017-11-05 23:01:23] Scrapping end, Process time: 81.3485720158s
