[2017-11-08 04:00:01] Scraping start
[2017-11-08 04:00:01] Connected Elasticsearch server
[2017-11-08 04:00:02] Opened PhantomJS webdriver
[2017-11-08 04:00:07] Complete to bring blogs seed page
[2017-11-08 04:00:08] Complete to move to travel category
[2017-11-08 04:00:08] Complete to move to domestic travel page
[2017-11-08 04:00:08] Start to parse each posts
[2017-11-08 04:00:39] Error - Already exists document
[2017-11-08 04:00:39] Click the page - 9page
[2017-11-08 04:00:41] Complate to parse - snslive_221127206021
[2017-11-08 04:00:41] Error - Already exists document
[2017-11-08 04:00:41] Complate to parse - tjdan6161_221134923443
[2017-11-08 04:00:41] Error - Already exists document
[2017-11-08 04:00:41] Complate to parse - komyou07_221134919859
[2017-11-08 04:00:41] Error - Already exists document
[2017-11-08 04:00:41] Complate to parse - im7769_221134872861
[2017-11-08 04:00:41] Error - Already exists document
[2017-11-08 04:00:41] Complate to parse - hongwind323_221134818190
[2017-11-08 04:00:41] Error - Already exists document
[2017-11-08 04:00:42] Complate to parse - kidari0727_221134793567
[2017-11-08 04:00:42] Error - Already exists document
[2017-11-08 04:00:42] Complate to parse - daeguvisit_221134593935
[2017-11-08 04:00:42] Error - Already exists document
[2017-11-08 04:00:42] Complate to parse - eunink_221134738867
[2017-11-08 04:00:42] Error - Already exists document
[2017-11-08 04:00:42] Complate to parse - chunghwan69_221134668334
[2017-11-08 04:00:42] Error - Already exists document
[2017-11-08 04:00:42] Complate to parse - gndctour_221134662149
[2017-11-08 04:00:42] Error - Already exists document
[2017-11-08 04:00:42] Click the page - 10page
[2017-11-08 04:00:44] Complate to parse - korailblog_221134629312
[2017-11-08 04:00:44] Error - Already exists document
[2017-11-08 04:00:44] Complate to parse - babusl_221134627894
[2017-11-08 04:00:44] Error - Already exists document
[2017-11-08 04:00:44] Complate to parse - gmfmatm777_221134619686
[2017-11-08 04:00:44] Error - Already exists document
[2017-11-08 04:00:45] Complate to parse - lemontree1116_221134619295
[2017-11-08 04:00:45] Error - Already exists document
[2017-11-08 04:00:45] Complate to parse - zerokim200_221134618231
[2017-11-08 04:00:45] Error - Already exists document
[2017-11-08 04:00:45] Complate to parse - feny_221134611945
[2017-11-08 04:00:45] Error - Already exists document
[2017-11-08 04:00:45] Complate to parse - consockorea_221134966480
[2017-11-08 04:00:45] Error - Already exists document
[2017-11-08 04:00:45] Complate to parse - gongju7000_221134959743
[2017-11-08 04:00:45] Error - Already exists document
[2017-11-08 04:00:45] Complate to parse - katarina1213_221134949965
[2017-11-08 04:00:45] Error - Already exists document
[2017-11-08 04:00:46] Complate to parse - 7lovei_221134938396
[2017-11-08 04:00:46] Error - Already exists document
[2017-11-08 04:00:46] Click the next
[2017-11-08 04:00:46] Click the page - 11page
[2017-11-08 04:00:48] Complate to parse - tofl3107_221134912739
[2017-11-08 04:00:48] Error - Already exists document
[2017-11-08 04:00:48] Complate to parse - iamromy_221134897818
[2017-11-08 04:00:48] Error - Already exists document
[2017-11-08 04:00:48] Complate to parse - koaiko86_221134892390
[2017-11-08 04:00:48] Error - Already exists document
[2017-11-08 04:00:48] Complate to parse - oliverbh_221134871387
[2017-11-08 04:00:48] Error - Already exists document
[2017-11-08 04:00:48] Complate to parse - palm365_221134868151
[2017-11-08 04:00:48] Error - Already exists document
[2017-11-08 04:00:48] Complate to parse - kimky605_221134849707
[2017-11-08 04:00:48] Error - Already exists document
[2017-11-08 04:00:49] Complate to parse - tnvlfwjd_221134782611
[2017-11-08 04:00:49] Error - Already exists document
[2017-11-08 04:00:49] Complate to parse - citybloom_221134750146
[2017-11-08 04:00:49] Error - Already exists document
[2017-11-08 04:00:49] Complate to parse - wwjhlav_221134726632
[2017-11-08 04:00:49] Error - Already exists document
[2017-11-08 04:00:49] Complate to parse - hdh_0125_221134699964
[2017-11-08 04:00:49] Error - Already exists document
[2017-11-08 04:00:49] Click the page - 12page
[2017-11-08 04:00:51] Complate to parse - belkara_221134681759
[2017-11-08 04:00:51] Error - Already exists document
[2017-11-08 04:00:51] Complate to parse - yoritime_221134674379
[2017-11-08 04:00:51] Error - Already exists document
[2017-11-08 04:00:52] Complate to parse - hj__0721_221134653511
[2017-11-08 04:00:52] Error - Already exists document
[2017-11-08 04:00:52] Complate to parse - jmkida282_221134982348
[2017-11-08 04:00:52] Error - Already exists document
[2017-11-08 04:00:52] Complate to parse - goppaba_221134957875
[2017-11-08 04:00:52] Error - Already exists document
[2017-11-08 04:00:52] Complate to parse - choichokk_221133294178
[2017-11-08 04:00:52] Error - Already exists document
[2017-11-08 04:00:52] Complate to parse - rockyu205_221124158432
[2017-11-08 04:00:52] Error - Already exists document
[2017-11-08 04:00:53] Complate to parse - emmastar_221134915293
[2017-11-08 04:00:53] Error - Already exists document
[2017-11-08 04:00:53] Complate to parse - qara66_221134880971
[2017-11-08 04:00:53] Error - Already exists document
[2017-11-08 04:00:53] Complate to parse - nkero77_221134878425
[2017-11-08 04:00:53] Error - Already exists document
[2017-11-08 04:00:53] Click the page - 13page
[2017-11-08 04:00:55] Complate to parse - hakppp_221134828633
[2017-11-08 04:00:55] Error - Already exists document
[2017-11-08 04:00:55] Complate to parse - sugidanji_221134814619
[2017-11-08 04:00:55] Error - Already exists document
[2017-11-08 04:00:55] Complate to parse - sjhe8808_221134811063
[2017-11-08 04:00:55] Error - Already exists document
[2017-11-08 04:00:55] Complate to parse - 333goo_221134798135
[2017-11-08 04:00:55] Error - Already exists document
[2017-11-08 04:00:56] Complate to parse - suna27_221134642580
[2017-11-08 04:00:56] Error - Already exists document
[2017-11-08 04:00:56] Complate to parse - greatkwon17_221134691318
[2017-11-08 04:00:56] Error - Already exists document
[2017-11-08 04:00:56] Complate to parse - miryangsi_221133778889
[2017-11-08 04:00:56] Error - Already exists document
[2017-11-08 04:00:56] Complate to parse - rlaskaeod_221134647126
[2017-11-08 04:00:56] Error - Already exists document
[2017-11-08 04:00:56] Complate to parse - sugaramor_221134646507
[2017-11-08 04:00:56] Error - Already exists document
[2017-11-08 04:00:57] Complate to parse - ja00700_221133926672
[2017-11-08 04:00:57] Error - Already exists document
[2017-11-08 04:00:57] Click the page - 14page
[2017-11-08 04:00:58] Complate to parse - pink_latte_221134991836
[2017-11-08 04:00:59] Complate to percolate - pink_latte_221134991836
[2017-11-08 04:00:59] Complate to parse - jejurangjhrang_221134805692
[2017-11-08 04:00:59] Error - Already exists document
[2017-11-08 04:00:59] Complate to parse - 7wayjeju_221134949560
[2017-11-08 04:00:59] Error - Already exists document
[2017-11-08 04:00:59] Complate to parse - bive1y_221134925664
[2017-11-08 04:00:59] Error - Already exists document
[2017-11-08 04:00:59] Complate to parse - ddoi230_221134878850
[2017-11-08 04:00:59] Error - Already exists document
[2017-11-08 04:01:00] Complate to parse - tmddlf_221134861921
[2017-11-08 04:01:00] Error - Already exists document
[2017-11-08 04:01:00] Complate to parse - onlyh5t3535_221134854349
[2017-11-08 04:01:00] Error - Already exists document
[2017-11-08 04:01:00] Complate to parse - gingoba2_221134805310
[2017-11-08 04:01:00] Error - Already exists document
[2017-11-08 04:01:00] Complate to parse - dahamida_221134795494
[2017-11-08 04:01:00] Error - Already exists document
[2017-11-08 04:01:00] Complate to parse - goofysms2_221134795098
[2017-11-08 04:01:00] Error - Already exists document
[2017-11-08 04:01:00] Click the page - 15page
[2017-11-08 04:01:02] Complate to parse - hongje5233_221096217589
[2017-11-08 04:01:02] Error - Already exists document
[2017-11-08 04:01:03] Complate to parse - love846846_221134748563
[2017-11-08 04:01:03] Error - Already exists document
[2017-11-08 04:01:03] Complate to parse - dlaehdgkspro_221131062908
[2017-11-08 04:01:03] Error - Already exists document
[2017-11-08 04:01:03] Complate to parse - iori8511_221134687439
[2017-11-08 04:01:03] Error - Already exists document
[2017-11-08 04:01:03] Complate to parse - entombed_221134617220
[2017-11-08 04:01:03] Error - Already exists document
[2017-11-08 04:01:03] Complate to parse - jiwon_416_221134970891
[2017-11-08 04:01:03] Error - Already exists document
[2017-11-08 04:01:04] Complate to parse - vicent05_221134955503
[2017-11-08 04:01:04] Error - Already exists document
[2017-11-08 04:01:04] Complate to parse - chriskang3_221134889753
[2017-11-08 04:01:04] Error - Already exists document
[2017-11-08 04:01:04] Complate to parse - kigulove_221134797354
[2017-11-08 04:01:04] Error - Already exists document
[2017-11-08 04:01:04] Complate to parse - kigulove_221134758252
[2017-11-08 04:01:04] Error - Already exists document
[2017-11-08 04:01:04] Click the page - 16page
[2017-11-08 04:01:06] Complate to parse - 2004ms_221134692899
[2017-11-08 04:01:06] Error - Already exists document
[2017-11-08 04:01:06] Complate to parse - kyk4696_221134658587
[2017-11-08 04:01:06] Error - Already exists document
[2017-11-08 04:01:07] Complate to parse - hake1125_221134653889
[2017-11-08 04:01:07] Error - Already exists document
[2017-11-08 04:01:07] Complate to parse - eumseonggun_221134650362
[2017-11-08 04:01:07] Error - Already exists document
[2017-11-08 04:01:07] Complate to parse - audwlsdl010_221134633294
[2017-11-08 04:01:07] Error - Already exists document
[2017-11-08 04:01:07] Complate to parse - ehdbs1386_221134610881
[2017-11-08 04:01:07] Error - Already exists document
[2017-11-08 04:01:07] Complate to parse - soa20356_221134990305
[2017-11-08 04:01:07] Error - Already exists document
[2017-11-08 04:01:08] Complate to parse - jihey119_221134986623
[2017-11-08 04:01:08] Error - Already exists document
[2017-11-08 04:01:08] Complate to parse - anji1225_221134983902
[2017-11-08 04:01:08] Error - Already exists document
[2017-11-08 04:01:08] Complate to parse - cognos57_221134803150
[2017-11-08 04:01:08] Complate to percolate - cognos57_221134803150
[2017-11-08 04:01:08] Click the page - 17page
[2017-11-08 04:01:10] Complate to parse - ssosso6406_221134950373
[2017-11-08 04:01:10] Error - Already exists document
[2017-11-08 04:01:10] Complate to parse - sarang2363_221134890892
[2017-11-08 04:01:10] Error - Already exists document
[2017-11-08 04:01:10] Complate to parse - bong860527_221134888273
[2017-11-08 04:01:10] Error - Already exists document
[2017-11-08 04:01:11] Complate to parse - dnks0206_221134785375
[2017-11-08 04:01:11] Error - Already exists document
[2017-11-08 04:01:11] Complate to parse - cuteminge_221134767867
[2017-11-08 04:01:11] Error - Already exists document
[2017-11-08 04:01:11] Complate to parse - dbwjd1279_221134756884
[2017-11-08 04:01:11] Error - Already exists document
[2017-11-08 04:01:11] Complate to parse - mpk3214_221134744278
[2017-11-08 04:01:11] Error - Already exists document
[2017-11-08 04:01:11] Complate to parse - nanaribbon_221134603834
[2017-11-08 04:01:11] Error - Already exists document
[2017-11-08 04:01:11] Complate to parse - damool38_221134719876
[2017-11-08 04:01:11] Error - Already exists document
[2017-11-08 04:01:12] Complate to parse - imp1215_221134593649
[2017-11-08 04:01:12] Error - Already exists document
[2017-11-08 04:01:12] Click the page - 18page
[2017-11-08 04:01:13] Complate to parse - bbothree3_221134645014
[2017-11-08 04:01:13] Error - Already exists document
[2017-11-08 04:01:14] Complate to parse - bmool2242_221134641623
[2017-11-08 04:01:14] Error - Already exists document
[2017-11-08 04:01:14] Complate to parse - dahalife_221135006840
[2017-11-08 04:01:14] Complate to percolate - dahalife_221135006840
[2017-11-08 04:01:14] Complate to parse - lllspringlll_221135001274
[2017-11-08 04:01:14] Complate to percolate - lllspringlll_221135001274
[2017-11-08 04:01:15] Complate to parse - wizardkci_221134997702
[2017-11-08 04:01:15] Complate to percolate - wizardkci_221134997702
[2017-11-08 04:01:15] Complate to parse - rayam_221134970170
[2017-11-08 04:01:15] Complate to percolate - rayam_221134970170
[2017-11-08 04:01:16] Complate to parse - onewish0216_221134961756
[2017-11-08 04:01:16] Complate to percolate - onewish0216_221134961756
[2017-11-08 04:01:16] Complate to parse - wnsgur8893_221134961004
[2017-11-08 04:01:16] Complate to percolate - wnsgur8893_221134961004
[2017-11-08 04:01:17] Complate to parse - autumn0704_221134931553
[2017-11-08 04:01:17] Complate to percolate - autumn0704_221134931553
[2017-11-08 04:01:17] Complate to parse - hsa0202_221134882385
[2017-11-08 04:01:17] Complate to percolate - hsa0202_221134882385
[2017-11-08 04:01:17] Click the page - 19page
[2017-11-08 04:01:19] Complate to parse - kimbestone_221134842386
[2017-11-08 04:01:19] Error - Already exists document
[2017-11-08 04:01:19] Complate to parse - songhs3420_221134837798
[2017-11-08 04:01:19] Complate to percolate - songhs3420_221134837798
[2017-11-08 04:01:20] Complate to parse - myspotlight_221134830754
[2017-11-08 04:01:20] Complate to percolate - myspotlight_221134830754
[2017-11-08 04:01:20] Complate to parse - tlsdnjs5627_221134538021
[2017-11-08 04:01:20] Complate to percolate - tlsdnjs5627_221134538021
[2017-11-08 04:01:20] Complate to parse - rkddkfks12_221134778617
[2017-11-08 04:01:21] Complate to percolate - rkddkfks12_221134778617
[2017-11-08 04:01:21] Complate to parse - eridujeju_221134729310
[2017-11-08 04:01:21] Complate to percolate - eridujeju_221134729310
[2017-11-08 04:01:21] Complate to parse - lsnchan1_221134713649
[2017-11-08 04:01:21] Complate to percolate - lsnchan1_221134713649
[2017-11-08 04:01:22] Complate to parse - stargift612_221134614107
[2017-11-08 04:01:22] Complate to percolate - stargift612_221134614107
[2017-11-08 04:01:22] Complate to parse - tjgus8366_221134640254
[2017-11-08 04:01:22] Complate to percolate - tjgus8366_221134640254
[2017-11-08 04:01:22] Complate to parse - shl3862_221132189733
[2017-11-08 04:01:23] Complate to percolate - shl3862_221132189733
[2017-11-08 04:01:23] Click the page - 20page
[2017-11-08 04:01:25] Complate to parse - jm__pobi_221135009788
[2017-11-08 04:01:25] Complate to percolate - jm__pobi_221135009788
[2017-11-08 04:01:25] Complate to parse - ppo1127_221135008389
[2017-11-08 04:01:26] Complate to percolate - ppo1127_221135008389
[2017-11-08 04:01:26] Complate to parse - sunshine_308_221135003760
[2017-11-08 04:01:26] Complate to percolate - sunshine_308_221135003760
[2017-11-08 04:01:26] Complate to parse - pine0426_221134976975
[2017-11-08 04:01:27] Complate to percolate - pine0426_221134976975
[2017-11-08 04:01:27] Complate to parse - airbag1_221134958731
[2017-11-08 04:01:27] Complate to percolate - airbag1_221134958731
[2017-11-08 04:01:27] Complate to parse - iyc21net_221130552679
[2017-11-08 04:01:27] Complate to percolate - iyc21net_221130552679
[2017-11-08 04:01:28] Complate to parse - beta2260_221134955311
[2017-11-08 04:01:28] Complate to percolate - beta2260_221134955311
[2017-11-08 04:01:28] Complate to parse - lifetour99_221134954248
[2017-11-08 04:01:28] Complate to percolate - lifetour99_221134954248
[2017-11-08 04:01:28] Complate to parse - wndp2023_221134951829
[2017-11-08 04:01:29] Complate to percolate - wndp2023_221134951829
[2017-11-08 04:01:29] Complate to parse - aurora9106_221134942236
[2017-11-08 04:01:29] Complate to percolate - aurora9106_221134942236
[2017-11-08 04:01:29] Click the next
[2017-11-08 04:01:29] Complate stored which 30 posts scrapped
[2017-11-08 04:01:29] Scrapping end, Process time: 88.3733510971s
