[2017-11-05 09:00:02] Scraping start
[2017-11-05 09:00:02] Connected Elasticsearch server
[2017-11-05 09:00:03] Opened PhantomJS webdriver
[2017-11-05 09:00:04] Complete to bring blogs seed page
[2017-11-05 09:00:05] Complete to move to travel category
[2017-11-05 09:00:05] Complete to move to domestic travel page
[2017-11-05 09:00:05] Start to parse each posts
[2017-11-05 09:00:05] Click the page - 1page
[2017-11-05 09:00:07] Complate to parse - ey6202_221132715211
[2017-11-05 09:00:07] Error - Already exists document
[2017-11-05 09:00:07] Complate to parse - maum0577_221132671800
[2017-11-05 09:00:07] Error - Already exists document
[2017-11-05 09:00:07] Complate to parse - goldsunriver_221132724341
[2017-11-05 09:00:07] Error - Already exists document
[2017-11-05 09:00:08] Complate to parse - todaylike_221132728885
[2017-11-05 09:00:08] Error - Already exists document
[2017-11-05 09:00:08] Complate to parse - z9205_221132670547
[2017-11-05 09:00:08] Error - Already exists document
[2017-11-05 09:00:08] Complate to parse - lifeofbliss_221132651127
[2017-11-05 09:00:08] Error - Already exists document
[2017-11-05 09:00:08] Complate to parse - shyran0104_221132659305
[2017-11-05 09:00:08] Error - Already exists document
[2017-11-05 09:00:09] Complate to parse - titicoca_221132623899
[2017-11-05 09:00:09] Error - Already exists document
[2017-11-05 09:00:09] Complate to parse - hini0609_221132617190
[2017-11-05 09:00:09] Error - Already exists document
[2017-11-05 09:00:09] Complate to parse - bbobbo790_221132627169
[2017-11-05 09:00:09] Error - Already exists document
[2017-11-05 09:00:09] Click the page - 2page
[2017-11-05 09:00:11] Complate to parse - 1006hjy_221124772075
[2017-11-05 09:00:11] Error - Already exists document
[2017-11-05 09:00:11] Complate to parse - ichmount_221131671857
[2017-11-05 09:00:11] Error - Already exists document
[2017-11-05 09:00:11] Complate to parse - 1429son_221132777286
[2017-11-05 09:00:11] Error - Already exists document
[2017-11-05 09:00:12] Complate to parse - reeyoung82_221132738912
[2017-11-05 09:00:12] Error - Already exists document
[2017-11-05 09:00:12] Complate to parse - mt653_221132652562
[2017-11-05 09:00:12] Error - Already exists document
[2017-11-05 09:00:12] Complate to parse - namdokorea_221132647314
[2017-11-05 09:00:12] Error - Already exists document
[2017-11-05 09:00:12] Complate to parse - you1620_221132629164
[2017-11-05 09:00:12] Error - Already exists document
[2017-11-05 09:00:12] Complate to parse - maum0577_221132794539
[2017-11-05 09:00:12] Error - Already exists document
[2017-11-05 09:00:13] Complate to parse - inmagoong_221132766675
[2017-11-05 09:00:13] Error - Already exists document
[2017-11-05 09:00:13] Complate to parse - redpudding_221132753432
[2017-11-05 09:00:13] Error - Already exists document
[2017-11-05 09:00:13] Click the page - 3page
