[2017-11-08 07:00:01] Scraping start
[2017-11-08 07:00:01] Connected Elasticsearch server
[2017-11-08 07:00:02] Opened PhantomJS webdriver
[2017-11-08 07:00:07] Complete to bring blogs seed page
[2017-11-08 07:00:08] Complete to move to travel category
[2017-11-08 07:00:09] Complete to move to domestic travel page
[2017-11-08 07:00:09] Start to parse each posts
[2017-11-08 07:00:37] Complate to parse - nicearra_221134978036
[2017-11-08 07:00:37] Error - Already exists document
[2017-11-08 07:00:37] Complate to parse - bive1y_221134925664
[2017-11-08 07:00:37] Error - Already exists document
[2017-11-08 07:00:37] Complate to parse - ddoi230_221134878850
[2017-11-08 07:00:37] Error - Already exists document
[2017-11-08 07:00:38] Complate to parse - tmddlf_221134861921
[2017-11-08 07:00:38] Error - Already exists document
[2017-11-08 07:00:38] Complate to parse - onlyh5t3535_221134854349
[2017-11-08 07:00:38] Error - Already exists document
[2017-11-08 07:00:38] Complate to parse - gingoba2_221134805310
[2017-11-08 07:00:38] Error - Already exists document
[2017-11-08 07:00:38] Complate to parse - dahamida_221134795494
[2017-11-08 07:00:38] Error - Already exists document
[2017-11-08 07:00:38] Click the page - 9page
[2017-11-08 07:00:40] Complate to parse - goofysms2_221134795098
[2017-11-08 07:00:40] Error - Already exists document
[2017-11-08 07:00:40] Complate to parse - hongje5233_221096217589
[2017-11-08 07:00:40] Error - Already exists document
[2017-11-08 07:00:40] Complate to parse - jiwon_416_221134970891
[2017-11-08 07:00:40] Error - Already exists document
[2017-11-08 07:00:41] Complate to parse - vicent05_221134955503
[2017-11-08 07:00:41] Error - Already exists document
[2017-11-08 07:00:41] Complate to parse - chriskang3_221134889753
[2017-11-08 07:00:41] Error - Already exists document
[2017-11-08 07:00:41] Complate to parse - kigulove_221134797354
[2017-11-08 07:00:41] Error - Already exists document
[2017-11-08 07:00:42] Complate to parse - kigulove_221134758252
[2017-11-08 07:00:42] Error - Already exists document
[2017-11-08 07:00:42] Complate to parse - ppo1127_221135008389
[2017-11-08 07:00:42] Error - Already exists document
[2017-11-08 07:00:42] Complate to parse - soa20356_221134990305
[2017-11-08 07:00:42] Error - Already exists document
[2017-11-08 07:00:42] Complate to parse - anji1225_221134983902
[2017-11-08 07:00:42] Error - Already exists document
[2017-11-08 07:00:42] Click the page - 10page
[2017-11-08 07:00:44] Complate to parse - cognos57_221134803150
[2017-11-08 07:00:44] Error - Already exists document
[2017-11-08 07:00:44] Complate to parse - airbag1_221134958731
[2017-11-08 07:00:44] Error - Already exists document
[2017-11-08 07:00:44] Complate to parse - beta2260_221134955311
[2017-11-08 07:00:44] Error - Already exists document
[2017-11-08 07:00:45] Complate to parse - ssosso6406_221134950373
[2017-11-08 07:00:45] Error - Already exists document
[2017-11-08 07:00:45] Complate to parse - sarang2363_221134890892
[2017-11-08 07:00:45] Error - Already exists document
[2017-11-08 07:00:45] Complate to parse - bong860527_221134888273
[2017-11-08 07:00:45] Error - Already exists document
[2017-11-08 07:00:45] Complate to parse - dnks0206_221134785375
[2017-11-08 07:00:45] Error - Already exists document
[2017-11-08 07:00:45] Complate to parse - cuteminge_221134767867
[2017-11-08 07:00:45] Error - Already exists document
[2017-11-08 07:00:46] Complate to parse - dbwjd1279_221134756884
[2017-11-08 07:00:46] Error - Already exists document
[2017-11-08 07:00:46] Complate to parse - ichmount_221131699932
[2017-11-08 07:00:46] Complate to percolate - ichmount_221131699932
[2017-11-08 07:00:46] Click the next
[2017-11-08 07:00:46] Click the page - 11page
[2017-11-08 07:00:48] Complate to parse - smoodias_221135038559
[2017-11-08 07:00:48] Error - Already exists document
[2017-11-08 07:00:48] Complate to parse - traveler_i_221135020135
[2017-11-08 07:00:48] Error - Already exists document
[2017-11-08 07:00:48] Complate to parse - lllspringlll_221135001274
[2017-11-08 07:00:48] Error - Already exists document
[2017-11-08 07:00:48] Complate to parse - wizardkci_221134997702
[2017-11-08 07:00:48] Error - Already exists document
[2017-11-08 07:00:49] Complate to parse - rayam_221134970170
[2017-11-08 07:00:49] Error - Already exists document
[2017-11-08 07:00:49] Complate to parse - onewish0216_221134961756
[2017-11-08 07:00:49] Error - Already exists document
[2017-11-08 07:00:49] Complate to parse - wnsgur8893_221134961004
[2017-11-08 07:00:49] Error - Already exists document
[2017-11-08 07:00:50] Complate to parse - autumn0704_221134931553
[2017-11-08 07:00:50] Error - Already exists document
[2017-11-08 07:00:50] Complate to parse - minanbo_221134897282
[2017-11-08 07:00:50] Complate to percolate - minanbo_221134897282
[2017-11-08 07:00:50] Complate to parse - hsa0202_221134882385
[2017-11-08 07:00:50] Error - Already exists document
[2017-11-08 07:00:50] Click the page - 12page
[2017-11-08 07:00:52] Complate to parse - llovering_221134862425
[2017-11-08 07:00:52] Error - Already exists document
[2017-11-08 07:00:52] Complate to parse - jungle101_221134858553
[2017-11-08 07:00:52] Error - Already exists document
[2017-11-08 07:00:52] Complate to parse - kimbestone_221134842386
[2017-11-08 07:00:52] Error - Already exists document
[2017-11-08 07:00:52] Complate to parse - songhs3420_221134837798
[2017-11-08 07:00:52] Error - Already exists document
[2017-11-08 07:00:53] Complate to parse - myspotlight_221134830754
[2017-11-08 07:00:53] Error - Already exists document
[2017-11-08 07:00:53] Complate to parse - tlsdnjs5627_221134538021
[2017-11-08 07:00:53] Error - Already exists document
[2017-11-08 07:00:53] Complate to parse - rkddkfks12_221134778617
[2017-11-08 07:00:53] Error - Already exists document
[2017-11-08 07:00:53] Complate to parse - sullky_221134759083
[2017-11-08 07:00:53] Error - Already exists document
[2017-11-08 07:00:53] Complate to parse - morningapple6_221135035901
[2017-11-08 07:00:53] Error - Already exists document
[2017-11-08 07:00:53] Complate to parse - shl3862_221132189733
[2017-11-08 07:00:53] Error - Already exists document
[2017-11-08 07:00:53] Click the page - 13page
[2017-11-08 07:00:55] Complate to parse - hellokitty4427_221135011394
[2017-11-08 07:00:55] Error - Already exists document
[2017-11-08 07:00:55] Complate to parse - jm__pobi_221135009788
[2017-11-08 07:00:55] Error - Already exists document
[2017-11-08 07:00:56] Complate to parse - sunshine_308_221135003760
[2017-11-08 07:00:56] Error - Already exists document
[2017-11-08 07:00:56] Complate to parse - lovablepiglet_221135001328
[2017-11-08 07:00:56] Error - Already exists document
[2017-11-08 07:00:56] Complate to parse - pine0426_221134976975
[2017-11-08 07:00:56] Error - Already exists document
[2017-11-08 07:00:56] Complate to parse - iyc21net_221130552679
[2017-11-08 07:00:56] Error - Already exists document
[2017-11-08 07:00:56] Complate to parse - lifetour99_221134954248
[2017-11-08 07:00:56] Error - Already exists document
[2017-11-08 07:00:57] Complate to parse - wndp2023_221134951829
[2017-11-08 07:00:57] Error - Already exists document
[2017-11-08 07:00:57] Complate to parse - aurora9106_221134942236
[2017-11-08 07:00:57] Error - Already exists document
[2017-11-08 07:00:57] Complate to parse - lksemilove_221134936500
[2017-11-08 07:00:57] Error - Already exists document
[2017-11-08 07:00:57] Click the page - 14page
[2017-11-08 07:00:59] Complate to parse - skypurple81_221134933602
[2017-11-08 07:00:59] Error - Already exists document
[2017-11-08 07:00:59] Complate to parse - travelgeo_221134933218
[2017-11-08 07:00:59] Complate to percolate - travelgeo_221134933218
[2017-11-08 07:00:59] Complate to parse - jekim337_221134025120
[2017-11-08 07:00:59] Error - Already exists document
[2017-11-08 07:01:00] Complate to parse - danodano777_221134927695
[2017-11-08 07:01:00] Error - Already exists document
[2017-11-08 07:01:00] Complate to parse - fbwotns1_221134926021
[2017-11-08 07:01:00] Error - Already exists document
[2017-11-08 07:01:00] Complate to parse - onsili_221134918534
[2017-11-08 07:01:00] Error - Already exists document
[2017-11-08 07:01:00] Complate to parse - love55uu_221134904838
[2017-11-08 07:01:00] Error - Already exists document
[2017-11-08 07:01:00] Complate to parse - seoyh1047_221134876942
[2017-11-08 07:01:00] Error - Already exists document
[2017-11-08 07:01:00] Complate to parse - scpooh85_221134859101
[2017-11-08 07:01:00] Error - Already exists document
[2017-11-08 07:01:01] Complate to parse - sitzin_221134857482
[2017-11-08 07:01:01] Error - Already exists document
[2017-11-08 07:01:01] Click the page - 15page
[2017-11-08 07:01:02] Complate to parse - youwant2001_221134850973
[2017-11-08 07:01:02] Error - Already exists document
[2017-11-08 07:01:03] Complate to parse - roundconer_221134716226
[2017-11-08 07:01:03] Error - Already exists document
[2017-11-08 07:01:03] Complate to parse - seanpark15_221134770799
[2017-11-08 07:01:03] Error - Already exists document
[2017-11-08 07:01:03] Complate to parse - haevichiblog_221134755955
[2017-11-08 07:01:03] Error - Already exists document
[2017-11-08 07:01:03] Complate to parse - uk_story_221134754056
[2017-11-08 07:01:03] Error - Already exists document
[2017-11-08 07:01:03] Complate to parse - ksojune_221133422292
[2017-11-08 07:01:03] Error - Already exists document
[2017-11-08 07:01:03] Complate to parse - aroma1004kr_221135000757
[2017-11-08 07:01:04] Complate to percolate - aroma1004kr_221135000757
[2017-11-08 07:01:04] Complate to parse - rkdfurgkrp_221134820284
[2017-11-08 07:01:04] Error - Already exists document
[2017-11-08 07:01:04] Complate to parse - asiaculturecenter_221134548121
[2017-11-08 07:01:04] Complate to percolate - asiaculturecenter_221134548121
[2017-11-08 07:01:04] Complate to parse - asiaculturecenter_221134371976
[2017-11-08 07:01:04] Error - Already exists document
[2017-11-08 07:01:04] Click the page - 16page
[2017-11-08 07:01:06] Complate to parse - traveler_i_221135005440
[2017-11-08 07:01:06] Error - Already exists document
[2017-11-08 07:01:06] Complate to parse - jmy3914_221134927346
[2017-11-08 07:01:06] Error - Already exists document
[2017-11-08 07:01:07] Complate to parse - bangji__221134926309
[2017-11-08 07:01:07] Error - Already exists document
[2017-11-08 07:01:07] Complate to parse - mods77_221134875121
[2017-11-08 07:01:07] Error - Already exists document
[2017-11-08 07:01:07] Complate to parse - yk-story_221134832927
[2017-11-08 07:01:07] Error - Already exists document
[2017-11-08 07:01:07] Complate to parse - parksb44_221134805441
[2017-11-08 07:01:07] Error - Already exists document
[2017-11-08 07:01:08] Complate to parse - jungeun0817_221134795901
[2017-11-08 07:01:08] Error - Already exists document
[2017-11-08 07:01:08] Complate to parse - m2_ya_221134752650
[2017-11-08 07:01:08] Error - Already exists document
[2017-11-08 07:01:08] Complate to parse - kkhh1541_221135039903
[2017-11-08 07:01:08] Complate to percolate - kkhh1541_221135039903
[2017-11-08 07:01:08] Complate to parse - myspotlight_221135019502
[2017-11-08 07:01:08] Error - Already exists document
[2017-11-08 07:01:08] Click the page - 17page
[2017-11-08 07:01:10] Complate to parse - dsmjlee_221134976406
[2017-11-08 07:01:10] Complate to percolate - dsmjlee_221134976406
[2017-11-08 07:01:10] Complate to parse - wanan11_221134968534
[2017-11-08 07:01:10] Error - Already exists document
[2017-11-08 07:01:11] Complate to parse - ksujeong7_221134963490
[2017-11-08 07:01:11] Error - Already exists document
[2017-11-08 07:01:11] Complate to parse - cynoleg1_221134925268
[2017-11-08 07:01:11] Error - Already exists document
[2017-11-08 07:01:11] Complate to parse - draw_kd_221134902327
[2017-11-08 07:01:11] Error - Already exists document
[2017-11-08 07:01:11] Complate to parse - 71440_221134884450
[2017-11-08 07:01:11] Error - Already exists document
[2017-11-08 07:01:11] Complate to parse - sosoann_221134884389
[2017-11-08 07:01:11] Error - Already exists document
[2017-11-08 07:01:12] Complate to parse - ppagase_221134883600
[2017-11-08 07:01:12] Error - Already exists document
[2017-11-08 07:01:12] Complate to parse - choiji0817_221134873794
[2017-11-08 07:01:12] Error - Already exists document
[2017-11-08 07:01:12] Complate to parse - lene0818_221134821594
[2017-11-08 07:01:12] Error - Already exists document
[2017-11-08 07:01:12] Click the page - 18page
[2017-11-08 07:01:14] Complate to parse - careerdesigner_221134820317
[2017-11-08 07:01:14] Error - Already exists document
[2017-11-08 07:01:14] Complate to parse - cynoleg1_221134792832
[2017-11-08 07:01:14] Error - Already exists document
[2017-11-08 07:01:14] Complate to parse - dusrudy0916_221134789558
[2017-11-08 07:01:14] Error - Already exists document
[2017-11-08 07:01:14] Complate to parse - gingoba2_221134784560
[2017-11-08 07:01:14] Error - Already exists document
[2017-11-08 07:01:14] Complate to parse - thro4321_221134320119
[2017-11-08 07:01:15] Complate to percolate - thro4321_221134320119
[2017-11-08 07:01:15] Complate to parse - lux0607_221135033612
[2017-11-08 07:01:15] Error - Already exists document
[2017-11-08 07:01:15] Complate to parse - cross486_221135017052
[2017-11-08 07:01:15] Complate to percolate - cross486_221135017052
[2017-11-08 07:01:15] Complate to parse - anywep_221134994894
[2017-11-08 07:01:15] Complate to percolate - anywep_221134994894
[2017-11-08 07:01:16] Complate to parse - pensionvisit_221134978854
[2017-11-08 07:01:16] Complate to percolate - pensionvisit_221134978854
[2017-11-08 07:01:16] Complate to parse - lovely_k_mk_221134626061
[2017-11-08 07:01:16] Complate to percolate - lovely_k_mk_221134626061
[2017-11-08 07:01:16] Click the page - 19page
[2017-11-08 07:01:18] Complate to parse - ssfairy21_221134972667
[2017-11-08 07:01:19] Complate to percolate - ssfairy21_221134972667
[2017-11-08 07:01:19] Complate to parse - blog0149_221134971020
[2017-11-08 07:01:19] Complate to percolate - blog0149_221134971020
[2017-11-08 07:01:19] Complate to parse - ckn7138_221134962896
[2017-11-08 07:01:19] Complate to percolate - ckn7138_221134962896
[2017-11-08 07:01:19] Complate to parse - madurh_221134920123
[2017-11-08 07:01:20] Complate to percolate - madurh_221134920123
[2017-11-08 07:01:20] Complate to parse - irisnu_221134164507
[2017-11-08 07:01:20] Complate to percolate - irisnu_221134164507
[2017-11-08 07:01:20] Complate to parse - pantyh_221134009578
[2017-11-08 07:01:20] Complate to percolate - pantyh_221134009578
[2017-11-08 07:01:20] Complate to parse - sunflower0521_221134901471
[2017-11-08 07:01:21] Complate to percolate - sunflower0521_221134901471
[2017-11-08 07:01:21] Complate to parse - limenflower_221134939979
[2017-11-08 07:01:21] Complate to percolate - limenflower_221134939979
[2017-11-08 07:01:21] Complate to parse - maxwheel_221134914796
[2017-11-08 07:01:21] Complate to percolate - maxwheel_221134914796
[2017-11-08 07:01:21] Complate to parse - milk001_221134906984
[2017-11-08 07:01:22] Complate to percolate - milk001_221134906984
[2017-11-08 07:01:22] Click the page - 20page
[2017-11-08 07:01:24] Complate to parse - wkrdms5505_221134906318
[2017-11-08 07:01:24] Complate to percolate - wkrdms5505_221134906318
[2017-11-08 07:01:24] Complate to parse - kkomi95_221134904092
[2017-11-08 07:01:24] Complate to percolate - kkomi95_221134904092
[2017-11-08 07:01:24] Complate to parse - lsb3865_221134901542
[2017-11-08 07:01:24] Complate to percolate - lsb3865_221134901542
[2017-11-08 07:01:24] Complate to parse - joo8387_221134871368
[2017-11-08 07:01:25] Complate to percolate - joo8387_221134871368
[2017-11-08 07:01:25] Complate to parse - sfoods_221134857740
[2017-11-08 07:01:25] Complate to percolate - sfoods_221134857740
[2017-11-08 07:01:25] Complate to parse - jsnipooh_221134852974
[2017-11-08 07:01:25] Complate to percolate - jsnipooh_221134852974
[2017-11-08 07:01:26] Complate to parse - twinklej95_221134832844
[2017-11-08 07:01:26] Complate to percolate - twinklej95_221134832844
[2017-11-08 07:01:26] Complate to parse - south0429_221134817441
[2017-11-08 07:01:26] Complate to percolate - south0429_221134817441
[2017-11-08 07:01:26] Complate to parse - jongsulim_221134814970
[2017-11-08 07:01:26] Complate to percolate - jongsulim_221134814970
[2017-11-08 07:01:26] Complate to parse - cym5097_221134810303
[2017-11-08 07:01:27] Complate to percolate - cym5097_221134810303
[2017-11-08 07:01:27] Click the next
[2017-11-08 07:01:27] Complate stored which 32 posts scrapped
[2017-11-08 07:01:27] Scrapping end, Process time: 85.661771059s
