[2017-11-07 15:00:01] Scraping start
[2017-11-07 15:00:01] Connected Elasticsearch server
[2017-11-07 15:00:02] Opened PhantomJS webdriver
[2017-11-07 15:00:08] Complete to bring blogs seed page
[2017-11-07 15:00:08] Complete to move to travel category
[2017-11-07 15:00:09] Complete to move to domestic travel page
[2017-11-07 15:00:09] Start to parse each posts
[2017-11-07 15:00:32] Error - Already exists document
[2017-11-07 15:00:33] Complate to parse - jhgeel_221134036125
[2017-11-07 15:00:33] Error - Already exists document
[2017-11-07 15:00:33] Complate to parse - runningtwin_221134282348
[2017-11-07 15:00:33] Error - Already exists document
[2017-11-07 15:00:33] Complate to parse - jokjcj_221132681354
[2017-11-07 15:00:33] Error - Already exists document
[2017-11-07 15:00:33] Complate to parse - sy900523_221134271366
[2017-11-07 15:00:33] Error - Already exists document
[2017-11-07 15:00:33] Complate to parse - ryuys0826_221120287571
[2017-11-07 15:00:33] Error - Already exists document
[2017-11-07 15:00:34] Complate to parse - minahongkong_221134134644
[2017-11-07 15:00:34] Error - Already exists document
[2017-11-07 15:00:34] Complate to parse - suheeryu_221119312158
[2017-11-07 15:00:34] Error - Already exists document
[2017-11-07 15:00:34] Complate to parse - cendy99_221124054596
[2017-11-07 15:00:34] Error - Already exists document
[2017-11-07 15:00:34] Click the page - 7page
[2017-11-07 15:00:36] Complate to parse - piclab_221134099918
[2017-11-07 15:00:36] Error - Already exists document
[2017-11-07 15:00:36] Complate to parse - cupid1007_221134236193
[2017-11-07 15:00:36] Error - Already exists document
[2017-11-07 15:00:36] Complate to parse - tjdrud34_221134250829
[2017-11-07 15:00:36] Error - Already exists document
[2017-11-07 15:00:36] Complate to parse - jmo0829_221134247516
[2017-11-07 15:00:36] Error - Already exists document
[2017-11-07 15:00:37] Complate to parse - ejin3j_221131352325
[2017-11-07 15:00:37] Error - Already exists document
[2017-11-07 15:00:37] Complate to parse - namkisuk0396_221133900622
[2017-11-07 15:00:37] Error - Already exists document
[2017-11-07 15:00:37] Complate to parse - mrbond_221134174495
[2017-11-07 15:00:37] Error - Already exists document
[2017-11-07 15:00:37] Complate to parse - 8302yang_221134239362
[2017-11-07 15:00:37] Error - Already exists document
[2017-11-07 15:00:38] Complate to parse - pingkong0309_221134057552
[2017-11-07 15:00:38] Error - Already exists document
[2017-11-07 15:00:38] Complate to parse - 9594jh_221134224078
[2017-11-07 15:00:38] Error - Already exists document
[2017-11-07 15:00:38] Click the page - 8page
[2017-11-07 15:00:40] Complate to parse - dailytalk_hy_221134430490
[2017-11-07 15:00:40] Complate to percolate - dailytalk_hy_221134430490
[2017-11-07 15:00:40] Complate to parse - lsh5755_221134384121
[2017-11-07 15:00:40] Error - Already exists document
[2017-11-07 15:00:41] Complate to parse - gbnadri_221134378393
[2017-11-07 15:00:41] Error - Already exists document
[2017-11-07 15:00:42] Complate to parse - qkqhysw9490_221134351984
[2017-11-07 15:00:42] Error - Already exists document
[2017-11-07 15:00:43] Complate to parse - vpass2014_221134350072
[2017-11-07 15:00:43] Error - Already exists document
[2017-11-07 15:00:43] Complate to parse - yyebine_221133981580
[2017-11-07 15:00:43] Error - Already exists document
[2017-11-07 15:00:44] Complate to parse - iyc21net_221130548660
[2017-11-07 15:00:44] Error - Already exists document
[2017-11-07 15:00:45] Complate to parse - rgm96x_221133249244
[2017-11-07 15:00:45] Error - Already exists document
[2017-11-07 15:00:45] Complate to parse - hhocho65_221133720956
[2017-11-07 15:00:45] Error - Already exists document
[2017-11-07 15:00:45] Complate to parse - pshadm_221133732720
[2017-11-07 15:00:45] Error - Already exists document
[2017-11-07 15:00:45] Click the page - 9page
[2017-11-07 15:00:47] Complate to parse - blue0112_221131269468
[2017-11-07 15:00:47] Error - Already exists document
[2017-11-07 15:00:47] Complate to parse - gukjung_221134224761
[2017-11-07 15:00:47] Error - Already exists document
[2017-11-07 15:00:47] Complate to parse - royjung_221134211522
[2017-11-07 15:00:47] Error - Already exists document
[2017-11-07 15:00:52] Complate to parse - ssunnong_221134452273
[2017-11-07 15:00:52] Error - Already exists document
[2017-11-07 15:00:52] Complate to parse - hjg1279_221133988829
[2017-11-07 15:00:52] Error - Already exists document
[2017-11-07 15:00:52] Complate to parse - gnfeel_221134359034
[2017-11-07 15:00:52] Error - Already exists document
[2017-11-07 15:00:53] Complate to parse - ok3kch_221134292379
[2017-11-07 15:00:53] Error - Already exists document
[2017-11-07 15:00:53] Complate to parse - ping911_221133862488
[2017-11-07 15:00:53] Error - Already exists document
[2017-11-07 15:00:53] Complate to parse - tadpole572_221132455072
[2017-11-07 15:00:53] Error - Already exists document
[2017-11-07 15:00:53] Complate to parse - bk85219_221105162496
[2017-11-07 15:00:53] Error - Already exists document
[2017-11-07 15:00:53] Click the page - 10page
[2017-11-07 15:00:55] Complate to parse - oniongood_221134034415
[2017-11-07 15:00:55] Error - Already exists document
[2017-11-07 15:00:55] Complate to parse - kyeoung6482_221134241186
[2017-11-07 15:00:55] Error - Already exists document
[2017-11-07 15:00:55] Complate to parse - xodndi1010_221134365787
[2017-11-07 15:00:55] Error - Already exists document
[2017-11-07 15:00:56] Complate to parse - bada3347_221134249915
[2017-11-07 15:00:56] Error - Already exists document
[2017-11-07 15:00:56] Complate to parse - pky9913_221134119306
[2017-11-07 15:00:56] Error - Already exists document
[2017-11-07 15:00:56] Complate to parse - mss2mking_221134257671
[2017-11-07 15:00:56] Error - Already exists document
[2017-11-07 15:00:56] Complate to parse - jvj24601_221134241275
[2017-11-07 15:00:56] Error - Already exists document
[2017-11-07 15:00:57] Complate to parse - kunu26_221134217439
[2017-11-07 15:00:57] Error - Already exists document
[2017-11-07 15:00:58] Complate to parse - yoonhj21_221134456736
[2017-11-07 15:00:59] Complate to percolate - yoonhj21_221134456736
[2017-11-07 15:01:00] Complate to parse - daichung_221134415953
[2017-11-07 15:01:00] Complate to percolate - daichung_221134415953
[2017-11-07 15:01:00] Click the next
[2017-11-07 15:01:00] Click the page - 11page
[2017-11-07 15:01:05] Complate to parse - artgaea_221134383863
[2017-11-07 15:01:05] Error - Already exists document
[2017-11-07 15:01:06] Complate to parse - blis2s2_221129430746
[2017-11-07 15:01:06] Error - Already exists document
[2017-11-07 15:01:06] Complate to parse - wintersky2_221134078028
[2017-11-07 15:01:06] Error - Already exists document
[2017-11-07 15:01:11] Complate to parse - jellytree83_221134251160
[2017-11-07 15:01:11] Error - Already exists document
[2017-11-07 15:01:12] Complate to parse - lifestorysh_221133732170
[2017-11-07 15:01:12] Error - Already exists document
[2017-11-07 15:01:12] Complate to parse - dustn104508_221134488060
[2017-11-07 15:01:13] Complate to percolate - dustn104508_221134488060
[2017-11-07 15:01:13] Complate to parse - seinlove0523_221134455090
[2017-11-07 15:01:13] Complate to percolate - seinlove0523_221134455090
[2017-11-07 15:01:13] Complate to parse - 3dnjf06_221134453535
[2017-11-07 15:01:13] Error - Already exists document
[2017-11-07 15:01:13] Complate to parse - god_jhzz_221134437399
[2017-11-07 15:01:13] Error - Already exists document
[2017-11-07 15:01:16] Complate to parse - storyland4u_221134434857
[2017-11-07 15:01:16] Error - Already exists document
[2017-11-07 15:01:16] Click the page - 12page
[2017-11-07 15:01:18] Complate to parse - b2amyh_221134412020
[2017-11-07 15:01:18] Error - Already exists document
[2017-11-07 15:01:18] Complate to parse - zerohour01_221134409073
[2017-11-07 15:01:18] Error - Already exists document
[2017-11-07 15:01:20] Complate to parse - orange8410_221134334692
[2017-11-07 15:01:20] Error - Already exists document
[2017-11-07 15:01:25] Complate to parse - piil_221134322507
[2017-11-07 15:01:25] Error - Already exists document
[2017-11-07 15:01:32] Complate to parse - nata4224_221134296258
[2017-11-07 15:01:32] Error - Already exists document
[2017-11-07 15:01:34] Complate to parse - orange8410_221134285956
[2017-11-07 15:01:34] Error - Already exists document
[2017-11-07 15:01:34] Complate to parse - chfhrqoa53_221134283505
[2017-11-07 15:01:34] Error - Already exists document
[2017-11-07 15:01:41] Complate to parse - esg7993_221133605410
[2017-11-07 15:01:41] Error - Already exists document
[2017-11-07 15:01:41] Complate to parse - hwangyul9178_221134067565
[2017-11-07 15:01:41] Error - Already exists document
[2017-11-07 15:01:42] Complate to parse - hyunsj0421_221134134238
[2017-11-07 15:01:42] Error - Already exists document
[2017-11-07 15:01:42] Click the page - 13page
[2017-11-07 15:01:45] Complate to parse - jbm993_221133338651
[2017-11-07 15:01:45] Error - Already exists document
[2017-11-07 15:01:45] Complate to parse - mh21111_221133827397
[2017-11-07 15:01:45] Error - Already exists document
[2017-11-07 15:01:45] Complate to parse - kci_kci_221134218551
[2017-11-07 15:01:45] Error - Already exists document
[2017-11-07 15:01:45] Complate to parse - 86secret_221133810556
[2017-11-07 15:01:45] Error - Already exists document
[2017-11-07 15:01:45] Complate to parse - simply_sh_221134414433
[2017-11-07 15:01:45] Error - Already exists document
[2017-11-07 15:01:46] Complate to parse - kitty841109_221134364942
[2017-11-07 15:01:46] Error - Already exists document
[2017-11-07 15:01:46] Complate to parse - channelblog_221134330693
[2017-11-07 15:01:46] Error - Already exists document
[2017-11-07 15:01:46] Complate to parse - namhaeya_221134325960
[2017-11-07 15:01:46] Error - Already exists document
[2017-11-07 15:01:46] Complate to parse - jjjjjung_e_221133392342
[2017-11-07 15:01:46] Error - Already exists document
[2017-11-07 15:01:46] Complate to parse - lux0607_221134294976
[2017-11-07 15:01:46] Error - Already exists document
[2017-11-07 15:01:46] Click the page - 14page
[2017-11-07 15:01:50] Complate to parse - limmok405_221133875922
[2017-11-07 15:01:50] Error - Already exists document
[2017-11-07 15:01:50] Complate to parse - wookkumi_221133568201
[2017-11-07 15:01:50] Error - Already exists document
[2017-11-07 15:01:51] Complate to parse - buin0326_221134078423
[2017-11-07 15:01:51] Error - Already exists document
[2017-11-07 15:01:51] Complate to parse - chj6245_221134505586
[2017-11-07 15:01:51] Complate to percolate - chj6245_221134505586
[2017-11-07 15:01:51] Complate to parse - daeguvisit_221134493410
[2017-11-07 15:01:52] Complate to percolate - daeguvisit_221134493410
[2017-11-07 15:01:52] Complate to parse - wjgo1217_221134475641
[2017-11-07 15:01:53] Complate to percolate - wjgo1217_221134475641
[2017-11-07 15:01:53] Complate to parse - wodyd0205_221134415741
[2017-11-07 15:01:53] Error - Already exists document
[2017-11-07 15:01:53] Complate to parse - namhaestorys_221134420605
[2017-11-07 15:01:53] Error - Already exists document
[2017-11-07 15:01:54] Complate to parse - cafeinfofam_221134416366
[2017-11-07 15:01:54] Error - Already exists document
[2017-11-07 15:01:54] Complate to parse - sunframer_221132737494
[2017-11-07 15:01:55] Complate to percolate - sunframer_221132737494
[2017-11-07 15:01:55] Click the page - 15page
[2017-11-07 15:01:57] Complate to parse - kgggk789_221134377513
[2017-11-07 15:01:57] Error - Already exists document
[2017-11-07 15:01:57] Complate to parse - jmy3914_221134365347
[2017-11-07 15:01:57] Error - Already exists document
[2017-11-07 15:01:57] Complate to parse - korea_diary_221133820336
[2017-11-07 15:01:57] Error - Already exists document
[2017-11-07 15:01:57] Complate to parse - ygene60_221134346886
[2017-11-07 15:01:57] Error - Already exists document
[2017-11-07 15:01:58] Complate to parse - kalma0204_221133871691
[2017-11-07 15:01:58] Error - Already exists document
[2017-11-07 15:01:59] Complate to parse - joolp00_221134288591
[2017-11-07 15:01:59] Error - Already exists document
[2017-11-07 15:01:59] Complate to parse - seon7689_221134076930
[2017-11-07 15:01:59] Error - Already exists document
[2017-11-07 15:02:01] Complate to parse - anys0428_221133766769
[2017-11-07 15:02:01] Error - Already exists document
[2017-11-07 15:02:01] Complate to parse - sugidanji_221134121118
[2017-11-07 15:02:01] Error - Already exists document
[2017-11-07 15:02:02] Complate to parse - 444am__221133820187
[2017-11-07 15:02:02] Error - Already exists document
[2017-11-07 15:02:02] Click the page - 16page
[2017-11-07 15:02:05] Complate to parse - s2travel_221134249426
[2017-11-07 15:02:05] Error - Already exists document
[2017-11-07 15:02:05] Complate to parse - ohmusou1_221133197472
[2017-11-07 15:02:05] Error - Already exists document
[2017-11-07 15:02:05] Complate to parse - starlit_night_221134175266
[2017-11-07 15:02:05] Error - Already exists document
[2017-11-07 15:02:06] Complate to parse - yoonnima_221134200115
[2017-11-07 15:02:06] Error - Already exists document
[2017-11-07 15:02:08] Complate to parse - gridaf_221134503766
[2017-11-07 15:02:08] Complate to percolate - gridaf_221134503766
[2017-11-07 15:02:15] Complate to parse - sanijowa_221134488043
[2017-11-07 15:02:15] Complate to percolate - sanijowa_221134488043
[2017-11-07 15:02:16] Complate to parse - honeyk3_221134442664
[2017-11-07 15:02:16] Error - Already exists document
[2017-11-07 15:02:17] Complate to parse - vpassjeju_221134415270
[2017-11-07 15:02:17] Error - Already exists document
[2017-11-07 15:02:17] Complate to parse - tuvenus_221134202363
[2017-11-07 15:02:17] Error - Already exists document
[2017-11-07 15:02:17] Complate to parse - pressinfo_221133761612
[2017-11-07 15:02:17] Error - Already exists document
[2017-11-07 15:02:17] Click the page - 17page
[2017-11-07 15:02:19] Complate to parse - s2travel_221134249426
[2017-11-07 15:02:19] Error - Already exists document
[2017-11-07 15:02:19] Complate to parse - ohmusou1_221133197472
[2017-11-07 15:02:19] Error - Already exists document
[2017-11-07 15:02:19] Complate to parse - starlit_night_221134175266
[2017-11-07 15:02:19] Error - Already exists document
[2017-11-07 15:02:20] Complate to parse - yoonnima_221134200115
[2017-11-07 15:02:20] Error - Already exists document
[2017-11-07 15:02:20] Complate to parse - gridaf_221134503766
[2017-11-07 15:02:20] Error - Already exists document
[2017-11-07 15:02:20] Complate to parse - sanijowa_221134488043
[2017-11-07 15:02:20] Error - Already exists document
[2017-11-07 15:02:20] Complate to parse - honeyk3_221134442664
[2017-11-07 15:02:20] Error - Already exists document
[2017-11-07 15:02:21] Complate to parse - vpassjeju_221134415270
[2017-11-07 15:02:21] Error - Already exists document
[2017-11-07 15:02:23] Complate to parse - tuvenus_221134202363
[2017-11-07 15:02:23] Error - Already exists document
[2017-11-07 15:02:23] Complate to parse - pressinfo_221133761612
[2017-11-07 15:02:23] Error - Already exists document
[2017-11-07 15:02:23] Click the page - 18page
[2017-11-07 15:02:25] Complate to parse - ehdghkakzpt_221134355028
[2017-11-07 15:02:25] Complate to percolate - ehdghkakzpt_221134355028
[2017-11-07 15:02:27] Complate to parse - meccalee_221134349276
[2017-11-07 15:02:28] Complate to percolate - meccalee_221134349276
[2017-11-07 15:02:28] Complate to parse - hoteltrend_221132662378
[2017-11-07 15:02:28] Error - Already exists document
[2017-11-07 15:02:28] Complate to parse - micky0928_221133917971
[2017-11-07 15:02:28] Error - Already exists document
[2017-11-07 15:02:28] Complate to parse - hm2588_221134229968
[2017-11-07 15:02:28] Error - Already exists document
[2017-11-07 15:02:30] Complate to parse - sandcastle44_221134275262
[2017-11-07 15:02:30] Complate to percolate - sandcastle44_221134275262
[2017-11-07 15:02:30] Complate to parse - kkjihae_221134457038
[2017-11-07 15:02:30] Complate to percolate - kkjihae_221134457038
[2017-11-07 15:02:32] Complate to parse - hhome1_221134441687
[2017-11-07 15:02:32] Error - Already exists document
[2017-11-07 15:02:32] Complate to parse - seoyh1047_221134437456
[2017-11-07 15:02:32] Error - Already exists document
[2017-11-07 15:02:32] Complate to parse - r_ryun_221134420367
[2017-11-07 15:02:32] Error - Already exists document
[2017-11-07 15:02:32] Click the page - 19page
[2017-11-07 15:02:34] Complate to parse - ecopic2015_221134400457
[2017-11-07 15:02:34] Error - Already exists document
[2017-11-07 15:02:34] Complate to parse - nova750_221134396672
[2017-11-07 15:02:34] Error - Already exists document
[2017-11-07 15:02:37] Complate to parse - radet320_221133875298
[2017-11-07 15:02:37] Error - Already exists document
[2017-11-07 15:02:37] Complate to parse - gganddaya_221134362825
[2017-11-07 15:02:37] Error - Already exists document
[2017-11-07 15:02:38] Complate to parse - kwhyung_221134354465
[2017-11-07 15:02:38] Error - Already exists document
[2017-11-07 15:02:40] Complate to parse - jejubnf_221134342690
[2017-11-07 15:02:40] Error - Already exists document
[2017-11-07 15:02:40] Complate to parse - hesperus_10_221134336074
[2017-11-07 15:02:40] Error - Already exists document
[2017-11-07 15:02:40] Complate to parse - sky_walker43_221134326597
[2017-11-07 15:02:40] Error - Already exists document
[2017-11-07 15:02:40] Complate to parse - lmj5166_221133343139
[2017-11-07 15:02:40] Error - Already exists document
[2017-11-07 15:02:41] Complate to parse - lyulyu221_221134295421
[2017-11-07 15:02:41] Error - Already exists document
[2017-11-07 15:02:41] Click the page - 20page
[2017-11-07 15:02:44] Complate to parse - cuti0118_221134289798
[2017-11-07 15:02:44] Error - Already exists document
[2017-11-07 15:02:44] Complate to parse - falconsketch_221134274933
[2017-11-07 15:02:44] Error - Already exists document
[2017-11-07 15:02:46] Complate to parse - sooyong8721_221133956013
[2017-11-07 15:02:46] Error - Already exists document
[2017-11-07 15:02:48] Complate to parse - colorstory_j_221133773481
[2017-11-07 15:02:48] Error - Already exists document
[2017-11-07 15:02:48] Complate to parse - ichmount_221131680166
[2017-11-07 15:02:48] Error - Already exists document
[2017-11-07 15:02:49] Complate to parse - goodjcs_221134235878
[2017-11-07 15:02:49] Error - Already exists document
[2017-11-07 15:02:49] Complate to parse - blog0149_221134199471
[2017-11-07 15:02:49] Error - Already exists document
[2017-11-07 15:02:49] Complate to parse - jejujoydive_221134507269
[2017-11-07 15:02:49] Complate to percolate - jejujoydive_221134507269
[2017-11-07 15:02:50] Complate to parse - darkthrone_221134492853
[2017-11-07 15:02:50] Complate to percolate - darkthrone_221134492853
[2017-11-07 15:02:52] Complate to parse - arasi1016_221134492690
[2017-11-07 15:02:52] Complate to percolate - arasi1016_221134492690
[2017-11-07 15:02:52] Click the next
[2017-11-07 15:02:52] Complate stored which 22 posts scrapped
[2017-11-07 15:02:52] Scrapping end, Process time: 171.023622036s
