[2017-11-07 18:00:01] Scraping start
[2017-11-07 18:00:01] Connected Elasticsearch server
[2017-11-07 18:00:02] Opened PhantomJS webdriver
[2017-11-07 18:00:03] Complete to bring blogs seed page
[2017-11-07 18:00:04] Complete to move to travel category
[2017-11-07 18:00:04] Complete to move to domestic travel page
[2017-11-07 18:00:04] Start to parse each posts
[2017-11-07 18:00:17] Complate to parse - vllollv_221134456568
[2017-11-07 18:00:17] Error - Already exists document
[2017-11-07 18:00:17] Complate to parse - daeguvisit_221133788080
[2017-11-07 18:00:17] Error - Already exists document
[2017-11-07 18:00:17] Complate to parse - pcn1970_221134315841
[2017-11-07 18:00:17] Error - Already exists document
[2017-11-07 18:00:17] Complate to parse - youkino09_221134265636
[2017-11-07 18:00:17] Error - Already exists document
[2017-11-07 18:00:18] Complate to parse - eriogena_221133397575
[2017-11-07 18:00:18] Error - Already exists document
[2017-11-07 18:00:18] Complate to parse - hankookrent_221134523698
[2017-11-07 18:00:18] Error - Already exists document
[2017-11-07 18:00:18] Complate to parse - kenykim70_221134453580
[2017-11-07 18:00:18] Error - Already exists document
[2017-11-07 18:00:18] Complate to parse - violetjeun_221134397534
[2017-11-07 18:00:18] Error - Already exists document
[2017-11-07 18:00:18] Complate to parse - tourjeonju_221134322944
[2017-11-07 18:00:18] Error - Already exists document
[2017-11-07 18:00:18] Click the page - 4page
[2017-11-07 18:00:20] Complate to parse - hayanee_221134626672
[2017-11-07 18:00:21] Complate to percolate - hayanee_221134626672
[2017-11-07 18:00:21] Complate to parse - capzzang70_221134571888
[2017-11-07 18:00:21] Error - Already exists document
[2017-11-07 18:00:21] Complate to parse - tazan00009_221134529284
[2017-11-07 18:00:21] Error - Already exists document
[2017-11-07 18:00:21] Complate to parse - dailytalk_hy_221134430490
[2017-11-07 18:00:21] Error - Already exists document
[2017-11-07 18:00:22] Complate to parse - hjufa_221134399942
[2017-11-07 18:00:22] Error - Already exists document
[2017-11-07 18:00:22] Complate to parse - jcjkks_221127491218
[2017-11-07 18:00:22] Error - Already exists document
[2017-11-07 18:00:22] Complate to parse - bobtini8_221134295785
[2017-11-07 18:00:22] Error - Already exists document
[2017-11-07 18:00:22] Complate to parse - ailee06_221134173342
[2017-11-07 18:00:22] Error - Already exists document
[2017-11-07 18:00:23] Complate to parse - zizinara1004_221134248062
[2017-11-07 18:00:23] Error - Already exists document
[2017-11-07 18:00:23] Complate to parse - fingership_221133519384
[2017-11-07 18:00:23] Error - Already exists document
[2017-11-07 18:00:23] Click the page - 5page
[2017-11-07 18:00:25] Complate to parse - ellwoo_221134228561
[2017-11-07 18:00:25] Error - Already exists document
[2017-11-07 18:00:25] Complate to parse - madecolor_221134563568
[2017-11-07 18:00:25] Error - Already exists document
[2017-11-07 18:00:25] Complate to parse - jejulovetour_221134487010
[2017-11-07 18:00:25] Error - Already exists document
[2017-11-07 18:00:25] Complate to parse - knkim2_221134317250
[2017-11-07 18:00:25] Error - Already exists document
[2017-11-07 18:00:26] Complate to parse - maria5757_221134283630
[2017-11-07 18:00:26] Error - Already exists document
[2017-11-07 18:00:26] Complate to parse - yolo_hui_221133647289
[2017-11-07 18:00:26] Error - Already exists document
[2017-11-07 18:00:26] Complate to parse - pky9913_221134119306
[2017-11-07 18:00:26] Error - Already exists document
[2017-11-07 18:00:26] Complate to parse - hari33_221134210093
[2017-11-07 18:00:26] Error - Already exists document
[2017-11-07 18:00:27] Complate to parse - whiteday8277_221134582191
[2017-11-07 18:00:27] Error - Already exists document
[2017-11-07 18:00:27] Complate to parse - newgisadan_221134575856
[2017-11-07 18:00:27] Error - Already exists document
[2017-11-07 18:00:27] Click the page - 6page
[2017-11-07 18:00:29] Complate to parse - yoonhj21_221134456736
[2017-11-07 18:00:29] Error - Already exists document
[2017-11-07 18:00:29] Complate to parse - oasi79_221134178884
[2017-11-07 18:00:29] Error - Already exists document
[2017-11-07 18:00:29] Complate to parse - dytksdytnsla_221134321661
[2017-11-07 18:00:29] Error - Already exists document
[2017-11-07 18:00:29] Complate to parse - pyj_5004_221134301447
[2017-11-07 18:00:29] Error - Already exists document
[2017-11-07 18:00:29] Complate to parse - jcmook1_221134286330
[2017-11-07 18:00:30] Error - Already exists document
[2017-11-07 18:00:30] Complate to parse - innazzang-_221134072277
[2017-11-07 18:00:30] Error - Already exists document
[2017-11-07 18:00:30] Complate to parse - tpsxj8585_221134572463
[2017-11-07 18:00:30] Error - Already exists document
[2017-11-07 18:00:30] Complate to parse - kpgg00_221134569208
[2017-11-07 18:00:30] Error - Already exists document
[2017-11-07 18:00:30] Complate to parse - jykim575_221134522850
[2017-11-07 18:00:30] Error - Already exists document
[2017-11-07 18:00:30] Complate to parse - chj6245_221134505586
[2017-11-07 18:00:30] Error - Already exists document
[2017-11-07 18:00:30] Click the page - 7page
[2017-11-07 18:00:32] Complate to parse - sandcastle44_221134275262
[2017-11-07 18:00:32] Error - Already exists document
[2017-11-07 18:00:33] Complate to parse - daeguvisit_221134493410
[2017-11-07 18:00:33] Error - Already exists document
[2017-11-07 18:00:33] Complate to parse - ejejucom_221134487899
[2017-11-07 18:00:33] Error - Already exists document
[2017-11-07 18:00:33] Complate to parse - tbvjaka012012_221134463788
[2017-11-07 18:00:33] Error - Already exists document
[2017-11-07 18:00:33] Complate to parse - 3dnjf06_221134453535
[2017-11-07 18:00:33] Error - Already exists document
[2017-11-07 18:00:33] Complate to parse - jinna21125_221134445925
[2017-11-07 18:00:33] Error - Already exists document
[2017-11-07 18:00:34] Complate to parse - junhyuk_abba_221134439033
[2017-11-07 18:00:34] Error - Already exists document
[2017-11-07 18:00:34] Complate to parse - storyland4u_221134434857
[2017-11-07 18:00:34] Error - Already exists document
[2017-11-07 18:00:34] Complate to parse - sake1503_221134423353
[2017-11-07 18:00:34] Error - Already exists document
[2017-11-07 18:00:34] Complate to parse - joo1609_221134405938
[2017-11-07 18:00:34] Error - Already exists document
[2017-11-07 18:00:34] Click the page - 8page
[2017-11-07 18:00:36] Complate to parse - bluebuskr_221134390336
[2017-11-07 18:00:36] Error - Already exists document
[2017-11-07 18:00:36] Complate to parse - orange8410_221134366589
[2017-11-07 18:00:36] Error - Already exists document
[2017-11-07 18:00:36] Complate to parse - e_leisurvice_221134362425
[2017-11-07 18:00:36] Error - Already exists document
[2017-11-07 18:00:37] Complate to parse - ddawndew_221134359709
[2017-11-07 18:00:37] Error - Already exists document
[2017-11-07 18:00:37] Complate to parse - piil_221134322507
[2017-11-07 18:00:37] Error - Already exists document
[2017-11-07 18:00:37] Complate to parse - lmj5166_221133343139
[2017-11-07 18:00:37] Error - Already exists document
[2017-11-07 18:00:37] Complate to parse - jhgeel_221134036125
[2017-11-07 18:00:37] Error - Already exists document
[2017-11-07 18:00:38] Complate to parse - orange8410_221134285956
[2017-11-07 18:00:38] Error - Already exists document
[2017-11-07 18:00:38] Complate to parse - runningtwin_221134282348
[2017-11-07 18:00:38] Error - Already exists document
[2017-11-07 18:00:38] Complate to parse - jokjcj_221132681354
[2017-11-07 18:00:38] Error - Already exists document
[2017-11-07 18:00:38] Click the page - 9page
[2017-11-07 18:00:40] Complate to parse - sy900523_221134271366
[2017-11-07 18:00:40] Error - Already exists document
[2017-11-07 18:00:40] Complate to parse - ryuys0826_221120287571
[2017-11-07 18:00:40] Error - Already exists document
[2017-11-07 18:00:40] Complate to parse - minahongkong_221134134644
[2017-11-07 18:00:40] Error - Already exists document
[2017-11-07 18:00:40] Complate to parse - suheeryu_221119312158
[2017-11-07 18:00:40] Error - Already exists document
[2017-11-07 18:00:41] Complate to parse - cendy99_221124054596
[2017-11-07 18:00:41] Error - Already exists document
[2017-11-07 18:00:41] Complate to parse - piclab_221134099918
[2017-11-07 18:00:41] Error - Already exists document
[2017-11-07 18:00:41] Complate to parse - cupid1007_221134236193
[2017-11-07 18:00:41] Error - Already exists document
[2017-11-07 18:00:41] Complate to parse - tjdrud34_221134250829
[2017-11-07 18:00:41] Error - Already exists document
[2017-11-07 18:00:41] Complate to parse - jmo0829_221134247516
[2017-11-07 18:00:41] Error - Already exists document
[2017-11-07 18:00:42] Complate to parse - ejin3j_221131352325
[2017-11-07 18:00:42] Error - Already exists document
[2017-11-07 18:00:42] Click the page - 10page
[2017-11-07 18:00:43] Complate to parse - namkisuk0396_221133900622
[2017-11-07 18:00:43] Error - Already exists document
[2017-11-07 18:00:44] Complate to parse - mrbond_221134174495
[2017-11-07 18:00:44] Error - Already exists document
[2017-11-07 18:00:44] Complate to parse - 8302yang_221134239362
[2017-11-07 18:00:44] Error - Already exists document
[2017-11-07 18:00:44] Complate to parse - pingkong0309_221134057552
[2017-11-07 18:00:44] Error - Already exists document
[2017-11-07 18:00:44] Complate to parse - jjung8102_221134589043
[2017-11-07 18:00:44] Complate to percolate - jjung8102_221134589043
[2017-11-07 18:00:45] Complate to parse - bling0430_221134552794
[2017-11-07 18:00:45] Error - Already exists document
[2017-11-07 18:00:45] Complate to parse - gyeonggi_gov_221134539709
[2017-11-07 18:00:45] Error - Already exists document
[2017-11-07 18:00:45] Complate to parse - pcn1970_221134523159
[2017-11-07 18:00:45] Error - Already exists document
[2017-11-07 18:00:45] Complate to parse - sanijowa_221134488043
[2017-11-07 18:00:45] Error - Already exists document
[2017-11-07 18:00:45] Complate to parse - lsh5755_221134384121
[2017-11-07 18:00:45] Error - Already exists document
[2017-11-07 18:00:45] Click the next
[2017-11-07 18:00:45] Click the page - 11page
[2017-11-07 18:00:47] Complate to parse - gbnadri_221134378393
[2017-11-07 18:00:47] Error - Already exists document
[2017-11-07 18:00:48] Complate to parse - qkqhysw9490_221134351984
[2017-11-07 18:00:48] Error - Already exists document
[2017-11-07 18:00:48] Complate to parse - vpass2014_221134350072
[2017-11-07 18:00:48] Error - Already exists document
[2017-11-07 18:00:48] Complate to parse - yyebine_221133981580
[2017-11-07 18:00:48] Error - Already exists document
[2017-11-07 18:00:48] Complate to parse - jjjjjung_e_221133392342
[2017-11-07 18:00:48] Error - Already exists document
[2017-11-07 18:00:49] Complate to parse - iyc21net_221130548660
[2017-11-07 18:00:49] Error - Already exists document
[2017-11-07 18:00:49] Complate to parse - rgm96x_221133249244
[2017-11-07 18:00:49] Error - Already exists document
[2017-11-07 18:00:49] Complate to parse - hhocho65_221133720956
[2017-11-07 18:00:49] Error - Already exists document
[2017-11-07 18:00:49] Complate to parse - pshadm_221133732720
[2017-11-07 18:00:49] Error - Already exists document
[2017-11-07 18:00:49] Complate to parse - blue0112_221131269468
[2017-11-07 18:00:49] Error - Already exists document
[2017-11-07 18:00:49] Click the page - 12page
[2017-11-07 18:00:51] Complate to parse - gndctour_221134603428
[2017-11-07 18:00:51] Error - Already exists document
[2017-11-07 18:00:52] Complate to parse - namdokorea_221134569144
[2017-11-07 18:00:52] Error - Already exists document
[2017-11-07 18:00:52] Complate to parse - namhaestorys_221134515227
[2017-11-07 18:00:52] Error - Already exists document
[2017-11-07 18:00:52] Complate to parse - ssunnong_221134452273
[2017-11-07 18:00:52] Error - Already exists document
[2017-11-07 18:00:52] Complate to parse - hjg1279_221133988829
[2017-11-07 18:00:52] Error - Already exists document
[2017-11-07 18:00:52] Complate to parse - namhaestorys_221134420605
[2017-11-07 18:00:52] Error - Already exists document
[2017-11-07 18:00:53] Complate to parse - gnfeel_221134359034
[2017-11-07 18:00:53] Error - Already exists document
[2017-11-07 18:00:53] Complate to parse - ok3kch_221134292379
[2017-11-07 18:00:53] Error - Already exists document
[2017-11-07 18:00:53] Complate to parse - ping911_221133862488
[2017-11-07 18:00:53] Error - Already exists document
[2017-11-07 18:00:53] Complate to parse - tadpole572_221132455072
[2017-11-07 18:00:53] Error - Already exists document
[2017-11-07 18:00:53] Click the page - 13page
[2017-11-07 18:00:55] Complate to parse - bk85219_221105162496
[2017-11-07 18:00:55] Error - Already exists document
[2017-11-07 18:00:55] Complate to parse - oniongood_221134034415
[2017-11-07 18:00:55] Error - Already exists document
[2017-11-07 18:00:56] Complate to parse - kyeoung6482_221134241186
[2017-11-07 18:00:56] Error - Already exists document
[2017-11-07 18:00:56] Complate to parse - kunby_221134632472
[2017-11-07 18:00:56] Complate to percolate - kunby_221134632472
[2017-11-07 18:00:57] Complate to parse - cybertoplee_221134612680
[2017-11-07 18:00:57] Error - Already exists document
[2017-11-07 18:00:57] Complate to parse - badddda_221134552487
[2017-11-07 18:00:57] Error - Already exists document
[2017-11-07 18:00:57] Complate to parse - lumiere-7_221134521947
[2017-11-07 18:00:57] Error - Already exists document
[2017-11-07 18:00:57] Complate to parse - gridaf_221134503766
[2017-11-07 18:00:57] Error - Already exists document
[2017-11-07 18:00:58] Complate to parse - xodndi1010_221134365787
[2017-11-07 18:00:58] Error - Already exists document
[2017-11-07 18:00:58] Complate to parse - ottobre_30_221134360306
[2017-11-07 18:00:58] Error - Already exists document
[2017-11-07 18:00:58] Click the page - 14page
[2017-11-07 18:01:00] Complate to parse - bada3347_221134249915
[2017-11-07 18:01:00] Error - Already exists document
[2017-11-07 18:01:00] Complate to parse - mss2mking_221134257671
[2017-11-07 18:01:00] Error - Already exists document
[2017-11-07 18:01:00] Complate to parse - jvj24601_221134241275
[2017-11-07 18:01:00] Error - Already exists document
[2017-11-07 18:01:00] Complate to parse - armful31_221134590765
[2017-11-07 18:01:00] Error - Already exists document
[2017-11-07 18:01:00] Complate to parse - wjgo1217_221134534363
[2017-11-07 18:01:00] Error - Already exists document
[2017-11-07 18:01:01] Complate to parse - god_jhzz_221134437399
[2017-11-07 18:01:01] Error - Already exists document
[2017-11-07 18:01:01] Complate to parse - darling_harbour_221133196267
[2017-11-07 18:01:01] Error - Already exists document
[2017-11-07 18:01:01] Complate to parse - daichung_221134415953
[2017-11-07 18:01:01] Error - Already exists document
[2017-11-07 18:01:01] Complate to parse - artgaea_221134383863
[2017-11-07 18:01:01] Error - Already exists document
[2017-11-07 18:01:01] Complate to parse - blis2s2_221129430746
[2017-11-07 18:01:01] Error - Already exists document
[2017-11-07 18:01:01] Click the page - 15page
[2017-11-07 18:01:03] Complate to parse - wintersky2_221134078028
[2017-11-07 18:01:03] Error - Already exists document
[2017-11-07 18:01:04] Complate to parse - jellytree83_221134251160
[2017-11-07 18:01:04] Error - Already exists document
[2017-11-07 18:01:04] Complate to parse - lifestorysh_221133732170
[2017-11-07 18:01:04] Error - Already exists document
[2017-11-07 18:01:05] Complate to parse - korailblog_221134629312
[2017-11-07 18:01:05] Complate to percolate - korailblog_221134629312
[2017-11-07 18:01:05] Complate to parse - feny_221134611945
[2017-11-07 18:01:06] Complate to percolate - feny_221134611945
[2017-11-07 18:01:06] Complate to parse - photo8318_221134545099
[2017-11-07 18:01:06] Error - Already exists document
[2017-11-07 18:01:06] Complate to parse - chc3536_221134537394
[2017-11-07 18:01:06] Error - Already exists document
[2017-11-07 18:01:06] Complate to parse - goldkmsa_221134525505
[2017-11-07 18:01:06] Error - Already exists document
[2017-11-07 18:01:06] Complate to parse - spa7981_221134513001
[2017-11-07 18:01:06] Error - Already exists document
[2017-11-07 18:01:07] Complate to parse - dustn104508_221134488060
[2017-11-07 18:01:07] Error - Already exists document
[2017-11-07 18:01:07] Click the page - 16page
[2017-11-07 18:01:08] Complate to parse - jh_tour_221134476397
[2017-11-07 18:01:08] Error - Already exists document
[2017-11-07 18:01:09] Complate to parse - wjgo1217_221134475641
[2017-11-07 18:01:09] Error - Already exists document
[2017-11-07 18:01:09] Complate to parse - y71soo_221134473462
[2017-11-07 18:01:09] Complate to percolate - y71soo_221134473462
[2017-11-07 18:01:09] Complate to parse - seinlove0523_221134455090
[2017-11-07 18:01:09] Error - Already exists document
[2017-11-07 18:01:09] Complate to parse - seoyh1047_221134437456
[2017-11-07 18:01:09] Error - Already exists document
[2017-11-07 18:01:10] Complate to parse - r_ryun_221134420367
[2017-11-07 18:01:10] Error - Already exists document
[2017-11-07 18:01:10] Complate to parse - b2amyh_221134412020
[2017-11-07 18:01:10] Error - Already exists document
[2017-11-07 18:01:10] Complate to parse - zerohour01_221134409073
[2017-11-07 18:01:10] Error - Already exists document
[2017-11-07 18:01:10] Complate to parse - ecopic2015_221134400457
[2017-11-07 18:01:10] Error - Already exists document
[2017-11-07 18:01:10] Complate to parse - gganddaya_221134362825
[2017-11-07 18:01:10] Error - Already exists document
[2017-11-07 18:01:10] Click the page - 17page
[2017-11-07 18:01:12] Complate to parse - jejubnf_221134342690
[2017-11-07 18:01:12] Error - Already exists document
[2017-11-07 18:01:12] Complate to parse - orange8410_221134334692
[2017-11-07 18:01:12] Error - Already exists document
[2017-11-07 18:01:13] Complate to parse - nata4224_221134296258
[2017-11-07 18:01:13] Error - Already exists document
[2017-11-07 18:01:13] Complate to parse - chfhrqoa53_221134283505
[2017-11-07 18:01:13] Error - Already exists document
[2017-11-07 18:01:13] Complate to parse - esg7993_221133605410
[2017-11-07 18:01:13] Error - Already exists document
[2017-11-07 18:01:13] Complate to parse - hwangyul9178_221134067565
[2017-11-07 18:01:13] Error - Already exists document
[2017-11-07 18:01:13] Complate to parse - hyunsj0421_221134134238
[2017-11-07 18:01:13] Error - Already exists document
[2017-11-07 18:01:14] Complate to parse - ddaebong_jjubong_221134123610
[2017-11-07 18:01:14] Error - Already exists document
[2017-11-07 18:01:14] Complate to parse - jbm993_221133338651
[2017-11-07 18:01:14] Error - Already exists document
[2017-11-07 18:01:14] Complate to parse - mh21111_221133827397
[2017-11-07 18:01:14] Error - Already exists document
[2017-11-07 18:01:14] Click the page - 18page
[2017-11-07 18:01:16] Complate to parse - gndctour_221134640533
[2017-11-07 18:01:16] Complate to percolate - gndctour_221134640533
[2017-11-07 18:01:16] Complate to parse - gndctour_221134623123
[2017-11-07 18:01:17] Complate to percolate - gndctour_221134623123
[2017-11-07 18:01:17] Complate to parse - the_trip_221134565163
[2017-11-07 18:01:17] Error - Already exists document
[2017-11-07 18:01:17] Complate to parse - kenjeju_221134527891
[2017-11-07 18:01:17] Error - Already exists document
[2017-11-07 18:01:17] Complate to parse - soot3879_221134158309
[2017-11-07 18:01:17] Error - Already exists document
[2017-11-07 18:01:17] Complate to parse - jikwangk_221134551022
[2017-11-07 18:01:17] Error - Already exists document
[2017-11-07 18:01:18] Complate to parse - simply_sh_221134414433
[2017-11-07 18:01:18] Error - Already exists document
[2017-11-07 18:01:18] Complate to parse - kitty841109_221134364942
[2017-11-07 18:01:18] Error - Already exists document
[2017-11-07 18:01:18] Complate to parse - chosuhyoung_221133659961
[2017-11-07 18:01:18] Error - Already exists document
[2017-11-07 18:01:18] Complate to parse - be2141st_221134347166
[2017-11-07 18:01:18] Error - Already exists document
[2017-11-07 18:01:18] Click the page - 19page
[2017-11-07 18:01:20] Complate to parse - channelblog_221134330693
[2017-11-07 18:01:20] Error - Already exists document
[2017-11-07 18:01:20] Complate to parse - namhaeya_221134325960
[2017-11-07 18:01:20] Error - Already exists document
[2017-11-07 18:01:20] Complate to parse - lux0607_221134294976
[2017-11-07 18:01:20] Error - Already exists document
[2017-11-07 18:01:20] Complate to parse - limmok405_221133875922
[2017-11-07 18:01:20] Error - Already exists document
[2017-11-07 18:01:21] Complate to parse - wookkumi_221133568201
[2017-11-07 18:01:21] Error - Already exists document
[2017-11-07 18:01:21] Complate to parse - buin0326_221134078423
[2017-11-07 18:01:21] Error - Already exists document
[2017-11-07 18:01:21] Complate to parse - so9122_221134662948
[2017-11-07 18:01:21] Complate to percolate - so9122_221134662948
[2017-11-07 18:01:22] Complate to parse - wnhjeju_221134642846
[2017-11-07 18:01:22] Complate to percolate - wnhjeju_221134642846
[2017-11-07 18:01:22] Complate to parse - rlaskfl26_221134633063
[2017-11-07 18:01:22] Complate to percolate - rlaskfl26_221134633063
[2017-11-07 18:01:23] Complate to parse - lemontree1116_221134619295
[2017-11-07 18:01:23] Complate to percolate - lemontree1116_221134619295
[2017-11-07 18:01:23] Click the page - 20page
[2017-11-07 18:01:25] Complate to parse - ja00700_221133926672
[2017-11-07 18:01:25] Complate to percolate - ja00700_221133926672
[2017-11-07 18:01:25] Complate to parse - sunjung0407_221134024950
[2017-11-07 18:01:25] Error - Already exists document
[2017-11-07 18:01:25] Complate to parse - dasolphoto_221134453205
[2017-11-07 18:01:25] Error - Already exists document
[2017-11-07 18:01:25] Complate to parse - hyejung7412_221134520034
[2017-11-07 18:01:25] Error - Already exists document
[2017-11-07 18:01:25] Complate to parse - asamade_221134513074
[2017-11-07 18:01:25] Error - Already exists document
[2017-11-07 18:01:26] Complate to parse - cutetnwls_221132709562
[2017-11-07 18:01:26] Error - Already exists document
[2017-11-07 18:01:26] Complate to parse - pldzl_221134488233
[2017-11-07 18:01:26] Error - Already exists document
[2017-11-07 18:01:26] Complate to parse - shyhjin_221134469408
[2017-11-07 18:01:26] Error - Already exists document
[2017-11-07 18:01:26] Complate to parse - wodyd0205_221134415741
[2017-11-07 18:01:26] Error - Already exists document
[2017-11-07 18:01:26] Complate to parse - cafeinfofam_221134416366
[2017-11-07 18:01:26] Error - Already exists document
[2017-11-07 18:01:26] Click the next
[2017-11-07 18:01:26] Complate stored which 15 posts scrapped
[2017-11-07 18:01:26] Scrapping end, Process time: 85.6955108643s
