[2017-11-07 12:00:02] Scraping start
[2017-11-07 12:00:02] Connected Elasticsearch server
[2017-11-07 12:00:03] Opened PhantomJS webdriver
[2017-11-07 12:00:09] Complete to bring blogs seed page
[2017-11-07 12:00:09] Complete to move to travel category
[2017-11-07 12:00:10] Complete to move to domestic travel page
[2017-11-07 12:00:10] Start to parse each posts
[2017-11-07 12:00:10] Click the page - 1page
[2017-11-07 12:00:12] Complate to parse - marbin_221134150641
[2017-11-07 12:00:12] Error - Already exists document
[2017-11-07 12:00:12] Complate to parse - soso7869_221134279713
[2017-11-07 12:00:12] Error - Already exists document
[2017-11-07 12:00:12] Complate to parse - ddaengule_221133500553
[2017-11-07 12:00:12] Error - Already exists document
[2017-11-07 12:00:13] Complate to parse - turpu_221134251742
[2017-11-07 12:00:13] Error - Already exists document
[2017-11-07 12:00:13] Complate to parse - kimrg_221134250869
[2017-11-07 12:00:13] Error - Already exists document
[2017-11-07 12:00:13] Complate to parse - suya6904_221133958059
[2017-11-07 12:00:13] Error - Already exists document
[2017-11-07 12:00:14] Complate to parse - kimcoco1_221134276906
[2017-11-07 12:00:14] Error - Already exists document
[2017-11-07 12:00:14] Complate to parse - suk4408_221133922012
[2017-11-07 12:00:14] Error - Already exists document
[2017-11-07 12:00:14] Complate to parse - lsy5088_221133810283
[2017-11-07 12:00:14] Error - Already exists document
[2017-11-07 12:00:14] Complate to parse - sunny013364_221134149444
[2017-11-07 12:00:14] Error - Already exists document
[2017-11-07 12:00:14] Click the page - 2page
[2017-11-07 12:00:16] Complate to parse - jhyang58_221134189729
[2017-11-07 12:00:16] Error - Already exists document
[2017-11-07 12:00:17] Complate to parse - daeguvisit_221133788080
[2017-11-07 12:00:23] Complate to percolate - daeguvisit_221133788080
[2017-11-07 12:00:23] Complate to parse - pcn1970_221134315841
[2017-11-07 12:00:24] Complate to percolate - pcn1970_221134315841
[2017-11-07 12:00:24] Complate to parse - youkino09_221134265636
[2017-11-07 12:00:24] Error - Already exists document
[2017-11-07 12:00:24] Complate to parse - potoi_221134176645
[2017-11-07 12:00:24] Error - Already exists document
[2017-11-07 12:00:24] Complate to parse - al_satang_221134164477
[2017-11-07 12:00:24] Error - Already exists document
[2017-11-07 12:00:25] Complate to parse - tourjeonju_221134322944
[2017-11-07 12:00:25] Complate to percolate - tourjeonju_221134322944
[2017-11-07 12:00:25] Complate to parse - jcjkks_221127491218
[2017-11-07 12:00:26] Complate to percolate - jcjkks_221127491218
[2017-11-07 12:00:26] Complate to parse - bobtini8_221134295785
[2017-11-07 12:00:27] Complate to percolate - bobtini8_221134295785
[2017-11-07 12:00:27] Complate to parse - ailee06_221134173342
[2017-11-07 12:00:27] Error - Already exists document
[2017-11-07 12:00:27] Click the page - 3page
[2017-11-07 12:00:29] Complate to parse - zizinara1004_221134248062
[2017-11-07 12:00:29] Error - Already exists document
[2017-11-07 12:00:29] Complate to parse - fingership_221133519384
[2017-11-07 12:00:29] Error - Already exists document
[2017-11-07 12:00:29] Complate to parse - ellwoo_221134228561
[2017-11-07 12:00:29] Error - Already exists document
[2017-11-07 12:00:29] Complate to parse - lastkycool_221133511892
[2017-11-07 12:00:29] Error - Already exists document
[2017-11-07 12:00:29] Complate to parse - lnll1260_221134119410
[2017-11-07 12:00:29] Error - Already exists document
[2017-11-07 12:00:30] Complate to parse - dewdoll_221134341848
[2017-11-07 12:00:30] Complate to percolate - dewdoll_221134341848
[2017-11-07 12:00:31] Complate to parse - maria5757_221134283630
[2017-11-07 12:00:31] Error - Already exists document
[2017-11-07 12:00:32] Complate to parse - auterm_221134172752
[2017-11-07 12:00:32] Error - Already exists document
[2017-11-07 12:00:32] Complate to parse - jcmook1_221134286330
[2017-11-07 12:00:33] Complate to percolate - jcmook1_221134286330
[2017-11-07 12:00:33] Complate to parse - jhgeel_221134036125
[2017-11-07 12:00:33] Complate to percolate - jhgeel_221134036125
[2017-11-07 12:00:33] Click the page - 4page
[2017-11-07 12:00:35] Complate to parse - jokjcj_221132681354
[2017-11-07 12:00:35] Error - Already exists document
[2017-11-07 12:00:35] Complate to parse - sy900523_221134271366
[2017-11-07 12:00:35] Error - Already exists document
[2017-11-07 12:00:35] Complate to parse - ryuys0826_221120287571
[2017-11-07 12:00:35] Error - Already exists document
[2017-11-07 12:00:36] Complate to parse - minahongkong_221134134644
[2017-11-07 12:00:36] Error - Already exists document
[2017-11-07 12:00:36] Complate to parse - suheeryu_221119312158
[2017-11-07 12:00:36] Error - Already exists document
[2017-11-07 12:00:36] Complate to parse - tjdrud34_221134250829
[2017-11-07 12:00:36] Error - Already exists document
[2017-11-07 12:00:36] Complate to parse - ejin3j_221131352325
[2017-11-07 12:00:36] Error - Already exists document
[2017-11-07 12:00:37] Complate to parse - namkisuk0396_221133900622
[2017-11-07 12:00:37] Error - Already exists document
[2017-11-07 12:00:37] Complate to parse - mrbond_221134174495
[2017-11-07 12:00:37] Error - Already exists document
[2017-11-07 12:00:37] Complate to parse - 8302yang_221134239362
[2017-11-07 12:00:37] Error - Already exists document
[2017-11-07 12:00:37] Click the page - 5page
[2017-11-07 12:00:39] Complate to parse - pingkong0309_221134057552
[2017-11-07 12:00:39] Error - Already exists document
[2017-11-07 12:00:39] Complate to parse - 9594jh_221134224078
[2017-11-07 12:00:39] Error - Already exists document
[2017-11-07 12:00:39] Complate to parse - goppaba_221134182216
[2017-11-07 12:00:39] Error - Already exists document
[2017-11-07 12:00:39] Complate to parse - godzilla_r35_221134153381
[2017-11-07 12:00:39] Error - Already exists document
[2017-11-07 12:00:40] Complate to parse - meowi0525_221134142978
[2017-11-07 12:00:40] Error - Already exists document
[2017-11-07 12:00:40] Complate to parse - yyebine_221133981580
[2017-11-07 12:00:40] Complate to percolate - yyebine_221133981580
[2017-11-07 12:00:40] Complate to parse - vitamintrees_221134287223
[2017-11-07 12:00:41] Complate to percolate - vitamintrees_221134287223
[2017-11-07 12:00:41] Complate to parse - rgm96x_221133249244
[2017-11-07 12:00:41] Error - Already exists document
[2017-11-07 12:00:41] Complate to parse - hhocho65_221133720956
[2017-11-07 12:00:41] Error - Already exists document
[2017-11-07 12:00:41] Complate to parse - pshadm_221133732720
[2017-11-07 12:00:41] Error - Already exists document
[2017-11-07 12:00:41] Click the page - 6page
[2017-11-07 12:00:43] Complate to parse - royjung_221134211522
[2017-11-07 12:00:43] Error - Already exists document
[2017-11-07 12:00:43] Complate to parse - jaydeblond_221134164463
[2017-11-07 12:00:43] Error - Already exists document
[2017-11-07 12:00:44] Complate to parse - knkim2_221134317250
[2017-11-07 12:00:44] Complate to percolate - knkim2_221134317250
[2017-11-07 12:00:44] Complate to parse - ok3kch_221134292379
[2017-11-07 12:00:45] Complate to percolate - ok3kch_221134292379
[2017-11-07 12:00:46] Complate to parse - ping911_221133862488
[2017-11-07 12:00:46] Complate to percolate - ping911_221133862488
[2017-11-07 12:00:46] Complate to parse - tadpole572_221132455072
[2017-11-07 12:00:46] Error - Already exists document
[2017-11-07 12:00:47] Complate to parse - bk85219_221105162496
[2017-11-07 12:00:47] Error - Already exists document
[2017-11-07 12:00:47] Complate to parse - hyshee0757_221134193102
[2017-11-07 12:00:47] Error - Already exists document
[2017-11-07 12:00:47] Complate to parse - jspyo80_221134178211
[2017-11-07 12:00:47] Error - Already exists document
[2017-11-07 12:00:47] Complate to parse - bada3347_221134249915
[2017-11-07 12:00:48] Complate to percolate - bada3347_221134249915
[2017-11-07 12:00:48] Click the page - 7page
[2017-11-07 12:00:49] Complate to parse - pky9913_221134119306
[2017-11-07 12:00:49] Error - Already exists document
[2017-11-07 12:00:50] Complate to parse - iyc21net_221130548660
[2017-11-07 12:00:50] Error - Already exists document
[2017-11-07 12:00:50] Complate to parse - mss2mking_221134257671
[2017-11-07 12:00:50] Error - Already exists document
[2017-11-07 12:00:50] Complate to parse - hari33_221134210093
[2017-11-07 12:00:50] Error - Already exists document
[2017-11-07 12:00:50] Complate to parse - kunu26_221134217439
[2017-11-07 12:00:50] Error - Already exists document
[2017-11-07 12:00:51] Complate to parse - kangsimon55_221134153884
[2017-11-07 12:00:51] Error - Already exists document
[2017-11-07 12:00:51] Complate to parse - dytksdytnsla_221134321661
[2017-11-07 12:00:51] Complate to percolate - dytksdytnsla_221134321661
[2017-11-07 12:00:51] Complate to parse - pyj_5004_221134301447
[2017-11-07 12:00:52] Complate to percolate - pyj_5004_221134301447
[2017-11-07 12:00:52] Complate to parse - wintersky2_221134078028
[2017-11-07 12:00:52] Error - Already exists document
[2017-11-07 12:00:53] Complate to parse - jellytree83_221134251160
[2017-11-07 12:00:53] Error - Already exists document
[2017-11-07 12:00:53] Click the page - 8page
[2017-11-07 12:00:55] Complate to parse - lifestorysh_221133732170
[2017-11-07 12:00:55] Error - Already exists document
[2017-11-07 12:00:55] Complate to parse - innazzang-_221134072277
[2017-11-07 12:00:55] Error - Already exists document
[2017-11-07 12:00:55] Complate to parse - 22222cm_221134170638
[2017-11-07 12:00:55] Error - Already exists document
[2017-11-07 12:00:55] Complate to parse - bycara_221134165498
[2017-11-07 12:00:55] Error - Already exists document
[2017-11-07 12:00:55] Complate to parse - e_leisurvice_221134362425
[2017-11-07 12:00:56] Complate to percolate - e_leisurvice_221134362425
[2017-11-07 12:00:56] Complate to parse - ddawndew_221134359709
[2017-11-07 12:00:56] Complate to percolate - ddawndew_221134359709
[2017-11-07 12:00:56] Complate to parse - piil_221134322507
[2017-11-07 12:00:57] Complate to percolate - piil_221134322507
[2017-11-07 12:00:57] Complate to parse - nata4224_221134296258
[2017-11-07 12:00:57] Complate to percolate - nata4224_221134296258
[2017-11-07 12:00:57] Complate to parse - orange8410_221134285956
[2017-11-07 12:00:57] Error - Already exists document
[2017-11-07 12:00:58] Complate to parse - chfhrqoa53_221134283505
[2017-11-07 12:00:58] Error - Already exists document
[2017-11-07 12:00:58] Click the page - 9page
[2017-11-07 12:01:00] Complate to parse - runningtwin_221134282348
[2017-11-07 12:01:00] Complate to percolate - runningtwin_221134282348
[2017-11-07 12:01:00] Complate to parse - hwangyul9178_221134067565
[2017-11-07 12:01:00] Error - Already exists document
[2017-11-07 12:01:00] Complate to parse - hyunsj0421_221134134238
[2017-11-07 12:01:00] Error - Already exists document
[2017-11-07 12:01:00] Complate to parse - jbm993_221133338651
[2017-11-07 12:01:00] Error - Already exists document
[2017-11-07 12:01:01] Complate to parse - piclab_221134099918
[2017-11-07 12:01:01] Error - Already exists document
[2017-11-07 12:01:01] Complate to parse - jmo0829_221134247516
[2017-11-07 12:01:01] Error - Already exists document
[2017-11-07 12:01:01] Complate to parse - jvj24601_221134241275
[2017-11-07 12:01:01] Error - Already exists document
[2017-11-07 12:01:01] Complate to parse - mh21111_221133827397
[2017-11-07 12:01:01] Error - Already exists document
[2017-11-07 12:01:01] Complate to parse - newosilent_221131564876
[2017-11-07 12:01:01] Error - Already exists document
[2017-11-07 12:01:01] Complate to parse - kci_kci_221134218551
[2017-11-07 12:01:01] Error - Already exists document
[2017-11-07 12:01:01] Click the page - 10page
[2017-11-07 12:01:03] Complate to parse - choichokk_221134187999
[2017-11-07 12:01:03] Error - Already exists document
[2017-11-07 12:01:04] Complate to parse - songdalkom_221134176031
[2017-11-07 12:01:04] Error - Already exists document
[2017-11-07 12:01:04] Complate to parse - hy__jeon_221134166905
[2017-11-07 12:01:04] Error - Already exists document
[2017-11-07 12:01:04] Complate to parse - piclab_221134158084
[2017-11-07 12:01:04] Error - Already exists document
[2017-11-07 12:01:04] Complate to parse - xx_yeonz_221134142557
[2017-11-07 12:01:04] Error - Already exists document
[2017-11-07 12:01:04] Complate to parse - sayclub2834_221134074267
[2017-11-07 12:01:04] Error - Already exists document
[2017-11-07 12:01:05] Complate to parse - cognos57_221133595829
[2017-11-07 12:01:05] Error - Already exists document
[2017-11-07 12:01:05] Complate to parse - yellostory_221134125444
[2017-11-07 12:01:05] Error - Already exists document
[2017-11-07 12:01:05] Complate to parse - hwan235_221134122632
[2017-11-07 12:01:05] Error - Already exists document
[2017-11-07 12:01:05] Complate to parse - lily2you_221134121707
[2017-11-07 12:01:05] Error - Already exists document
[2017-11-07 12:01:05] Click the next
[2017-11-07 12:01:05] Click the page - 11page
