[2017-11-04 13:00:01] Scraping start
[2017-11-04 13:00:01] Connected Elasticsearch server
[2017-11-04 13:00:02] Opened PhantomJS webdriver
[2017-11-04 13:00:03] Complete to bring blogs seed page
[2017-11-04 13:00:04] Complete to move to travel category
[2017-11-04 13:00:04] Complete to move to domestic travel page
[2017-11-04 13:00:04] Start to parse each posts
[2017-11-04 13:00:35] Complate to parse - sanaella_221132000896
[2017-11-04 13:00:35] Error - Already exists document
[2017-11-04 13:00:35] Click the page - 9page
[2017-11-04 13:00:37] Complate to parse - nicearra_221132209365
[2017-11-04 13:00:37] Error - Already exists document
[2017-11-04 13:00:37] Complate to parse - estel0701_221132174036
[2017-11-04 13:00:37] Error - Already exists document
[2017-11-04 13:00:37] Complate to parse - sirenj2813_221132342317
[2017-11-04 13:00:38] Complate to percolate - sirenj2813_221132342317
[2017-11-04 13:00:38] Complate to parse - jina0676_221132179881
[2017-11-04 13:00:38] Error - Already exists document
[2017-11-04 13:00:38] Complate to parse - onsili_221132013519
[2017-11-04 13:00:38] Error - Already exists document
[2017-11-04 13:00:38] Complate to parse - shinbi63_221132278743
[2017-11-04 13:00:38] Error - Already exists document
[2017-11-04 13:00:39] Complate to parse - 2000happy__221132131384
[2017-11-04 13:00:39] Error - Already exists document
[2017-11-04 13:00:39] Complate to parse - brain7455_221132259411
[2017-11-04 13:00:39] Error - Already exists document
[2017-11-04 13:00:39] Complate to parse - uuugna_221132209848
[2017-11-04 13:00:39] Error - Already exists document
[2017-11-04 13:00:39] Complate to parse - narae2734_221132322059
[2017-11-04 13:00:39] Error - Already exists document
[2017-11-04 13:00:39] Click the page - 10page
[2017-11-04 13:00:41] Complate to parse - jhyang58_221132320324
[2017-11-04 13:00:41] Error - Already exists document
[2017-11-04 13:00:41] Complate to parse - supergunman_221131299432
[2017-11-04 13:00:41] Error - Already exists document
[2017-11-04 13:00:41] Complate to parse - characteria_221132172640
[2017-11-04 13:00:41] Error - Already exists document
[2017-11-04 13:00:41] Complate to parse - skysolfa_221132342891
[2017-11-04 13:00:42] Complate to percolate - skysolfa_221132342891
[2017-11-04 13:00:42] Complate to parse - chamomile_t_221130262342
[2017-11-04 13:00:42] Error - Already exists document
[2017-11-04 13:00:42] Complate to parse - daesunjujo_221131771698
[2017-11-04 13:00:42] Error - Already exists document
[2017-11-04 13:00:42] Complate to parse - saddy237_221132048123
[2017-11-04 13:00:42] Error - Already exists document
[2017-11-04 13:00:43] Complate to parse - yunmisense_221130010414
[2017-11-04 13:00:43] Error - Already exists document
[2017-11-04 13:00:43] Complate to parse - sexysharon_221132174707
[2017-11-04 13:00:43] Error - Already exists document
[2017-11-04 13:00:43] Complate to parse - r_ryun_221132182426
[2017-11-04 13:00:43] Error - Already exists document
[2017-11-04 13:00:43] Click the next
[2017-11-04 13:00:43] Click the page - 11page
[2017-11-04 13:00:45] Complate to parse - sugar9976_221132173621
[2017-11-04 13:00:45] Error - Already exists document
[2017-11-04 13:00:45] Complate to parse - elvayu120_221132342820
[2017-11-04 13:00:45] Complate to percolate - elvayu120_221132342820
[2017-11-04 13:00:45] Complate to parse - blis2s2_221129417607
[2017-11-04 13:00:46] Complate to percolate - blis2s2_221129417607
[2017-11-04 13:00:46] Complate to parse - dqtwdqtw_221132319508
[2017-11-04 13:00:46] Error - Already exists document
[2017-11-04 13:00:46] Complate to parse - gijoe7_221132068542
[2017-11-04 13:00:46] Error - Already exists document
[2017-11-04 13:00:46] Complate to parse - au9999_221132256262
[2017-11-04 13:00:46] Error - Already exists document
[2017-11-04 13:00:47] Complate to parse - kdhnim_221131084752
[2017-11-04 13:00:47] Error - Already exists document
[2017-11-04 13:00:47] Complate to parse - buin0326_221131665337
[2017-11-04 13:00:47] Error - Already exists document
[2017-11-04 13:00:47] Complate to parse - ttkiller85_221132197201
[2017-11-04 13:00:47] Error - Already exists document
[2017-11-04 13:00:47] Complate to parse - mjl2574_221132185678
[2017-11-04 13:00:47] Error - Already exists document
[2017-11-04 13:00:47] Click the page - 12page
[2017-11-04 13:00:49] Complate to parse - mina860527_221132356748
[2017-11-04 13:00:49] Complate to percolate - mina860527_221132356748
[2017-11-04 13:00:50] Complate to parse - jjjaaang7_221132332673
[2017-11-04 13:00:50] Error - Already exists document
[2017-11-04 13:00:50] Complate to parse - namhaestorys_221132325333
[2017-11-04 13:00:50] Error - Already exists document
[2017-11-04 13:00:50] Complate to parse - lightsout_221132227685
[2017-11-04 13:00:50] Error - Already exists document
[2017-11-04 13:00:50] Complate to parse - hari33_221132314855
[2017-11-04 13:00:50] Error - Already exists document
[2017-11-04 13:00:50] Complate to parse - kmjun2412_221132309892
[2017-11-04 13:00:51] Complate to percolate - kmjun2412_221132309892
[2017-11-04 13:00:51] Complate to parse - fastcheonan_221130368152
[2017-11-04 13:00:51] Complate to percolate - fastcheonan_221130368152
[2017-11-04 13:00:51] Complate to parse - cutetnwls_221131502620
[2017-11-04 13:00:51] Error - Already exists document
[2017-11-04 13:00:51] Complate to parse - sonvely89_221127908498
[2017-11-04 13:00:51] Error - Already exists document
[2017-11-04 13:00:52] Complate to parse - victory0582_221131726644
[2017-11-04 13:00:52] Complate to percolate - victory0582_221131726644
[2017-11-04 13:00:52] Click the page - 13page
[2017-11-04 13:00:54] Complate to parse - bokda88_221132290045
[2017-11-04 13:00:54] Error - Already exists document
[2017-11-04 13:00:54] Complate to parse - joolp00_221132284499
[2017-11-04 13:00:54] Error - Already exists document
[2017-11-04 13:00:54] Complate to parse - chae3385_221132012763
[2017-11-04 13:00:54] Error - Already exists document
[2017-11-04 13:00:54] Complate to parse - miryangsi_221131070978
[2017-11-04 13:00:54] Error - Already exists document
[2017-11-04 13:00:54] Complate to parse - ping911_221132019663
[2017-11-04 13:00:56] Complate to percolate - ping911_221132019663
[2017-11-04 13:00:56] Complate to parse - nicearra_221132245974
[2017-11-04 13:00:56] Error - Already exists document
[2017-11-04 13:00:56] Complate to parse - ygene60_221132269115
[2017-11-04 13:00:56] Error - Already exists document
[2017-11-04 13:00:56] Complate to parse - 333goo_221132097597
[2017-11-04 13:00:56] Error - Already exists document
[2017-11-04 13:00:56] Complate to parse - praddaa_221114088818
[2017-11-04 13:00:56] Error - Already exists document
[2017-11-04 13:00:56] Complate to parse - lol_awesome_221132000362
[2017-11-04 13:00:56] Error - Already exists document
[2017-11-04 13:00:56] Click the page - 14page
[2017-11-04 13:00:58] Complate to parse - whereugo_221132252920
[2017-11-04 13:00:58] Error - Already exists document
[2017-11-04 13:00:59] Complate to parse - bardpitt00_221132222688
[2017-11-04 13:00:59] Error - Already exists document
[2017-11-04 13:00:59] Complate to parse - wanan11_221132214063
[2017-11-04 13:00:59] Error - Already exists document
[2017-11-04 13:00:59] Complate to parse - c0dus75_221132204796
[2017-11-04 13:00:59] Error - Already exists document
[2017-11-04 13:00:59] Complate to parse - aza_kk_221132145186
[2017-11-04 13:00:59] Error - Already exists document
[2017-11-04 13:00:59] Complate to parse - c0dus75_221132193031
[2017-11-04 13:00:59] Error - Already exists document
[2017-11-04 13:01:00] Complate to parse - limpingu_221131888912
[2017-11-04 13:01:00] Complate to percolate - limpingu_221131888912
[2017-11-04 13:01:00] Complate to parse - smoodias_221132335467
[2017-11-04 13:01:00] Complate to percolate - smoodias_221132335467
[2017-11-04 13:01:00] Complate to parse - manhoc2002_221132290399
[2017-11-04 13:01:00] Error - Already exists document
[2017-11-04 13:01:00] Complate to parse - gridaf_221131983891
[2017-11-04 13:01:01] Complate to percolate - gridaf_221131983891
[2017-11-04 13:01:01] Click the page - 15page
[2017-11-04 13:01:02] Complate to parse - iwish2000_221132193804
[2017-11-04 13:01:02] Error - Already exists document
[2017-11-04 13:01:03] Complate to parse - flowervonvon_221132276822
[2017-11-04 13:01:03] Error - Already exists document
[2017-11-04 13:01:03] Complate to parse - gkak1011_221132263481
[2017-11-04 13:01:03] Error - Already exists document
[2017-11-04 13:01:03] Complate to parse - himawari_tw_221131675791
[2017-11-04 13:01:03] Error - Already exists document
[2017-11-04 13:01:03] Complate to parse - mjeilee_221130112477
[2017-11-04 13:01:03] Error - Already exists document
[2017-11-04 13:01:03] Complate to parse - dbsh211_221131782434
[2017-11-04 13:01:03] Complate to percolate - dbsh211_221131782434
[2017-11-04 13:01:04] Complate to parse - kcgcg92_221131377528
[2017-11-04 13:01:04] Complate to percolate - kcgcg92_221131377528
[2017-11-04 13:01:04] Complate to parse - shyhjin_221132328715
[2017-11-04 13:01:04] Complate to percolate - shyhjin_221132328715
[2017-11-04 13:01:05] Complate to parse - wshouses_221131594874
[2017-11-04 13:01:05] Error - Already exists document
[2017-11-04 13:01:05] Complate to parse - hanaworks_221131328616
[2017-11-04 13:01:05] Complate to percolate - hanaworks_221131328616
[2017-11-04 13:01:05] Click the page - 16page
[2017-11-04 13:01:07] Complate to parse - 1429son_221132307129
[2017-11-04 13:01:07] Complate to percolate - 1429son_221132307129
[2017-11-04 13:01:07] Complate to parse - uggang2_221132076136
[2017-11-04 13:01:08] Complate to percolate - uggang2_221132076136
[2017-11-04 13:01:08] Complate to parse - ocean7107_221132339291
[2017-11-04 13:01:08] Complate to percolate - ocean7107_221132339291
[2017-11-04 13:01:08] Complate to parse - kiriki82_221131122611
[2017-11-04 13:01:08] Complate to percolate - kiriki82_221131122611
[2017-11-04 13:01:08] Complate to parse - babe311_221132323575
[2017-11-04 13:01:08] Error - Already exists document
[2017-11-04 13:01:09] Complate to parse - birdbeen94_221132309547
[2017-11-04 13:01:09] Error - Already exists document
[2017-11-04 13:01:09] Complate to parse - 522bms_221132218759
[2017-11-04 13:01:09] Error - Already exists document
[2017-11-04 13:01:09] Complate to parse - cinca01_221132285424
[2017-11-04 13:01:09] Error - Already exists document
[2017-11-04 13:01:09] Complate to parse - umchichi_221132095588
[2017-11-04 13:01:09] Error - Already exists document
[2017-11-04 13:01:09] Complate to parse - je4850_221132271769
[2017-11-04 13:01:09] Error - Already exists document
[2017-11-04 13:01:09] Click the page - 17page
[2017-11-04 13:01:11] Complate to parse - sweetpurin_221132265221
[2017-11-04 13:01:11] Error - Already exists document
[2017-11-04 13:01:11] Complate to parse - ljsoon36_221127425471
[2017-11-04 13:01:11] Error - Already exists document
[2017-11-04 13:01:11] Complate to parse - prothneyi_221132060365
[2017-11-04 13:01:12] Complate to percolate - prothneyi_221132060365
[2017-11-04 13:01:12] Complate to parse - tjdan6161_221132055670
[2017-11-04 13:01:12] Error - Already exists document
[2017-11-04 13:01:12] Complate to parse - mmundi_221132217131
[2017-11-04 13:01:12] Error - Already exists document
[2017-11-04 13:01:12] Complate to parse - younga6448_221132210095
[2017-11-04 13:01:13] Complate to percolate - younga6448_221132210095
[2017-11-04 13:01:13] Complate to parse - cupid1007_221132136408
[2017-11-04 13:01:13] Error - Already exists document
[2017-11-04 13:01:13] Complate to parse - sasas91_221132156738
[2017-11-04 13:01:13] Complate to percolate - sasas91_221132156738
[2017-11-04 13:01:13] Complate to parse - somuz72-new_221132347515
[2017-11-04 13:01:14] Complate to percolate - somuz72-new_221132347515
[2017-11-04 13:01:14] Complate to parse - realangel4_221132280025
[2017-11-04 13:01:14] Error - Already exists document
[2017-11-04 13:01:14] Click the page - 18page
[2017-11-04 13:01:16] Complate to parse - papa3367_221130881943
[2017-11-04 13:01:16] Error - Already exists document
[2017-11-04 13:01:16] Complate to parse - sleepnymph_221132177206
[2017-11-04 13:01:16] Error - Already exists document
