[2017-11-05 00:00:02] Scraping start
[2017-11-05 00:00:02] Connected Elasticsearch server
[2017-11-05 00:00:03] Opened PhantomJS webdriver
[2017-11-05 00:00:08] Complete to bring blogs seed page
[2017-11-05 00:00:09] Complete to move to travel category
[2017-11-05 00:00:09] Complete to move to domestic travel page
[2017-11-05 00:00:09] Start to parse each posts
[2017-11-05 00:00:09] Click the page - 1page
[2017-11-05 00:00:11] Complate to parse - forceofwill_221132542846
[2017-11-05 00:00:11] Error - Already exists document
[2017-11-05 00:00:12] Complate to parse - daichung_221132360538
[2017-11-05 00:00:12] Error - Already exists document
[2017-11-05 00:00:12] Complate to parse - deux300_221123641532
[2017-11-05 00:00:12] Error - Already exists document
[2017-11-05 00:00:12] Complate to parse - toga33_221129793862
[2017-11-05 00:00:12] Error - Already exists document
[2017-11-05 00:00:12] Complate to parse - green2house_221132613799
[2017-11-05 00:00:12] Error - Already exists document
[2017-11-05 00:00:13] Complate to parse - vitamintrees_221132567621
[2017-11-05 00:00:13] Error - Already exists document
[2017-11-05 00:00:13] Complate to parse - ksl1259_221132496864
[2017-11-05 00:00:13] Error - Already exists document
[2017-11-05 00:00:13] Complate to parse - titicoca_221132623899
[2017-11-05 00:00:13] Error - Already exists document
[2017-11-05 00:00:13] Complate to parse - tazan00009_221132578554
[2017-11-05 00:00:13] Error - Already exists document
[2017-11-05 00:00:13] Complate to parse - coooca_221132496622
[2017-11-05 00:00:13] Error - Already exists document
[2017-11-05 00:00:13] Click the page - 2page
[2017-11-05 00:00:15] Complate to parse - ejejucom_221132423375
[2017-11-05 00:00:15] Error - Already exists document
[2017-11-05 00:00:15] Complate to parse - sun751213_221132391060
[2017-11-05 00:00:15] Error - Already exists document
[2017-11-05 00:00:16] Complate to parse - maum0577_221132671800
[2017-11-05 00:00:16] Complate to percolate - maum0577_221132671800
[2017-11-05 00:00:16] Complate to parse - bbobbo790_221132627169
[2017-11-05 00:00:16] Error - Already exists document
[2017-11-05 00:00:17] Complate to parse - hankookceo_221132498161
[2017-11-05 00:00:17] Error - Already exists document
[2017-11-05 00:00:17] Complate to parse - cyberbinpol_221132424159
[2017-11-05 00:00:17] Error - Already exists document
[2017-11-05 00:00:17] Complate to parse - jandb86_221132413905
[2017-11-05 00:00:17] Error - Already exists document
[2017-11-05 00:00:17] Complate to parse - oblove3_221132404420
[2017-11-05 00:00:17] Error - Already exists document
[2017-11-05 00:00:17] Complate to parse - dongtwo_221132383643
[2017-11-05 00:00:17] Error - Already exists document
[2017-11-05 00:00:17] Complate to parse - junjuly4_221132365926
[2017-11-05 00:00:17] Error - Already exists document
[2017-11-05 00:00:17] Click the page - 3page
[2017-11-05 00:00:19] Complate to parse - byun07_221132592458
[2017-11-05 00:00:19] Error - Already exists document
[2017-11-05 00:00:19] Complate to parse - jm0238_221132483674
[2017-11-05 00:00:19] Error - Already exists document
[2017-11-05 00:00:20] Complate to parse - kcgcg92_221131377528
[2017-11-05 00:00:20] Error - Already exists document
[2017-11-05 00:00:20] Complate to parse - lifeofbliss_221132651127
[2017-11-05 00:00:20] Error - Already exists document
[2017-11-05 00:00:20] Complate to parse - z9205_221132549463
[2017-11-05 00:00:20] Error - Already exists document
[2017-11-05 00:00:20] Complate to parse - jandb86_221132516683
[2017-11-05 00:00:20] Error - Already exists document
[2017-11-05 00:00:20] Complate to parse - sake1503_221132061763
[2017-11-05 00:00:20] Error - Already exists document
[2017-11-05 00:00:20] Complate to parse - kokage1120_221132459481
[2017-11-05 00:00:20] Error - Already exists document
[2017-11-05 00:00:21] Complate to parse - tjsal2772_221132206990
[2017-11-05 00:00:21] Error - Already exists document
[2017-11-05 00:00:21] Complate to parse - sysjej0327_221132416606
[2017-11-05 00:00:21] Error - Already exists document
[2017-11-05 00:00:21] Click the page - 4page
[2017-11-05 00:00:23] Complate to parse - jsn920_221132413601
[2017-11-05 00:00:23] Error - Already exists document
[2017-11-05 00:00:23] Complate to parse - idioe48_221131713781
[2017-11-05 00:00:23] Error - Already exists document
[2017-11-05 00:00:23] Complate to parse - kjcim2_221132409210
[2017-11-05 00:00:23] Error - Already exists document
[2017-11-05 00:00:23] Complate to parse - mina860527_221132356748
[2017-11-05 00:00:23] Error - Already exists document
[2017-11-05 00:00:23] Complate to parse - uggang2_221132076136
[2017-11-05 00:00:23] Error - Already exists document
[2017-11-05 00:00:24] Complate to parse - hini0609_221132617190
[2017-11-05 00:00:24] Error - Already exists document
[2017-11-05 00:00:24] Complate to parse - jsj5564_221132558618
[2017-11-05 00:00:24] Error - Already exists document
[2017-11-05 00:00:24] Complate to parse - dct1028_221132047403
[2017-11-05 00:00:24] Error - Already exists document
[2017-11-05 00:00:24] Complate to parse - mss2mking_221132400272
[2017-11-05 00:00:24] Error - Already exists document
[2017-11-05 00:00:24] Complate to parse - s2sue_221132642560
[2017-11-05 00:00:24] Error - Already exists document
[2017-11-05 00:00:24] Click the page - 5page
[2017-11-05 00:00:26] Complate to parse - aroma1004kr_221132593869
[2017-11-05 00:00:26] Error - Already exists document
[2017-11-05 00:00:26] Complate to parse - ehyeone_221132447102
[2017-11-05 00:00:26] Error - Already exists document
[2017-11-05 00:00:27] Complate to parse - namhaestorys_221132415685
[2017-11-05 00:00:27] Error - Already exists document
[2017-11-05 00:00:27] Complate to parse - shj8595_221132403988
[2017-11-05 00:00:27] Error - Already exists document
[2017-11-05 00:00:27] Complate to parse - erumyang_221132648170
[2017-11-05 00:00:27] Error - Already exists document
[2017-11-05 00:00:27] Complate to parse - kunby_221132585634
[2017-11-05 00:00:27] Error - Already exists document
[2017-11-05 00:00:27] Complate to parse - kingdomofgod0691_221132555045
[2017-11-05 00:00:27] Error - Already exists document
[2017-11-05 00:00:28] Complate to parse - miryangsi_221122786727
[2017-11-05 00:00:28] Error - Already exists document
[2017-11-05 00:00:28] Complate to parse - foxray03_221132584519
[2017-11-05 00:00:28] Error - Already exists document
[2017-11-05 00:00:28] Complate to parse - healthgoodlu_221132024643
[2017-11-05 00:00:28] Error - Already exists document
[2017-11-05 00:00:28] Click the page - 6page
[2017-11-05 00:00:30] Complate to parse - skykicha_221132497326
[2017-11-05 00:00:30] Error - Already exists document
[2017-11-05 00:00:30] Complate to parse - apfhd5102_221132432088
[2017-11-05 00:00:30] Error - Already exists document
[2017-11-05 00:00:30] Complate to parse - mt653_221132652562
[2017-11-05 00:00:30] Error - Already exists document
[2017-11-05 00:00:30] Complate to parse - you1620_221132629164
[2017-11-05 00:00:30] Error - Already exists document
[2017-11-05 00:00:31] Complate to parse - kjia76_221132548551
[2017-11-05 00:00:31] Error - Already exists document
[2017-11-05 00:00:31] Complate to parse - meekblue_221132546346
[2017-11-05 00:00:31] Error - Already exists document
[2017-11-05 00:00:31] Complate to parse - wkd7425_221132543027
[2017-11-05 00:00:31] Error - Already exists document
[2017-11-05 00:00:31] Complate to parse - nastevia_221132525015
[2017-11-05 00:00:31] Error - Already exists document
[2017-11-05 00:00:31] Complate to parse - romantoia_221132524527
[2017-11-05 00:00:31] Error - Already exists document
[2017-11-05 00:00:32] Complate to parse - ka8564_221132515684
[2017-11-05 00:00:32] Error - Already exists document
[2017-11-05 00:00:32] Click the page - 7page
[2017-11-05 00:00:34] Complate to parse - dhksdl1208_221132457208
[2017-11-05 00:00:34] Error - Already exists document
[2017-11-05 00:00:34] Complate to parse - lksemilove_221132405829
