[2017-11-04 11:00:01] Scraping start
[2017-11-04 11:00:01] Connected Elasticsearch server
[2017-11-04 11:00:02] Opened PhantomJS webdriver
[2017-11-04 11:00:02] Complete to bring blogs seed page
[2017-11-04 11:00:03] Complete to move to travel category
[2017-11-04 11:00:03] Complete to move to domestic travel page
[2017-11-04 11:00:03] Start to parse each posts
[2017-11-04 11:00:03] Click the page - 1page
[2017-11-04 11:00:05] Complate to parse - anndam_221132135561
[2017-11-04 11:00:05] Error - Already exists document
[2017-11-04 11:00:06] Complate to parse - turpu_221132270938
[2017-11-04 11:00:06] Error - Already exists document
[2017-11-04 11:00:06] Complate to parse - 8302yang_221132263298
[2017-11-04 11:00:06] Error - Already exists document
[2017-11-04 11:00:06] Complate to parse - cookbad1_221132199435
[2017-11-04 11:00:06] Error - Already exists document
[2017-11-04 11:00:06] Complate to parse - shine092_221132109646
[2017-11-04 11:00:06] Error - Already exists document
[2017-11-04 11:00:06] Complate to parse - juco9075_221132110968
[2017-11-04 11:00:06] Error - Already exists document
[2017-11-04 11:00:07] Complate to parse - bolikeme_221131318828
[2017-11-04 11:00:07] Error - Already exists document
[2017-11-04 11:00:07] Complate to parse - kji206_221132088765
[2017-11-04 11:00:07] Error - Already exists document
[2017-11-04 11:00:07] Complate to parse - sseotaiji_221132255438
[2017-11-04 11:00:07] Error - Already exists document
[2017-11-04 11:00:07] Complate to parse - sky047000_221132254423
[2017-11-04 11:00:07] Error - Already exists document
[2017-11-04 11:00:07] Click the page - 2page
[2017-11-04 11:00:09] Complate to parse - alfyoun_221131768985
[2017-11-04 11:00:09] Error - Already exists document
[2017-11-04 11:00:09] Complate to parse - mjda20_221132246005
[2017-11-04 11:00:09] Error - Already exists document
[2017-11-04 11:00:10] Complate to parse - sandcastle44_221132203256
[2017-11-04 11:00:10] Error - Already exists document
[2017-11-04 11:00:10] Complate to parse - irisnu_221131936275
[2017-11-04 11:00:10] Error - Already exists document
[2017-11-04 11:00:10] Complate to parse - narulove09_221128200621
[2017-11-04 11:00:10] Error - Already exists document
[2017-11-04 11:00:10] Complate to parse - simple_choi_221132111965
[2017-11-04 11:00:10] Error - Already exists document
[2017-11-04 11:00:10] Complate to parse - hey_mystyle_221132203985
[2017-11-04 11:00:10] Error - Already exists document
[2017-11-04 11:00:11] Complate to parse - sun3034sksk_221132128036
[2017-11-04 11:00:11] Error - Already exists document
[2017-11-04 11:00:11] Complate to parse - 93jeongdahye_221132170610
[2017-11-04 11:00:11] Error - Already exists document
[2017-11-04 11:00:11] Complate to parse - jhgeel_221132278470
[2017-11-04 11:00:11] Error - Already exists document
[2017-11-04 11:00:11] Click the page - 3page
[2017-11-04 11:00:13] Complate to parse - tastydish_221132261113
[2017-11-04 11:00:13] Error - Already exists document
[2017-11-04 11:00:13] Complate to parse - you1620_221132054868
[2017-11-04 11:00:13] Error - Already exists document
[2017-11-04 11:00:13] Complate to parse - 1006hjy_221131407060
[2017-11-04 11:00:13] Error - Already exists document
[2017-11-04 11:00:14] Complate to parse - ichmount_221131593864
[2017-11-04 11:00:14] Error - Already exists document
[2017-11-04 11:00:14] Complate to parse - kby8478_221132042952
[2017-11-04 11:00:14] Error - Already exists document
[2017-11-04 11:00:14] Complate to parse - jang_rabbit_221132189790
[2017-11-04 11:00:14] Error - Already exists document
[2017-11-04 11:00:14] Complate to parse - althxodid_221132151113
[2017-11-04 11:00:14] Error - Already exists document
[2017-11-04 11:00:14] Complate to parse - kokage1120_221132136171
[2017-11-04 11:00:14] Error - Already exists document
[2017-11-04 11:00:15] Complate to parse - ock811004_221132132339
[2017-11-04 11:00:15] Error - Already exists document
[2017-11-04 11:00:15] Complate to parse - lyu1388_221131214058
[2017-11-04 11:00:15] Error - Already exists document
[2017-11-04 11:00:15] Click the page - 4page
[2017-11-04 11:00:17] Complate to parse - mss2mking_221132250946
[2017-11-04 11:00:17] Error - Already exists document
[2017-11-04 11:00:17] Complate to parse - hp0210_221132051892
[2017-11-04 11:00:17] Error - Already exists document
[2017-11-04 11:00:17] Complate to parse - kuj681_221131427381
[2017-11-04 11:00:17] Error - Already exists document
[2017-11-04 11:00:17] Complate to parse - bk85219_221129736180
[2017-11-04 11:00:17] Error - Already exists document
[2017-11-04 11:00:17] Complate to parse - say7915_221132196126
[2017-11-04 11:00:17] Error - Already exists document
[2017-11-04 11:00:18] Complate to parse - 2remona2_221132165500
[2017-11-04 11:00:18] Error - Already exists document
[2017-11-04 11:00:18] Complate to parse - vm0812_221132146272
[2017-11-04 11:00:18] Error - Already exists document
[2017-11-04 11:00:18] Complate to parse - joye009_221132117892
[2017-11-04 11:00:18] Error - Already exists document
[2017-11-04 11:00:18] Complate to parse - yko53_221132248498
[2017-11-04 11:00:19] Complate to percolate - yko53_221132248498
[2017-11-04 11:00:19] Complate to parse - hwangyul9178_221130594806
[2017-11-04 11:00:19] Error - Already exists document
[2017-11-04 11:00:19] Click the page - 5page
[2017-11-04 11:00:21] Complate to parse - hhocho65_221131410506
[2017-11-04 11:00:21] Error - Already exists document
[2017-11-04 11:00:21] Complate to parse - tjfcnzkcnzk_221131347013
[2017-11-04 11:00:21] Error - Already exists document
[2017-11-04 11:00:21] Complate to parse - hanarin0730_221132218936
[2017-11-04 11:00:21] Error - Already exists document
[2017-11-04 11:00:21] Complate to parse - soonmin307_221132205391
[2017-11-04 11:00:21] Error - Already exists document
[2017-11-04 11:00:22] Complate to parse - fbdudqls4441_221132147014
[2017-11-04 11:00:22] Error - Already exists document
[2017-11-04 11:00:22] Complate to parse - artexhibit_221132114432
[2017-11-04 11:00:22] Error - Already exists document
[2017-11-04 11:00:22] Complate to parse - so_happy_sb_221132280710
[2017-11-04 11:00:22] Error - Already exists document
[2017-11-04 11:00:22] Complate to parse - queen227_221132139600
[2017-11-04 11:00:22] Error - Already exists document
[2017-11-04 11:00:22] Complate to parse - happinesslek_221132199194
[2017-11-04 11:00:22] Error - Already exists document
[2017-11-04 11:00:23] Complate to parse - kyunmom0413_221132192321
[2017-11-04 11:00:23] Error - Already exists document
[2017-11-04 11:00:23] Click the page - 6page
[2017-11-04 11:00:24] Complate to parse - rkdfurgkrp_221131980996
[2017-11-04 11:00:24] Error - Already exists document
[2017-11-04 11:00:25] Complate to parse - koreamoringa_221132300803
[2017-11-04 11:00:25] Complate to percolate - koreamoringa_221132300803
[2017-11-04 11:00:25] Complate to parse - tcacyc_221132064607
[2017-11-04 11:00:26] Complate to percolate - tcacyc_221132064607
[2017-11-04 11:00:26] Complate to parse - qhadldhaus98_221132276228
[2017-11-04 11:00:26] Error - Already exists document
[2017-11-04 11:00:26] Complate to parse - suheeryu_221119236111
[2017-11-04 11:00:26] Error - Already exists document
[2017-11-04 11:00:26] Complate to parse - iloveknp_221131635082
[2017-11-04 11:00:26] Error - Already exists document
[2017-11-04 11:00:26] Complate to parse - ttpp2002_221131019130
[2017-11-04 11:00:26] Error - Already exists document
[2017-11-04 11:00:26] Complate to parse - tg0607_221131129437
[2017-11-04 11:00:26] Error - Already exists document
[2017-11-04 11:00:27] Complate to parse - jhn6676_221132208782
[2017-11-04 11:00:27] Error - Already exists document
[2017-11-04 11:00:27] Complate to parse - chfhrqoa53_221132153844
[2017-11-04 11:00:27] Error - Already exists document
[2017-11-04 11:00:27] Click the page - 7page
[2017-11-04 11:00:29] Complate to parse - lechy_221132150828
[2017-11-04 11:00:29] Error - Already exists document
[2017-11-04 11:00:29] Complate to parse - cognos57_221128950245
[2017-11-04 11:00:29] Error - Already exists document
[2017-11-04 11:00:29] Complate to parse - rockyu205_221120442237
[2017-11-04 11:00:29] Error - Already exists document
[2017-11-04 11:00:29] Complate to parse - bbibbiana89_221132142662
[2017-11-04 11:00:29] Error - Already exists document
[2017-11-04 11:00:30] Complate to parse - mongniyang_221132116258
[2017-11-04 11:00:30] Error - Already exists document
[2017-11-04 11:00:30] Complate to parse - autopeed0050_221131739795
[2017-11-04 11:00:30] Complate to percolate - autopeed0050_221131739795
[2017-11-04 11:00:30] Complate to parse - babtol2000_221132295216
[2017-11-04 11:00:30] Complate to percolate - babtol2000_221132295216
[2017-11-04 11:00:31] Complate to parse - skyung0512_221105323492
[2017-11-04 11:00:31] Error - Already exists document
[2017-11-04 11:00:31] Complate to parse - didirmsel515_221131813661
[2017-11-04 11:00:31] Error - Already exists document
[2017-11-04 11:00:31] Complate to parse - kopml_221132237602
[2017-11-04 11:00:31] Error - Already exists document
[2017-11-04 11:00:31] Click the page - 8page
[2017-11-04 11:00:33] Complate to parse - wndp2023_221132154130
[2017-11-04 11:00:33] Error - Already exists document
[2017-11-04 11:00:33] Complate to parse - artraving_221132150054
[2017-11-04 11:00:33] Error - Already exists document
[2017-11-04 11:00:33] Complate to parse - bnosun_221132085162
[2017-11-04 11:00:33] Error - Already exists document
[2017-11-04 11:00:34] Complate to parse - jinmomo_221132147239
[2017-11-04 11:00:34] Error - Already exists document
[2017-11-04 11:00:34] Complate to parse - ksojune_221132280748
[2017-11-04 11:00:34] Complate to percolate - ksojune_221132280748
[2017-11-04 11:00:34] Complate to parse - sjmcdib1_221132292890
[2017-11-04 11:00:35] Complate to percolate - sjmcdib1_221132292890
[2017-11-04 11:00:35] Complate to parse - vprettyv_221131850372
[2017-11-04 11:00:35] Error - Already exists document
[2017-11-04 11:00:35] Complate to parse - bada3347_221132260976
[2017-11-04 11:00:35] Error - Already exists document
[2017-11-04 11:00:35] Complate to parse - micky0928_221125715407
[2017-11-04 11:00:35] Error - Already exists document
[2017-11-04 11:00:35] Complate to parse - jeju8253_221132254708
[2017-11-04 11:00:35] Error - Already exists document
[2017-11-04 11:00:35] Click the page - 9page
[2017-11-04 11:00:37] Complate to parse - jvj24601_221132227928
[2017-11-04 11:00:37] Error - Already exists document
[2017-11-04 11:00:37] Complate to parse - nicearra_221132209365
[2017-11-04 11:00:37] Error - Already exists document
[2017-11-04 11:00:37] Complate to parse - estel0701_221132174036
[2017-11-04 11:00:37] Error - Already exists document
[2017-11-04 11:00:38] Complate to parse - ijun4u_221132170731
[2017-11-04 11:00:38] Error - Already exists document
[2017-11-04 11:00:38] Complate to parse - n9121_221132165118
[2017-11-04 11:00:38] Error - Already exists document
[2017-11-04 11:00:38] Complate to parse - joolp00_221132038354
[2017-11-04 11:00:38] Error - Already exists document
[2017-11-04 11:00:38] Complate to parse - sonia03077_221132109428
[2017-11-04 11:00:38] Error - Already exists document
[2017-11-04 11:00:38] Complate to parse - jcjkks_221127488959
[2017-11-04 11:00:39] Complate to percolate - jcjkks_221127488959
[2017-11-04 11:00:39] Complate to parse - howl0113_221132291146
[2017-11-04 11:00:39] Complate to percolate - howl0113_221132291146
[2017-11-04 11:00:39] Complate to parse - onsili_221132013519
[2017-11-04 11:00:39] Error - Already exists document
[2017-11-04 11:00:39] Click the page - 10page
[2017-11-04 11:00:41] Complate to parse - 2000happy__221132131384
[2017-11-04 11:00:41] Error - Already exists document
[2017-11-04 11:00:41] Complate to parse - brain7455_221132259411
[2017-11-04 11:00:41] Error - Already exists document
[2017-11-04 11:00:42] Complate to parse - uuugna_221132209848
[2017-11-04 11:00:42] Error - Already exists document
[2017-11-04 11:00:42] Complate to parse - lss3178_221132022747
[2017-11-04 11:00:42] Error - Already exists document
